TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        4512.00000        8.41450
TAB:  Italy_Puglia Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Italy_Puglia Confirmed cc1=  .992451 cc2=  .584202 lx=  5.06850 if=  43 il=  48 3/10/2020  n=   5 now=    4512 end=        158        59        83 U=     5.56 T=   47.9 p1= -96.5 p2=  2855.7 ed=    61 3/23/2020   x1=  43. x2=  48. y1=   .89 y2=  -.01 BEST
GP: Confirmed Italy_Puglia 3/10/2020        48    4512      158      59       83     1    61 3/23/2020 
AAA2     1 Italy_Puglia Confirmed cc1=  .990275 cc2=  .723014 lx= 10.41450 if=  36 il=  49 3/11/2020  n=  13 now=    4512 end=      33339        77       250 U=    24.09 T=   92.4 p1= 638.9 p2=    13.5 ed=   149 6/19/2020   x1=  36. x2=  49. y1=  2.34 y2=  1.80     
GP: Confirmed Italy_Puglia 3/11/2020        49    4512    -          77      250     2   149 6/19/2020 
AAA2     1 Italy_Puglia Confirmed cc1=  .987913 cc2=  .710563 lx= 10.41450 if=  37 il=  49 3/11/2020  n=  12 now=    4512 end=      33339        77       250 U=    28.02 T=   99.5 p1= 638.9 p2=    13.5 ed=   165 7/5/2020    x1=  37. x2=  49. y1=  2.23 y2=  1.80     
GP: Confirmed Italy_Puglia 3/11/2020        49    4512    -          77      250     2   165 7/5/2020  
AAA2     1 Italy_Puglia Confirmed cc1=  .994676 cc2=  .706001 lx= 10.41450 if=  38 il=  49 3/11/2020  n=  11 now=    4512 end=      33339        77       250 U=    25.69 T=   95.3 p1= 638.9 p2=    13.5 ed=   155 6/25/2020   x1=  38. x2=  49. y1=  2.23 y2=  1.80     
GP: Confirmed Italy_Puglia 3/11/2020        49    4512    -          77      250     2   155 6/25/2020 
AAA2     1 Italy_Puglia Confirmed cc1=  .997851 cc2=  .696340 lx=  8.44450 if=  39 il=  49 3/11/2020  n=  10 now=    4512 end=       4649        77       250 U=    17.15 T=   73.2 p1=   3.0 p2=    97.1 ed=   113 5/14/2020   x1=  39. x2=  49. y1=  1.99 y2=  1.41     
GP: Confirmed Italy_Puglia 3/11/2020        49    4512     4649      77      250     2   113 5/14/2020 
AAA2     1 Italy_Puglia Confirmed cc1=  .997875 cc2=  .681647 lx=  7.19450 if=  40 il=  49 3/11/2020  n=   9 now=    4512 end=       1332        77       250 U=    12.65 T=   62.2 p1= -70.5 p2=   338.7 ed=    92 4/23/2020   x1=  40. x2=  49. y1=  1.76 y2=  1.05     
GP: Confirmed Italy_Puglia 3/11/2020        49    4512     1332      77      250     2    92 4/23/2020 
AAA2     1 Italy_Puglia Confirmed cc1=  .997262 cc2=  .663929 lx=  6.70450 if=  41 il=  49 3/11/2020  n=   8 now=    4512 end=        816        77       250 U=    10.92 T=   58.4 p1= -81.9 p2=   552.9 ed=    84 4/15/2020   x1=  41. x2=  49. y1=  1.59 y2=   .86     
GP: Confirmed Italy_Puglia 3/11/2020        49    4512      816      77      250     2    84 4/15/2020 
AAA2     1 Italy_Puglia Confirmed cc1=  .996314 cc2=  .642760 lx=  6.24450 if=  42 il=  49 3/11/2020  n=   7 now=    4512 end=        515        77       250 U=     9.26 T=   54.9 p1= -88.6 p2=   876.1 ed=    76 4/7/2020    x1=  42. x2=  49. y1=  1.40 y2=   .64     
GP: Confirmed Italy_Puglia 3/11/2020        49    4512      515      77      250     2    76 4/7/2020  
AAA1     1 Italy_Puglia Confirmed cc1=  .994961 cc2=  .616997 lx=  5.75450 if=  43 il=  49 3/11/2020  n=   6 now=    4512 end=        315        77       250 U=     7.57 T=   51.6 p1= -93.0 p2=  1432.4 ed=    69 3/31/2020   x1=  43. x2=  49. y1=  1.14 y2=   .34 BEST
AAA2     1 Italy_Puglia Confirmed cc1=  .994961 cc2=  .616997 lx=  5.75650 if=  43 il=  49 3/11/2020  n=   6 now=    4512 end=        315        77       250 U=     7.57 T=   51.6 p1= -93.0 p2=  1432.4 ed=    69 3/31/2020   x1=  43. x2=  49. y1=  1.14 y2=   .34 BEST
GP: Confirmed Italy_Puglia 3/11/2020        49    4512      315      77      250     2    69 3/31/2020 
AAA1     1 Italy_Puglia Confirmed cc1=  .996032 cc2=  .587784 lx=  5.20450 if=  44 il=  49 3/11/2020  n=   5 now=    4512 end=        182        77       250 U=     4.93 T=   48.3 p1= -96.0 p2=  2479.1 ed=    59 3/21/2020   x1=  44. x2=  49. y1=   .86 y2=  -.15 BEST
AAA2     1 Italy_Puglia Confirmed cc1=  .996032 cc2=  .587784 lx=  5.20650 if=  44 il=  49 3/11/2020  n=   5 now=    4512 end=        182        77       250 U=     4.93 T=   48.3 p1= -96.0 p2=  2479.1 ed=    59 3/21/2020   x1=  44. x2=  49. y1=   .86 y2=  -.15 BEST
GP: Confirmed Italy_Puglia 3/11/2020        49    4512      182      77      250     2    59 3/21/2020 
AAA2     1 Italy_Puglia Confirmed cc1=  .992057 cc2=  .733858 lx= 10.41450 if=  36 il=  50 3/12/2020  n=  14 now=    4512 end=      33339       104       750 U=    23.71 T=   91.6 p1= 638.9 p2=    13.5 ed=   147 6/17/2020   x1=  36. x2=  50. y1=  2.34 y2=  1.75     
GP: Confirmed Italy_Puglia 3/12/2020        50    4512    -         104      750     1   147 6/17/2020 
AAA2     1 Italy_Puglia Confirmed cc1=  .990261 cc2=  .723000 lx= 10.41450 if=  37 il=  50 3/12/2020  n=  13 now=    4512 end=      33339       104       750 U=    27.14 T=   97.6 p1= 638.9 p2=    13.5 ed=   161 7/1/2020    x1=  37. x2=  50. y1=  2.23 y2=  1.75     
GP: Confirmed Italy_Puglia 3/12/2020        50    4512    -         104      750     1   161 7/1/2020  
AAA2     1 Italy_Puglia Confirmed cc1=  .995818 cc2=  .718468 lx= 10.41450 if=  38 il=  50 3/12/2020  n=  12 now=    4512 end=      33339       104       750 U=    25.05 T=   93.9 p1= 638.9 p2=    13.5 ed=   153 6/23/2020   x1=  38. x2=  50. y1=  2.23 y2=  1.75     
GP: Confirmed Italy_Puglia 3/12/2020        50    4512    -         104      750     1   153 6/23/2020 
AAA2     1 Italy_Puglia Confirmed cc1=  .998333 cc2=  .709658 lx=  8.77450 if=  39 il=  50 3/12/2020  n=  11 now=    4512 end=       6467       104       750 U=    17.75 T=   75.2 p1=  43.3 p2=    69.8 ed=   117 5/18/2020   x1=  39. x2=  50. y1=  2.04 y2=  1.42     
GP: Confirmed Italy_Puglia 3/12/2020        50    4512     6467     104      750     1   117 5/18/2020 
AAA2     1 Italy_Puglia Confirmed cc1=  .998279 cc2=  .696767 lx=  7.89450 if=  40 il=  50 3/12/2020  n=  10 now=    4512 end=       2682       104       750 U=    14.40 T=   67.0 p1= -40.6 p2=   168.2 ed=   100 5/1/2020    x1=  40. x2=  50. y1=  1.87 y2=  1.18     
GP: Confirmed Italy_Puglia 3/12/2020        50    4512     2682     104      750     1   100 5/1/2020  
AAA2     1 Italy_Puglia Confirmed cc1=  .997739 cc2=  .681511 lx=  7.67450 if=  41 il=  50 3/12/2020  n=   9 now=    4512 end=       2152       104       750 U=    13.57 T=   65.0 p1= -52.3 p2=   209.7 ed=    97 4/28/2020   x1=  41. x2=  50. y1=  1.77 y2=  1.11     
GP: Confirmed Italy_Puglia 3/12/2020        50    4512     2152     104      750     1    97 4/28/2020 
AAA2     1 Italy_Puglia Confirmed cc1=  .996901 cc2=  .663568 lx=  7.54450 if=  42 il=  50 3/12/2020  n=   8 now=    4512 end=       1890       104       750 U=    13.08 T=   63.9 p1= -58.1 p2=   238.7 ed=    94 4/25/2020   x1=  42. x2=  50. y1=  1.68 y2=  1.06     
GP: Confirmed Italy_Puglia 3/12/2020        50    4512     1890     104      750     1    94 4/25/2020 
AAA2     1 Italy_Puglia Confirmed cc1=  .995585 cc2=  .642031 lx=  7.39450 if=  43 il=  50 3/12/2020  n=   7 now=    4512 end=       1627       104       750 U=    12.78 T=   62.9 p1= -63.9 p2=   277.3 ed=    93 4/24/2020   x1=  43. x2=  50. y1=  1.56 y2=  1.01     
GP: Confirmed Italy_Puglia 3/12/2020        50    4512     1627     104      750     1    93 4/24/2020 
AAA1     1 Italy_Puglia Confirmed cc1=  .994696 cc2=  .616732 lx=  6.58450 if=  44 il=  50 3/12/2020  n=   6 now=    4512 end=        723       104       750 U=     9.10 T=   56.0 p1= -84.0 p2=   624.1 ed=    77 4/8/2020    x1=  44. x2=  50. y1=  1.32 y2=   .66 BEST
AAA2     1 Italy_Puglia Confirmed cc1=  .994696 cc2=  .616732 lx=  6.57950 if=  44 il=  50 3/12/2020  n=   6 now=    4512 end=        723       104       750 U=     9.10 T=   56.0 p1= -84.0 p2=   624.1 ed=    77 4/8/2020    x1=  44. x2=  50. y1=  1.32 y2=   .66 BEST
GP: Confirmed Italy_Puglia 3/12/2020        50    4512      723     104      750     1    77 4/8/2020  
AAA2     1 Italy_Puglia Confirmed cc1=  .993084 cc2=  .584836 lx=  8.31450 if=  45 il=  50 3/12/2020  n=   5 now=    4512 end=       4082       104       750 U=    15.60 T=   70.3 p1=  -9.5 p2=   110.5 ed=   107 5/8/2020    x1=  45. x2=  50. y1=  1.62 y2=  1.30     
GP: Confirmed Italy_Puglia 3/12/2020        50    4512     4082     104      750     1   107 5/8/2020  
AAA2     1 Italy_Puglia Confirmed cc1=  .993459 cc2=  .743459 lx= 10.41450 if=  36 il=  51 3/13/2020  n=  15 now=    4512 end=      33339       129      2750 U=    23.86 T=   91.9 p1= 638.9 p2=    13.5 ed=   148 6/18/2020   x1=  36. x2=  51. y1=  2.34 y2=  1.71     
GP: Confirmed Italy_Puglia 3/13/2020        51    4512    -         129     2750     2   148 6/18/2020 
AAA2     1 Italy_Puglia Confirmed cc1=  .992084 cc2=  .733886 lx= 10.41450 if=  37 il=  51 3/13/2020  n=  14 now=    4512 end=      33339       129      2750 U=    27.08 T=   97.4 p1= 638.9 p2=    13.5 ed=   161 7/1/2020    x1=  37. x2=  51. y1=  2.23 y2=  1.71     
GP: Confirmed Italy_Puglia 3/13/2020        51    4512    -         129     2750     2   161 7/1/2020  
AAA2     1 Italy_Puglia Confirmed cc1=  .996641 cc2=  .729379 lx= 10.41450 if=  38 il=  51 3/13/2020  n=  13 now=    4512 end=      33339       129      2750 U=    25.14 T=   94.1 p1= 638.9 p2=    13.5 ed=   153 6/23/2020   x1=  38. x2=  51. y1=  2.23 y2=  1.71     
GP: Confirmed Italy_Puglia 3/13/2020        51    4512    -         129     2750     2   153 6/23/2020 
AAA2     1 Italy_Puglia Confirmed cc1=  .998689 cc2=  .721339 lx=  8.71450 if=  39 il=  51 3/13/2020  n=  12 now=    4512 end=       6090       129      2750 U=    17.62 T=   74.8 p1=  35.0 p2=    74.1 ed=   116 5/17/2020   x1=  39. x2=  51. y1=  2.03 y2=  1.35     
GP: Confirmed Italy_Puglia 3/13/2020        51    4512     6090     129     2750     2   116 5/17/2020 
AAA2     1 Italy_Puglia Confirmed cc1=  .998666 cc2=  .709991 lx=  8.06450 if=  40 il=  51 3/13/2020  n=  11 now=    4512 end=       3179       129      2750 U=    14.98 T=   68.4 p1= -29.5 p2=   141.9 ed=   103 5/4/2020    x1=  40. x2=  51. y1=  1.90 y2=  1.16     
GP: Confirmed Italy_Puglia 3/13/2020        51    4512     3179     129     2750     2   103 5/4/2020  
AAA1     1 Italy_Puglia Confirmed cc1=  .998281 cc2=  .696770 lx=  7.92450 if=  41 il=  51 3/13/2020  n=  10 now=    4512 end=       2764       129      2750 U=    14.42 T=   67.1 p1= -38.7 p2=   163.2 ed=   101 5/2/2020    x1=  41. x2=  51. y1=  1.81 y2=  1.12 BEST
AAA2     1 Italy_Puglia Confirmed cc1=  .998281 cc2=  .696770 lx=  7.92850 if=  41 il=  51 3/13/2020  n=  10 now=    4512 end=       2764       129      2750 U=    14.42 T=   67.1 p1= -38.7 p2=   163.2 ed=   101 5/2/2020    x1=  41. x2=  51. y1=  1.81 y2=  1.12 BEST
GP: Confirmed Italy_Puglia 3/13/2020        51    4512     2764     129     2750     2   101 5/2/2020  
AAA1     1 Italy_Puglia Confirmed cc1=  .997708 cc2=  .681481 lx=  7.89450 if=  42 il=  51 3/13/2020  n=   9 now=    4512 end=       2682       129      2750 U=    14.29 T=   66.9 p1= -40.6 p2=   168.2 ed=   100 5/1/2020    x1=  42. x2=  51. y1=  1.74 y2=  1.11 BEST
AAA2     1 Italy_Puglia Confirmed cc1=  .997708 cc2=  .681481 lx=  7.89050 if=  42 il=  51 3/13/2020  n=   9 now=    4512 end=       2682       129      2750 U=    14.29 T=   66.9 p1= -40.6 p2=   168.2 ed=   100 5/1/2020    x1=  42. x2=  51. y1=  1.74 y2=  1.11 BEST
GP: Confirmed Italy_Puglia 3/13/2020        51    4512     2682     129     2750     2   100 5/1/2020  
AAA2     1 Italy_Puglia Confirmed cc1=  .996848 cc2=  .663515 lx=  7.85450 if=  43 il=  51 3/13/2020  n=   8 now=    4512 end=       2577       129      2750 U=    14.42 T=   66.8 p1= -42.9 p2=   175.1 ed=   100 5/1/2020    x1=  43. x2=  51. y1=  1.65 y2=  1.10     
GP: Confirmed Italy_Puglia 3/13/2020        51    4512     2577     129     2750     2   100 5/1/2020  
AAA2     1 Italy_Puglia Confirmed cc1=  .996223 cc2=  .642670 lx=  7.12450 if=  44 il=  51 3/13/2020  n=   7 now=    4512 end=       1242       129      2750 U=    10.95 T=   60.0 p1= -72.5 p2=   363.3 ed=    85 4/16/2020   x1=  44. x2=  51. y1=  1.46 y2=   .82     
GP: Confirmed Italy_Puglia 3/13/2020        51    4512     1242     129     2750     2    85 4/16/2020 
AAA2     1 Italy_Puglia Confirmed cc1=  .995618 cc2=  .617654 lx=  9.22450 if=  45 il=  51 3/13/2020  n=   6 now=    4512 end=      10142       129      2750 U=    19.19 T=   79.3 p1= 124.8 p2=    44.5 ed=   124 5/25/2020   x1=  45. x2=  51. y1=  1.79 y2=  1.47     
GP: Confirmed Italy_Puglia 3/13/2020        51    4512    10142     129     2750     2   124 5/25/2020 
AAA2     1 Italy_Puglia Confirmed cc1=  .994962 cc2=  .586714 lx= 10.41450 if=  46 il=  51 3/13/2020  n=   5 now=    4512 end=      33339       129      2750 U=    26.14 T=   95.8 p1= 638.9 p2=    13.5 ed=   157 6/27/2020   x1=  46. x2=  51. y1=  1.91 y2=  1.71     
GP: Confirmed Italy_Puglia 3/13/2020        51    4512    -         129     2750     2   157 6/27/2020 
AAA2     1 Italy_Puglia Confirmed cc1=  .994524 cc2=  .751989 lx= 10.41450 if=  36 il=  52 3/14/2020  n=  16 now=    4512 end=      33339       166      4917 U=    23.70 T=   91.5 p1= 638.9 p2=    13.5 ed=   147 6/17/2020   x1=  36. x2=  52. y1=  2.34 y2=  1.67     
GP: Confirmed Italy_Puglia 3/14/2020        52    4512    -         166     4917     2   147 6/17/2020 
AAA2     1 Italy_Puglia Confirmed cc1=  .993445 cc2=  .743445 lx= 10.41450 if=  37 il=  52 3/14/2020  n=  15 now=    4512 end=      33339       166      4917 U=    26.62 T=   96.4 p1= 638.9 p2=    13.5 ed=   159 6/29/2020   x1=  37. x2=  52. y1=  2.23 y2=  1.67     
GP: Confirmed Italy_Puglia 3/14/2020        52    4512    -         166     4917     2   159 6/29/2020 
AAA2     1 Italy_Puglia Confirmed cc1=  .997271 cc2=  .739072 lx= 10.41450 if=  38 il=  52 3/14/2020  n=  14 now=    4512 end=      33339       166      4917 U=    24.84 T=   93.4 p1= 638.9 p2=    13.5 ed=   152 6/22/2020   x1=  38. x2=  52. y1=  2.23 y2=  1.67     
GP: Confirmed Italy_Puglia 3/14/2020        52    4512    -         166     4917     2   152 6/22/2020 
AAA2     1 Italy_Puglia Confirmed cc1=  .998928 cc2=  .731667 lx=  9.01450 if=  39 il=  52 3/14/2020  n=  13 now=    4512 end=       8221       166      4917 U=    18.38 T=   77.0 p1=  82.2 p2=    54.9 ed=   120 5/21/2020   x1=  39. x2=  52. y1=  2.07 y2=  1.36     
GP: Confirmed Italy_Puglia 3/14/2020        52    4512     8221     166     4917     2   120 5/21/2020 
AAA1     1 Italy_Puglia Confirmed cc1=  .998874 cc2=  .721524 lx=  8.51450 if=  40 il=  52 3/14/2020  n=  12 now=    4512 end=       4986       166      4917 U=    16.23 T=   71.9 p1=  10.5 p2=    90.5 ed=   110 5/11/2020   x1=  40. x2=  52. y1=  1.96 y2=  1.22 BEST
AAA2     1 Italy_Puglia Confirmed cc1=  .998874 cc2=  .721524 lx=  8.51150 if=  40 il=  52 3/14/2020  n=  12 now=    4512 end=       4986       166      4917 U=    16.23 T=   71.9 p1=  10.5 p2=    90.5 ed=   110 5/11/2020   x1=  40. x2=  52. y1=  1.96 y2=  1.22 BEST
GP: Confirmed Italy_Puglia 3/14/2020        52    4512     4986     166     4917     2   110 5/11/2020 
AAA1     1 Italy_Puglia Confirmed cc1=  .998568 cc2=  .709893 lx=  8.48450 if=  41 il=  52 3/14/2020  n=  11 now=    4512 end=       4839       166      4917 U=    16.05 T=   71.5 p1=   7.2 p2=    93.2 ed=   109 5/10/2020   x1=  41. x2=  52. y1=  1.90 y2=  1.22 BEST
AAA2     1 Italy_Puglia Confirmed cc1=  .998568 cc2=  .709893 lx=  8.48150 if=  41 il=  52 3/14/2020  n=  11 now=    4512 end=       4839       166      4917 U=    16.05 T=   71.5 p1=   7.2 p2=    93.2 ed=   109 5/10/2020   x1=  41. x2=  52. y1=  1.90 y2=  1.22 BEST
GP: Confirmed Italy_Puglia 3/14/2020        52    4512     4839     166     4917     2   109 5/10/2020 
AAA2     1 Italy_Puglia Confirmed cc1=  .998144 cc2=  .696632 lx=  8.57450 if=  42 il=  52 3/14/2020  n=  10 now=    4512 end=       5294       166      4917 U=    16.37 T=   72.3 p1=  17.3 p2=    85.2 ed=   110 5/11/2020   x1=  42. x2=  52. y1=  1.85 y2=  1.24     
GP: Confirmed Italy_Puglia 3/14/2020        52    4512     5294     166     4917     2   110 5/11/2020 
AAA2     1 Italy_Puglia Confirmed cc1=  .997535 cc2=  .681307 lx=  8.73450 if=  43 il=  52 3/14/2020  n=   9 now=    4512 end=       6213       166      4917 U=    17.30 T=   74.3 p1=  37.7 p2=    72.6 ed=   115 5/16/2020   x1=  43. x2=  52. y1=  1.81 y2=  1.29     
