TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        7247.00000        8.88834
TAB:  US_Louisiana_Orleans Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .998079 cc2=  .826557 lx=  8.85634 if=  82 il= 115 5/16/2020  n=  33 now=    7247 end=       7032      6781      7027 U=    18.42 T=   54.0 p1=  -3.0 p2=   103.1 ed=    97 4/28/2020   x1=  82. x2= 115. y1= -1.52 y2= -3.31 BEST
GP: Confirmed US_Louisiana_Orleans 5/16/2020       115    7247     7032    6781     7027     9    97 4/28/2020 
AAA1     1 US_Louisiana_Orleans Confirmed cc1=  .997922 cc2=  .823844 lx=  8.85834 if=  83 il= 115 5/16/2020  n=  32 now=    7247 end=       7032      6781      7027 U=    18.43 T=   54.0 p1=  -3.0 p2=   103.1 ed=    97 4/28/2020   x1=  83. x2= 115. y1= -1.58 y2= -3.31 BEST
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .997931 cc2=  .823844 lx=  8.85734 if=  83 il= 115 5/16/2020  n=  32 now=    7247 end=       7032      6781      7027 U=    18.43 T=   54.0 p1=  -3.0 p2=   103.1 ed=    97 4/28/2020   x1=  83. x2= 115. y1= -1.58 y2= -3.31 BEST
GP: Confirmed US_Louisiana_Orleans 5/16/2020       115    7247     7032    6781     7027     9    97 4/28/2020 
AAA1     1 US_Louisiana_Orleans Confirmed cc1=  .997708 cc2=  .818102 lx=  8.85834 if=  85 il= 115 5/16/2020  n=  30 now=    7247 end=       7032      6781      7027 U=    18.49 T=   53.8 p1=  -3.0 p2=   103.1 ed=    97 4/28/2020   x1=  85. x2= 115. y1= -1.69 y2= -3.31 BEST
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .997719 cc2=  .818102 lx=  8.86034 if=  85 il= 115 5/16/2020  n=  30 now=    7247 end=       7032      6781      7027 U=    18.49 T=   53.8 p1=  -3.0 p2=   103.1 ed=    97 4/28/2020   x1=  85. x2= 115. y1= -1.69 y2= -3.31 BEST
GP: Confirmed US_Louisiana_Orleans 5/16/2020       115    7247     7032    6781     7027     9    97 4/28/2020 
AAA1     1 US_Louisiana_Orleans Confirmed cc1=  .997562 cc2=  .814988 lx=  8.85834 if=  86 il= 115 5/16/2020  n=  29 now=    7247 end=       7032      6781      7027 U=    18.51 T=   53.7 p1=  -3.0 p2=   103.1 ed=    97 4/28/2020   x1=  86. x2= 115. y1= -1.75 y2= -3.31 BEST
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .997616 cc2=  .814988 lx=  8.86234 if=  86 il= 115 5/16/2020  n=  29 now=    7247 end=       7032      6781      7027 U=    18.51 T=   53.7 p1=  -3.0 p2=   103.1 ed=    97 4/28/2020   x1=  86. x2= 115. y1= -1.75 y2= -3.31 BEST
GP: Confirmed US_Louisiana_Orleans 5/16/2020       115    7247     7032    6781     7027     9    97 4/28/2020 
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .997537 cc2=  .811841 lx=  8.86834 if=  87 il= 115 5/16/2020  n=  28 now=    7247 end=       7103      6781      7027 U=    20.96 T=   50.7 p1=  -2.0 p2=   102.0 ed=   100 5/1/2020    x1=  87. x2= 115. y1= -1.73 y2= -3.07     
GP: Confirmed US_Louisiana_Orleans 5/16/2020       115    7247     7103    6781     7027     9   100 5/1/2020  
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .997797 cc2=  .808815 lx=  8.86834 if=  88 il= 115 5/16/2020  n=  27 now=    7247 end=       7103      6781      7027 U=    20.93 T=   50.8 p1=  -2.0 p2=   102.0 ed=   100 5/1/2020    x1=  88. x2= 115. y1= -1.78 y2= -3.07     
GP: Confirmed US_Louisiana_Orleans 5/16/2020       115    7247     7103    6781     7027     9   100 5/1/2020  
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .998797 cc2=  .806347 lx=  8.88834 if=  89 il= 115 5/16/2020  n=  26 now=    7247 end=       7246      6781      7027 U=    28.70 T=   37.2 p1=    .0 p2=   100.0 ed=   104 5/5/2020    x1=  89. x2= 115. y1= -1.81 y2= -2.71     
GP: Confirmed US_Louisiana_Orleans 5/16/2020       115    7247     7246    6781     7027     9   104 5/5/2020  
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .998673 cc2=  .802557 lx=  8.88834 if=  90 il= 115 5/16/2020  n=  25 now=    7247 end=       7246      6781      7027 U=    28.25 T=   38.4 p1=    .0 p2=   100.0 ed=   105 5/6/2020    x1=  90. x2= 115. y1= -1.83 y2= -2.71     
GP: Confirmed US_Louisiana_Orleans 5/16/2020       115    7247     7246    6781     7027     9   105 5/6/2020  
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .998518 cc2=  .798518 lx=  8.88834 if=  91 il= 115 5/16/2020  n=  24 now=    7247 end=       7246      6781      7027 U=    28.43 T=   37.9 p1=    .0 p2=   100.0 ed=   105 5/6/2020    x1=  91. x2= 115. y1= -1.87 y2= -2.71     
GP: Confirmed US_Louisiana_Orleans 5/16/2020       115    7247     7246    6781     7027     9   105 5/6/2020  
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .998326 cc2=  .794201 lx=  8.88834 if=  92 il= 115 5/16/2020  n=  23 now=    7247 end=       7246      6781      7027 U=    29.24 T=   35.7 p1=    .0 p2=   100.0 ed=   104 5/5/2020    x1=  92. x2= 115. y1= -1.92 y2= -2.71     
GP: Confirmed US_Louisiana_Orleans 5/16/2020       115    7247     7246    6781     7027     9   104 5/5/2020  
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .998317 cc2=  .789803 lx=  8.87834 if=  93 il= 115 5/16/2020  n=  22 now=    7247 end=       7174      6781      7027 U=    25.85 T=   40.7 p1=  -1.0 p2=   101.0 ed=   101 5/2/2020    x1=  93. x2= 115. y1= -2.02 y2= -2.87     
GP: Confirmed US_Louisiana_Orleans 5/16/2020       115    7247     7174    6781     7027     9   101 5/2/2020  
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .998222 cc2=  .785021 lx=  8.87834 if=  94 il= 115 5/16/2020  n=  21 now=    7247 end=       7174      6781      7027 U=    25.06 T=   43.0 p1=  -1.0 p2=   101.0 ed=   102 5/3/2020    x1=  94. x2= 115. y1= -2.04 y2= -2.87     
GP: Confirmed US_Louisiana_Orleans 5/16/2020       115    7247     7174    6781     7027     9   102 5/3/2020  
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .997967 cc2=  .779749 lx=  8.87834 if=  95 il= 115 5/16/2020  n=  20 now=    7247 end=       7174      6781      7027 U=    25.58 T=   41.5 p1=  -1.0 p2=   101.0 ed=   101 5/2/2020    x1=  95. x2= 115. y1= -2.09 y2= -2.87     
GP: Confirmed US_Louisiana_Orleans 5/16/2020       115    7247     7174    6781     7027     9   101 5/2/2020  
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .997693 cc2=  .774086 lx=  8.87834 if=  96 il= 115 5/16/2020  n=  19 now=    7247 end=       7174      6781      7027 U=    25.27 T=   42.4 p1=  -1.0 p2=   101.0 ed=   102 5/3/2020    x1=  96. x2= 115. y1= -2.12 y2= -2.87     
GP: Confirmed US_Louisiana_Orleans 5/16/2020       115    7247     7174    6781     7027     9   102 5/3/2020  
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .997321 cc2=  .767906 lx=  8.86834 if=  97 il= 115 5/16/2020  n=  18 now=    7247 end=       7103      6781      7027 U=    21.48 T=   49.1 p1=  -2.0 p2=   102.0 ed=    99 4/30/2020   x1=  97. x2= 115. y1= -2.23 y2= -3.07     
GP: Confirmed US_Louisiana_Orleans 5/16/2020       115    7247     7103    6781     7027     9    99 4/30/2020 
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .997175 cc2=  .761473 lx=  8.87834 if=  98 il= 115 5/16/2020  n=  17 now=    7247 end=       7174      6781      7027 U=    25.09 T=   42.9 p1=  -1.0 p2=   101.0 ed=   102 5/3/2020    x1=  98. x2= 115. y1= -2.20 y2= -2.87     
GP: Confirmed US_Louisiana_Orleans 5/16/2020       115    7247     7174    6781     7027     9   102 5/3/2020  
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .996908 cc2=  .754372 lx=  8.89834 if=  99 il= 115 5/16/2020  n=  16 now=    7247 end=       7319      6781      7027 U=    31.93 T=   32.9 p1=   1.0 p2=    99.0 ed=   108 5/9/2020    x1=  99. x2= 115. y1= -2.07 y2= -2.57     
GP: Confirmed US_Louisiana_Orleans 5/16/2020       115    7247     7319    6781     7027     9   108 5/9/2020  
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .996756 cc2=  .746756 lx=  8.92834 if= 100 il= 115 5/16/2020  n=  15 now=    7247 end=       7542      6781      7027 U=    44.13 T=   16.1 p1=   4.1 p2=    96.1 ed=   120 5/21/2020   x1= 100. x2= 115. y1= -1.90 y2= -2.24     
GP: Confirmed US_Louisiana_Orleans 5/16/2020       115    7247     7542    6781     7027     9   120 5/21/2020 
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .996065 cc2=  .737866 lx=  8.92834 if= 101 il= 115 5/16/2020  n=  14 now=    7247 end=       7542      6781      7027 U=    45.22 T=   13.7 p1=   4.1 p2=    96.1 ed=   120 5/21/2020   x1= 101. x2= 115. y1= -1.93 y2= -2.24     
GP: Confirmed US_Louisiana_Orleans 5/16/2020       115    7247     7542    6781     7027     9   120 5/21/2020 
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .995551 cc2=  .728290 lx=  8.89834 if= 102 il= 115 5/16/2020  n=  13 now=    7247 end=       7319      6781      7027 U=    33.32 T=   29.3 p1=   1.0 p2=    99.0 ed=   107 5/8/2020    x1= 102. x2= 115. y1= -2.18 y2= -2.57     
GP: Confirmed US_Louisiana_Orleans 5/16/2020       115    7247     7319    6781     7027     9   107 5/8/2020  
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .994528 cc2=  .717177 lx=  8.88834 if= 103 il= 115 5/16/2020  n=  12 now=    7247 end=       7246      6781      7027 U=    29.33 T=   35.5 p1=    .0 p2=   100.0 ed=   104 5/5/2020    x1= 103. x2= 115. y1= -2.30 y2= -2.71     
GP: Confirmed US_Louisiana_Orleans 5/16/2020       115    7247     7246    6781     7027     9   104 5/5/2020  
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .993034 cc2=  .704359 lx=  8.87834 if= 104 il= 115 5/16/2020  n=  11 now=    7247 end=       7174      6781      7027 U=    25.23 T=   42.5 p1=  -1.0 p2=   101.0 ed=   102 5/3/2020    x1= 104. x2= 115. y1= -2.44 y2= -2.87     
GP: Confirmed US_Louisiana_Orleans 5/16/2020       115    7247     7174    6781     7027     9   102 5/3/2020  
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .991322 cc2=  .689810 lx=  8.93834 if= 105 il= 115 5/16/2020  n=  10 now=    7247 end=       7618      6781      7027 U=    49.90 T=    7.7 p1=   5.1 p2=    95.1 ed=   125 5/26/2020   x1= 105. x2= 115. y1= -1.95 y2= -2.15     
GP: Confirmed US_Louisiana_Orleans 5/16/2020       115    7247     7618    6781     7027     9   125 5/26/2020 
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .988564 cc2=  .672336 lx=  8.89834 if= 106 il= 115 5/16/2020  n=   9 now=    7247 end=       7319      6781      7027 U=    34.06 T=   27.4 p1=   1.0 p2=    99.0 ed=   107 5/8/2020    x1= 106. x2= 115. y1= -2.31 y2= -2.57     
GP: Confirmed US_Louisiana_Orleans 5/16/2020       115    7247     7319    6781     7027     9   107 5/8/2020  
AAA1     1 US_Louisiana_Orleans Confirmed cc1=  .984508 cc2=  .651174 lx=  8.85834 if= 107 il= 115 5/16/2020  n=   8 now=    7247 end=       7032      6781      7027 U=    18.10 T=   55.0 p1=  -3.0 p2=   103.1 ed=    97 4/28/2020   x1= 107. x2= 115. y1= -2.87 y2= -3.31 BEST
AAA2     1 US_Louisiana_Orleans Confirmed cc1= 1.000000 cc2=  .651174 lx=  8.80634 if= 107 il= 115 5/16/2020  n=   8 now=    7247 end=       7032      6781      7027 U=    18.10 T=   55.0 p1=  -3.0 p2=   103.1 ed=    97 4/28/2020   x1= 107. x2= 115. y1= -2.87 y2= -3.31 BEST
GP: Confirmed US_Louisiana_Orleans 5/16/2020       115    7247     7032    6781     7027     9    97 4/28/2020 
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .979980 cc2=  .626426 lx=  8.82834 if= 108 il= 115 5/16/2020  n=   7 now=    7247 end=       6824      6781      7027 U=     5.64 T=   86.6 p1=  -5.8 p2=   106.2 ed=    99 4/30/2020   x1= 108. x2= 115. y1= -3.80 y2= -5.04     
GP: Confirmed US_Louisiana_Orleans 5/16/2020       115    7247     6824    6781     7027     9    99 4/30/2020 
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .984428 cc2=  .606463 lx=  8.82834 if= 109 il= 115 5/16/2020  n=   6 now=    7247 end=       6824      6781      7027 U=     5.06 T=   89.5 p1=  -5.8 p2=   106.2 ed=   101 5/2/2020    x1= 109. x2= 115. y1= -3.86 y2= -5.04     
GP: Confirmed US_Louisiana_Orleans 5/16/2020       115    7247     6824    6781     7027     9   101 5/2/2020  
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .980136 cc2=  .571888 lx=  8.82834 if= 110 il= 115 5/16/2020  n=   5 now=    7247 end=       6824      6781      7027 U=     4.52 T=   92.2 p1=  -5.8 p2=   106.2 ed=   102 5/3/2020    x1= 110. x2= 115. y1= -3.94 y2= -5.04     
GP: Confirmed US_Louisiana_Orleans 5/16/2020       115    7247     6824    6781     7027     9   102 5/3/2020  
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .991575 cc2=  .869406 lx=  8.83834 if=  50 il= 116 5/17/2020  n=  66 now=    7247 end=       6893      6809      7027 U=    10.61 T=   69.4 p1=  -4.9 p2=   105.1 ed=    94 4/25/2020   x1=  50. x2= 116. y1=  1.82 y2= -4.39     
GP: Confirmed US_Louisiana_Orleans 5/17/2020       116    7247     6893    6809     7027     8    94 4/25/2020 
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .996894 cc2=  .842591 lx=  8.84834 if=  75 il= 116 5/17/2020  n=  41 now=    7247 end=       6962      6809      7027 U=    13.95 T=   63.0 p1=  -3.9 p2=   104.1 ed=    95 4/26/2020   x1=  75. x2= 116. y1=  -.86 y2= -3.80     
GP: Confirmed US_Louisiana_Orleans 5/17/2020       116    7247     6962    6809     7027     8    95 4/26/2020 
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .997734 cc2=  .841560 lx=  8.84834 if=  76 il= 116 5/17/2020  n=  40 now=    7247 end=       6962      6809      7027 U=    14.65 T=   60.3 p1=  -3.9 p2=   104.1 ed=    94 4/25/2020   x1=  76. x2= 116. y1= -1.07 y2= -3.80     
GP: Confirmed US_Louisiana_Orleans 5/17/2020       116    7247     6962    6809     7027     8    94 4/25/2020 
AAA1     1 US_Louisiana_Orleans Confirmed cc1=  .997879 cc2=  .839765 lx=  8.85834 if=  77 il= 116 5/17/2020  n=  39 now=    7247 end=       7032      6809      7027 U=    16.85 T=   58.2 p1=  -3.0 p2=   103.1 ed=    97 4/28/2020   x1=  77. x2= 116. y1= -1.12 y2= -3.43 BEST
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .998062 cc2=  .839765 lx=  8.85334 if=  77 il= 116 5/17/2020  n=  39 now=    7247 end=       7032      6809      7027 U=    16.85 T=   58.2 p1=  -3.0 p2=   103.1 ed=    97 4/28/2020   x1=  77. x2= 116. y1= -1.12 y2= -3.43 BEST
GP: Confirmed US_Louisiana_Orleans 5/17/2020       116    7247     7032    6809     7027     8    97 4/28/2020 
AAA1     1 US_Louisiana_Orleans Confirmed cc1=  .998294 cc2=  .838166 lx=  8.85834 if=  78 il= 116 5/17/2020  n=  38 now=    7247 end=       7032      6809      7027 U=    17.22 T=   56.9 p1=  -3.0 p2=   103.1 ed=    97 4/28/2020   x1=  78. x2= 116. y1= -1.22 y2= -3.43 BEST
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .998342 cc2=  .838166 lx=  8.85534 if=  78 il= 116 5/17/2020  n=  38 now=    7247 end=       7032      6809      7027 U=    17.22 T=   56.9 p1=  -3.0 p2=   103.1 ed=    97 4/28/2020   x1=  78. x2= 116. y1= -1.22 y2= -3.43 BEST
GP: Confirmed US_Louisiana_Orleans 5/17/2020       116    7247     7032    6809     7027     8    97 4/28/2020 
AAA1     1 US_Louisiana_Orleans Confirmed cc1=  .998465 cc2=  .836244 lx=  8.85834 if=  79 il= 116 5/17/2020  n=  37 now=    7247 end=       7032      6809      7027 U=    17.71 T=   55.2 p1=  -3.0 p2=   103.1 ed=    97 4/28/2020   x1=  79. x2= 116. y1= -1.34 y2= -3.43 BEST
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .998469 cc2=  .836244 lx=  8.85734 if=  79 il= 116 5/17/2020  n=  37 now=    7247 end=       7032      6809      7027 U=    17.71 T=   55.2 p1=  -3.0 p2=   103.1 ed=    97 4/28/2020   x1=  79. x2= 116. y1= -1.34 y2= -3.43 BEST
GP: Confirmed US_Louisiana_Orleans 5/17/2020       116    7247     7032    6809     7027     8    97 4/28/2020 
AAA1     1 US_Louisiana_Orleans Confirmed cc1=  .998388 cc2=  .833989 lx=  8.85834 if=  80 il= 116 5/17/2020  n=  36 now=    7247 end=       7032      6809      7027 U=    17.98 T=   54.3 p1=  -3.0 p2=   103.1 ed=    96 4/27/2020   x1=  80. x2= 116. y1= -1.43 y2= -3.43 BEST
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .998388 cc2=  .833989 lx=  8.85834 if=  80 il= 116 5/17/2020  n=  36 now=    7247 end=       7032      6809      7027 U=    17.98 T=   54.3 p1=  -3.0 p2=   103.1 ed=    96 4/27/2020   x1=  80. x2= 116. y1= -1.43 y2= -3.43 BEST
GP: Confirmed US_Louisiana_Orleans 5/17/2020       116    7247     7032    6809     7027     8    96 4/27/2020 
AAA1     1 US_Louisiana_Orleans Confirmed cc1=  .998250 cc2=  .831584 lx=  8.85834 if=  81 il= 116 5/17/2020  n=  35 now=    7247 end=       7032      6809      7027 U=    17.93 T=   54.5 p1=  -3.0 p2=   103.1 ed=    96 4/27/2020   x1=  81. x2= 116. y1= -1.48 y2= -3.43 BEST
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .998250 cc2=  .831584 lx=  8.85834 if=  81 il= 116 5/17/2020  n=  35 now=    7247 end=       7032      6809      7027 U=    17.93 T=   54.5 p1=  -3.0 p2=   103.1 ed=    96 4/27/2020   x1=  81. x2= 116. y1= -1.48 y2= -3.43 BEST
GP: Confirmed US_Louisiana_Orleans 5/17/2020       116    7247     7032    6809     7027     8    96 4/27/2020 
AAA1     1 US_Louisiana_Orleans Confirmed cc1=  .998101 cc2=  .829070 lx=  8.85834 if=  82 il= 116 5/17/2020  n=  34 now=    7247 end=       7032      6809      7027 U=    17.79 T=   55.0 p1=  -3.0 p2=   103.1 ed=    96 4/27/2020   x1=  82. x2= 116. y1= -1.52 y2= -3.43 BEST
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .998101 cc2=  .829070 lx=  8.85834 if=  82 il= 116 5/17/2020  n=  34 now=    7247 end=       7032      6809      7027 U=    17.79 T=   55.0 p1=  -3.0 p2=   103.1 ed=    96 4/27/2020   x1=  82. x2= 116. y1= -1.52 y2= -3.43 BEST
GP: Confirmed US_Louisiana_Orleans 5/17/2020       116    7247     7032    6809     7027     8    96 4/27/2020 
AAA1     1 US_Louisiana_Orleans Confirmed cc1=  .997963 cc2=  .826464 lx=  8.85834 if=  83 il= 116 5/17/2020  n=  33 now=    7247 end=       7032      6809      7027 U=    17.78 T=   55.0 p1=  -3.0 p2=   103.1 ed=    96 4/27/2020   x1=  83. x2= 116. y1= -1.58 y2= -3.43 BEST
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .997971 cc2=  .826464 lx=  8.85934 if=  83 il= 116 5/17/2020  n=  33 now=    7247 end=       7032      6809      7027 U=    17.78 T=   55.0 p1=  -3.0 p2=   103.1 ed=    96 4/27/2020   x1=  83. x2= 116. y1= -1.58 y2= -3.43 BEST
GP: Confirmed US_Louisiana_Orleans 5/17/2020       116    7247     7032    6809     7027     8    96 4/27/2020 
AAA1     1 US_Louisiana_Orleans Confirmed cc1=  .997715 cc2=  .820938 lx=  8.85834 if=  85 il= 116 5/17/2020  n=  31 now=    7247 end=       7032      6809      7027 U=    17.79 T=   54.9 p1=  -3.0 p2=   103.1 ed=    96 4/27/2020   x1=  85. x2= 116. y1= -1.69 y2= -3.43 BEST
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .997807 cc2=  .820938 lx=  8.86234 if=  85 il= 116 5/17/2020  n=  31 now=    7247 end=       7032      6809      7027 U=    17.79 T=   54.9 p1=  -3.0 p2=   103.1 ed=    96 4/27/2020   x1=  85. x2= 116. y1= -1.69 y2= -3.43 BEST
GP: Confirmed US_Louisiana_Orleans 5/17/2020       116    7247     7032    6809     7027     8    96 4/27/2020 
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .997684 cc2=  .818078 lx=  8.86834 if=  86 il= 116 5/17/2020  n=  30 now=    7247 end=       7103      6809      7027 U=    20.37 T=   51.6 p1=  -2.0 p2=   102.0 ed=    99 4/30/2020   x1=  86. x2= 116. y1= -1.69 y2= -3.16     
GP: Confirmed US_Louisiana_Orleans 5/17/2020       116    7247     7103    6809     7027     8    99 4/30/2020 
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .997717 cc2=  .815143 lx=  8.86834 if=  87 il= 116 5/17/2020  n=  29 now=    7247 end=       7103      6809      7027 U=    20.30 T=   51.8 p1=  -2.0 p2=   102.0 ed=    99 4/30/2020   x1=  87. x2= 116. y1= -1.73 y2= -3.16     
GP: Confirmed US_Louisiana_Orleans 5/17/2020       116    7247     7103    6809     7027     8    99 4/30/2020 
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .997930 cc2=  .812235 lx=  8.87834 if=  88 il= 116 5/17/2020  n=  28 now=    7247 end=       7174      6809      7027 U=    22.79 T=   48.8 p1=  -1.0 p2=   101.0 ed=   102 5/3/2020    x1=  88. x2= 116. y1= -1.72 y2= -2.95     
GP: Confirmed US_Louisiana_Orleans 5/17/2020       116    7247     7174    6809     7027     8   102 5/3/2020  
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .998919 cc2=  .809936 lx=  8.88834 if=  89 il= 116 5/17/2020  n=  27 now=    7247 end=       7246      6809      7027 U=    27.83 T=   38.8 p1=    .0 p2=   100.0 ed=   104 5/5/2020    x1=  89. x2= 116. y1= -1.81 y2= -2.78     
GP: Confirmed US_Louisiana_Orleans 5/17/2020       116    7247     7246    6809     7027     8   104 5/5/2020  
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .998813 cc2=  .806363 lx=  8.88834 if=  90 il= 116 5/17/2020  n=  26 now=    7247 end=       7246      6809      7027 U=    27.39 T=   40.0 p1=    .0 p2=   100.0 ed=   104 5/5/2020    x1=  90. x2= 116. y1= -1.83 y2= -2.78     
GP: Confirmed US_Louisiana_Orleans 5/17/2020       116    7247     7246    6809     7027     8   104 5/5/2020  
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .998680 cc2=  .802564 lx=  8.88834 if=  91 il= 116 5/17/2020  n=  25 now=    7247 end=       7246      6809      7027 U=    27.53 T=   39.6 p1=    .0 p2=   100.0 ed=   104 5/5/2020    x1=  91. x2= 116. y1= -1.87 y2= -2.78     
GP: Confirmed US_Louisiana_Orleans 5/17/2020       116    7247     7246    6809     7027     8   104 5/5/2020  
AAA2     1 US_Louisiana_Orleans Confirmed cc1=  .998515 cc2=  .798515 lx=  8.88834 if=  92 il= 116 5/17/2020  n=  24 now=    7247 end=       7246      6809      7027 U=    28.22 T=   37.7 p1=    .0 p2=   100.0 ed=   104 5/5/2020    x1=  92. x2= 116. y1= -1.92 y2= -2.78     
