TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       19000.00000        9.85219
TAB:  US_New_Jersey_Hudson Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_New_Jersey_Hudson Confirmed cc1=  .985567 cc2=  .652234 lx=  5.87419 if=  50 il=  58 3/20/2020  n=   8 now=   19000 end=        355        66       350 U=     6.40 T=   61.3 p1= -98.1 p2=  5352.1 ed=    76 4/7/2020    x1=  50. x2=  58. y1=  1.77 y2=   .52 BEST
GP: Confirmed US_New_Jersey_Hudson 3/20/2020        58   19000      355      66      350     4    76 4/7/2020  
AAA1     1 US_New_Jersey_Hudson Confirmed cc1=  .979333 cc2=  .625780 lx=  5.85219 if=  51 il=  58 3/20/2020  n=   7 now=   19000 end=        347        66       350 U=     7.08 T=   61.6 p1= -98.2 p2=  5475.5 ed=    78 4/9/2020    x1=  51. x2=  58. y1=  1.50 y2=   .51 BEST
AAA2     1 US_New_Jersey_Hudson Confirmed cc1=  .979340 cc2=  .625780 lx=  5.77819 if=  51 il=  58 3/20/2020  n=   7 now=   19000 end=        347        66       350 U=     7.08 T=   61.6 p1= -98.2 p2=  5475.5 ed=    78 4/9/2020    x1=  51. x2=  58. y1=  1.50 y2=   .51 BEST
GP: Confirmed US_New_Jersey_Hudson 3/20/2020        58   19000      347      66      350     4    78 4/9/2020  
AAA1     1 US_New_Jersey_Hudson Confirmed cc1=  .983023 cc2=  .605058 lx=  5.85219 if=  52 il=  58 3/20/2020  n=   6 now=   19000 end=        347        66       350 U=     6.40 T=   61.3 p1= -98.2 p2=  5475.5 ed=    76 4/7/2020    x1=  52. x2=  58. y1=  1.45 y2=   .51 BEST
AAA2     1 US_New_Jersey_Hudson Confirmed cc1=  .983386 cc2=  .605058 lx=  5.75219 if=  52 il=  58 3/20/2020  n=   6 now=   19000 end=        347        66       350 U=     6.40 T=   61.3 p1= -98.2 p2=  5475.5 ed=    76 4/7/2020    x1=  52. x2=  58. y1=  1.45 y2=   .51 BEST
GP: Confirmed US_New_Jersey_Hudson 3/20/2020        58   19000      347      66      350     4    76 4/7/2020  
AAA1     1 US_New_Jersey_Hudson Confirmed cc1=  .979010 cc2=  .570762 lx=  5.85219 if=  53 il=  58 3/20/2020  n=   5 now=   19000 end=        347        66       350 U=     5.34 T=   60.7 p1= -98.2 p2=  5475.5 ed=    73 4/4/2020    x1=  53. x2=  58. y1=  1.45 y2=   .51 BEST
AAA2     1 US_New_Jersey_Hudson Confirmed cc1=  .979852 cc2=  .570762 lx=  5.75219 if=  53 il=  58 3/20/2020  n=   5 now=   19000 end=        347        66       350 U=     5.34 T=   60.7 p1= -98.2 p2=  5475.5 ed=    73 4/4/2020    x1=  53. x2=  58. y1=  1.45 y2=   .51 BEST
GP: Confirmed US_New_Jersey_Hudson 3/20/2020        58   19000      347      66      350     4    73 4/4/2020  
AAA2     1 US_New_Jersey_Hudson Confirmed cc1=  .970107 cc2=  .702846 lx= 11.85219 if=  46 il=  59 3/21/2020  n=  13 now=   19000 end=     140392        97       350 U=    26.65 T=  111.9 p1= 638.9 p2=    13.5 ed=   174 7/14/2020   x1=  46. x2=  59. y1=  2.47 y2=  1.98     
GP: Confirmed US_New_Jersey_Hudson 3/21/2020        59   19000    -          97      350     4   174 7/14/2020 
AAA2     1 US_New_Jersey_Hudson Confirmed cc1=  .979179 cc2=  .701829 lx= 11.85219 if=  47 il=  59 3/21/2020  n=  12 now=   19000 end=     140392        97       350 U=    24.60 T=  107.8 p1= 638.9 p2=    13.5 ed=   165 7/5/2020    x1=  47. x2=  59. y1=  2.47 y2=  1.98     
GP: Confirmed US_New_Jersey_Hudson 3/21/2020        59   19000    -          97      350     4   165 7/5/2020  
AAA2     1 US_New_Jersey_Hudson Confirmed cc1=  .985600 cc2=  .696925 lx=  9.11219 if=  48 il=  59 3/21/2020  n=  11 now=   19000 end=       9065        97       350 U=    15.78 T=   82.9 p1= -52.3 p2=   209.6 ed=   120 5/21/2020   x1=  48. x2=  59. y1=  2.21 y2=  1.51     
GP: Confirmed US_New_Jersey_Hudson 3/21/2020        59   19000     9065      97      350     4   120 5/21/2020 
AAA2     1 US_New_Jersey_Hudson Confirmed cc1=  .989343 cc2=  .687832 lx=  7.19219 if=  49 il=  59 3/21/2020  n=  10 now=   19000 end=       1329        97       350 U=     9.89 T=   68.5 p1= -93.0 p2=  1429.6 ed=    91 4/22/2020   x1=  49. x2=  59. y1=  1.97 y2=   .96     
GP: Confirmed US_New_Jersey_Hudson 3/21/2020        59   19000     1329      97      350     4    91 4/22/2020 
AAA1     1 US_New_Jersey_Hudson Confirmed cc1=  .989180 cc2=  .672952 lx=  6.39219 if=  50 il=  59 3/21/2020  n=   9 now=   19000 end=        597        97       350 U=     7.16 T=   63.3 p1= -96.9 p2=  3182.6 ed=    80 4/11/2020   x1=  50. x2=  59. y1=  1.86 y2=   .60 BEST
AAA2     1 US_New_Jersey_Hudson Confirmed cc1=  .989180 cc2=  .672952 lx=  6.38819 if=  50 il=  59 3/21/2020  n=   9 now=   19000 end=        597        97       350 U=     7.16 T=   63.3 p1= -96.9 p2=  3182.6 ed=    80 4/11/2020   x1=  50. x2=  59. y1=  1.86 y2=   .60 BEST
GP: Confirmed US_New_Jersey_Hudson 3/21/2020        59   19000      597      97      350     4    80 4/11/2020 
AAA1     1 US_New_Jersey_Hudson Confirmed cc1=  .985141 cc2=  .651808 lx=  6.52219 if=  51 il=  59 3/21/2020  n=   8 now=   19000 end=        680        97       350 U=     8.25 T=   64.5 p1= -96.4 p2=  2794.1 ed=    83 4/14/2020   x1=  51. x2=  59. y1=  1.64 y2=   .67 BEST
AAA2     1 US_New_Jersey_Hudson Confirmed cc1=  .985141 cc2=  .651808 lx=  6.52119 if=  51 il=  59 3/21/2020  n=   8 now=   19000 end=        680        97       350 U=     8.25 T=   64.5 p1= -96.4 p2=  2794.1 ed=    83 4/14/2020   x1=  51. x2=  59. y1=  1.64 y2=   .67 BEST
GP: Confirmed US_New_Jersey_Hudson 3/21/2020        59   19000      680      97      350     4    83 4/14/2020 
AAA1     1 US_New_Jersey_Hudson Confirmed cc1=  .988229 cc2=  .634676 lx=  5.85219 if=  52 il=  59 3/21/2020  n=   7 now=   19000 end=        347        97       350 U=     5.83 T=   60.4 p1= -98.2 p2=  5475.5 ed=    74 4/5/2020    x1=  52. x2=  59. y1=  1.45 y2=   .24 BEST
AAA2     1 US_New_Jersey_Hudson Confirmed cc1=  .988232 cc2=  .634676 lx=  5.82719 if=  52 il=  59 3/21/2020  n=   7 now=   19000 end=        347        97       350 U=     5.83 T=   60.4 p1= -98.2 p2=  5475.5 ed=    74 4/5/2020    x1=  52. x2=  59. y1=  1.45 y2=   .24 BEST
GP: Confirmed US_New_Jersey_Hudson 3/21/2020        59   19000      347      97      350     4    74 4/5/2020  
AAA1     1 US_New_Jersey_Hudson Confirmed cc1=  .986829 cc2=  .608864 lx=  5.85219 if=  53 il=  59 3/21/2020  n=   6 now=   19000 end=        347        97       350 U=     5.00 T=   60.2 p1= -98.2 p2=  5475.5 ed=    72 4/3/2020    x1=  53. x2=  59. y1=  1.45 y2=   .24 BEST
AAA2     1 US_New_Jersey_Hudson Confirmed cc1=  .987198 cc2=  .608864 lx=  5.75219 if=  53 il=  59 3/21/2020  n=   6 now=   19000 end=        347        97       350 U=     5.00 T=   60.2 p1= -98.2 p2=  5475.5 ed=    72 4/3/2020    x1=  53. x2=  59. y1=  1.45 y2=   .24 BEST
GP: Confirmed US_New_Jersey_Hudson 3/21/2020        59   19000      347      97      350     4    72 4/3/2020  
AAA2     1 US_New_Jersey_Hudson Confirmed cc1=  .994338 cc2=  .586090 lx= 11.85219 if=  54 il=  59 3/21/2020  n=   5 now=   19000 end=     140392        97       350 U=    24.74 T=  108.1 p1= 638.9 p2=    13.5 ed=   166 7/6/2020    x1=  54. x2=  59. y1=  2.19 y2=  1.98     
GP: Confirmed US_New_Jersey_Hudson 3/21/2020        59   19000    -          97      350     4   166 7/6/2020  
AAA2     1 US_New_Jersey_Hudson Confirmed cc1=  .975738 cc2=  .717539 lx= 11.85219 if=  46 il=  60 3/22/2020  n=  14 now=   19000 end=     140392       126      1052 U=    26.70 T=  112.0 p1= 638.9 p2=    13.5 ed=   175 7/15/2020   x1=  46. x2=  60. y1=  2.47 y2=  1.95     
GP: Confirmed US_New_Jersey_Hudson 3/22/2020        60   19000    -         126     1052     3   175 7/15/2020 
AAA2     1 US_New_Jersey_Hudson Confirmed cc1=  .983149 cc2=  .715888 lx= 11.34219 if=  47 il=  60 3/22/2020  n=  13 now=   19000 end=      84304       126      1052 U=    23.39 T=  103.8 p1= 343.7 p2=    22.5 ed=   158 6/28/2020   x1=  47. x2=  60. y1=  2.43 y2=  1.87     
GP: Confirmed US_New_Jersey_Hudson 3/22/2020        60   19000    -         126     1052     3   158 6/28/2020 
AAA2     1 US_New_Jersey_Hudson Confirmed cc1=  .988617 cc2=  .711267 lx=  8.46219 if=  48 il=  60 3/22/2020  n=  12 now=   19000 end=       4732       126      1052 U=    14.16 T=   78.2 p1= -75.1 p2=   401.5 ed=   111 5/12/2020   x1=  48. x2=  60. y1=  2.14 y2=  1.29     
GP: Confirmed US_New_Jersey_Hudson 3/22/2020        60   19000     4732     126     1052     3   111 5/12/2020 
AAA1     1 US_New_Jersey_Hudson Confirmed cc1=  .991813 cc2=  .703138 lx=  7.20219 if=  49 il=  60 3/22/2020  n=  11 now=   19000 end=       1342       126      1052 U=     9.88 T=   68.5 p1= -92.9 p2=  1415.8 ed=    91 4/22/2020   x1=  49. x2=  60. y1=  1.97 y2=   .86 BEST
AAA2     1 US_New_Jersey_Hudson Confirmed cc1=  .991813 cc2=  .703138 lx=  7.20319 if=  49 il=  60 3/22/2020  n=  11 now=   19000 end=       1342       126      1052 U=     9.88 T=   68.5 p1= -92.9 p2=  1415.8 ed=    91 4/22/2020   x1=  49. x2=  60. y1=  1.97 y2=   .86 BEST
GP: Confirmed US_New_Jersey_Hudson 3/22/2020        60   19000     1342     126     1052     3    91 4/22/2020 
AAA1     1 US_New_Jersey_Hudson Confirmed cc1=  .991800 cc2=  .690288 lx=  6.61219 if=  50 il=  60 3/22/2020  n=  10 now=   19000 end=        744       126      1052 U=     7.61 T=   64.4 p1= -96.1 p2=  2553.8 ed=    82 4/13/2020   x1=  50. x2=  60. y1=  1.89 y2=   .57 BEST
AAA2     1 US_New_Jersey_Hudson Confirmed cc1=  .991800 cc2=  .690288 lx=  6.61219 if=  50 il=  60 3/22/2020  n=  10 now=   19000 end=        744       126      1052 U=     7.61 T=   64.4 p1= -96.1 p2=  2553.8 ed=    82 4/13/2020   x1=  50. x2=  60. y1=  1.89 y2=   .57 BEST
GP: Confirmed US_New_Jersey_Hudson 3/22/2020        60   19000      744     126     1052     3    82 4/13/2020 
AAA1     1 US_New_Jersey_Hudson Confirmed cc1=  .989142 cc2=  .672914 lx=  6.77219 if=  51 il=  60 3/22/2020  n=   9 now=   19000 end=        873       126      1052 U=     8.80 T=   65.8 p1= -95.4 p2=  2176.4 ed=    86 4/17/2020   x1=  51. x2=  60. y1=  1.68 y2=   .66 BEST
AAA2     1 US_New_Jersey_Hudson Confirmed cc1=  .989142 cc2=  .672914 lx=  6.77419 if=  51 il=  60 3/22/2020  n=   9 now=   19000 end=        873       126      1052 U=     8.80 T=   65.8 p1= -95.4 p2=  2176.4 ed=    86 4/17/2020   x1=  51. x2=  60. y1=  1.68 y2=   .66 BEST
GP: Confirmed US_New_Jersey_Hudson 3/22/2020        60   19000      873     126     1052     3    86 4/17/2020 
AAA2     1 US_New_Jersey_Hudson Confirmed cc1=  .991336 cc2=  .658003 lx=  6.17219 if=  52 il=  60 3/22/2020  n=   8 now=   19000 end=        479       126      1052 U=     6.51 T=   61.9 p1= -97.5 p2=  3966.6 ed=    77 4/8/2020    x1=  52. x2=  60. y1=  1.52 y2=   .29     
GP: Confirmed US_New_Jersey_Hudson 3/22/2020        60   19000      479     126     1052     3    77 4/8/2020  
AAA2     1 US_New_Jersey_Hudson Confirmed cc1=  .990716 cc2=  .637163 lx=  5.87219 if=  53 il=  60 3/22/2020  n=   7 now=   19000 end=        355       126      1052 U=     4.95 T=   60.2 p1= -98.1 p2=  5352.1 ed=    71 4/2/2020    x1=  53. x2=  60. y1=  1.45 y2=   .04     
GP: Confirmed US_New_Jersey_Hudson 3/22/2020        60   19000      355     126     1052     3    71 4/2/2020  
AAA2     1 US_New_Jersey_Hudson Confirmed cc1=  .996422 cc2=  .618457 lx= 11.85219 if=  54 il=  60 3/22/2020  n=   6 now=   19000 end=     140392       126      1052 U=    25.13 T=  109.0 p1= 638.9 p2=    13.5 ed=   168 7/8/2020    x1=  54. x2=  60. y1=  2.19 y2=  1.95     
GP: Confirmed US_New_Jersey_Hudson 3/22/2020        60   19000    -         126     1052     3   168 7/8/2020  
AAA2     1 US_New_Jersey_Hudson Confirmed cc1=  .996743 cc2=  .588495 lx=  7.80219 if=  55 il=  60 3/22/2020  n=   5 now=   19000 end=       2445       126      1052 U=    11.26 T=   72.2 p1= -87.1 p2=   777.1 ed=    98 4/29/2020   x1=  55. x2=  60. y1=  1.53 y2=  1.09     
GP: Confirmed US_New_Jersey_Hudson 3/22/2020        60   19000     2445     126     1052     3    98 4/29/2020 
AAA2     1 US_New_Jersey_Hudson Confirmed cc1=  .980015 cc2=  .730015 lx= 11.85219 if=  46 il=  61 3/23/2020  n=  15 now=   19000 end=     140392       190      1754 U=    25.66 T=  109.4 p1= 638.9 p2=    13.5 ed=   169 7/9/2020    x1=  46. x2=  61. y1=  2.47 y2=  1.89     
GP: Confirmed US_New_Jersey_Hudson 3/23/2020        61   19000    -         190     1754     2   169 7/9/2020  
AAA2     1 US_New_Jersey_Hudson Confirmed cc1=  .986328 cc2=  .728129 lx= 11.54219 if=  47 il=  61 3/23/2020  n=  14 now=   19000 end=     102970       190      1754 U=    23.09 T=  103.5 p1= 441.9 p2=    18.5 ed=   157 6/27/2020   x1=  47. x2=  61. y1=  2.45 y2=  1.84     
GP: Confirmed US_New_Jersey_Hudson 3/23/2020        61   19000    -         190     1754     2   157 6/27/2020 
AAA2     1 US_New_Jersey_Hudson Confirmed cc1=  .990769 cc2=  .723508 lx=  9.22219 if=  48 il=  61 3/23/2020  n=  13 now=   19000 end=      10119       190      1754 U=    15.45 T=   82.3 p1= -46.7 p2=   187.8 ed=   118 5/19/2020   x1=  48. x2=  61. y1=  2.22 y2=  1.38     
GP: Confirmed US_New_Jersey_Hudson 3/23/2020        61   19000    10119     190     1754     2   118 5/19/2020 
AAA2     1 US_New_Jersey_Hudson Confirmed cc1=  .993042 cc2=  .715692 lx=  8.08219 if=  49 il=  61 3/23/2020  n=  12 now=   19000 end=       3236       190      1754 U=    11.46 T=   72.9 p1= -83.0 p2=   587.1 ed=    99 4/30/2020   x1=  49. x2=  61. y1=  2.09 y2=  1.04     
GP: Confirmed US_New_Jersey_Hudson 3/23/2020        61   19000     3236     190     1754     2    99 4/30/2020 
AAA1     1 US_New_Jersey_Hudson Confirmed cc1=  .992538 cc2=  .703863 lx=  7.56219 if=  50 il=  61 3/23/2020  n=  11 now=   19000 end=       1924       190      1754 U=     9.29 T=   68.8 p1= -89.9 p2=   987.5 ed=    90 4/21/2020   x1=  50. x2=  61. y1=  2.02 y2=   .84 BEST
AAA2     1 US_New_Jersey_Hudson Confirmed cc1=  .992538 cc2=  .703863 lx=  7.55819 if=  50 il=  61 3/23/2020  n=  11 now=   19000 end=       1924       190      1754 U=     9.29 T=   68.8 p1= -89.9 p2=   987.5 ed=    90 4/21/2020   x1=  50. x2=  61. y1=  2.02 y2=   .84 BEST
GP: Confirmed US_New_Jersey_Hudson 3/23/2020        61   19000     1924     190     1754     2    90 4/21/2020 
AAA2     1 US_New_Jersey_Hudson Confirmed cc1=  .990759 cc2=  .689248 lx=  8.05219 if=  51 il=  61 3/23/2020  n=  10 now=   19000 end=       3140       190      1754 U=    11.55 T=   72.9 p1= -83.5 p2=   605.1 ed=   100 5/1/2020    x1=  51. x2=  61. y1=  1.90 y2=  1.03     
GP: Confirmed US_New_Jersey_Hudson 3/23/2020        61   19000     3140     190     1754     2   100 5/1/2020  
AAA1     1 US_New_Jersey_Hudson Confirmed cc1=  .991360 cc2=  .675132 lx=  7.33219 if=  52 il=  61 3/23/2020  n=   9 now=   19000 end=       1528       190      1754 U=     8.91 T=   67.6 p1= -92.0 p2=  1243.5 ed=    88 4/19/2020   x1=  52. x2=  61. y1=  1.74 y2=   .73 BEST
AAA2     1 US_New_Jersey_Hudson Confirmed cc1=  .991360 cc2=  .675132 lx=  7.33119 if=  52 il=  61 3/23/2020  n=   9 now=   19000 end=       1528       190      1754 U=     8.91 T=   67.6 p1= -92.0 p2=  1243.5 ed=    88 4/19/2020   x1=  52. x2=  61. y1=  1.74 y2=   .73 BEST
GP: Confirmed US_New_Jersey_Hudson 3/23/2020        61   19000     1528     190     1754     2    88 4/19/2020 
AAA2     1 US_New_Jersey_Hudson Confirmed cc1=  .989455 cc2=  .656122 lx=  6.99219 if=  53 il=  61 3/23/2020  n=   8 now=   19000 end=       1088       190      1754 U=     7.10 T=   65.0 p1= -94.3 p2=  1746.3 ed=    81 4/12/2020   x1=  53. x2=  61. y1=  1.68 y2=   .56     
GP: Confirmed US_New_Jersey_Hudson 3/23/2020        61   19000     1088     190     1754     2    81 4/12/2020 
AAA2     1 US_New_Jersey_Hudson Confirmed cc1=  .996465 cc2=  .642912 lx= 11.85219 if=  54 il=  61 3/23/2020  n=   7 now=   19000 end=     140392       190      1754 U=    23.41 T=  105.2 p1= 638.9 p2=    13.5 ed=   160 6/30/2020   x1=  54. x2=  61. y1=  2.19 y2=  1.89     
GP: Confirmed US_New_Jersey_Hudson 3/23/2020        61   19000    -         190     1754     2   160 6/30/2020 
AAA2     1 US_New_Jersey_Hudson Confirmed cc1=  .996693 cc2=  .618729 lx= 11.85219 if=  55 il=  61 3/23/2020  n=   6 now=   19000 end=     140392       190      1754 U=    22.02 T=  102.6 p1= 638.9 p2=    13.5 ed=   154 6/24/2020   x1=  55. x2=  61. y1=  2.16 y2=  1.89     
GP: Confirmed US_New_Jersey_Hudson 3/23/2020        61   19000    -         190     1754     2   154 6/24/2020 
AAA2     1 US_New_Jersey_Hudson Confirmed cc1=  .994728 cc2=  .586480 lx= 11.85219 if=  56 il=  61 3/23/2020  n=   5 now=   19000 end=     140392       190      1754 U=    21.60 T=  101.8 p1= 638.9 p2=    13.5 ed=   152 6/22/2020   x1=  56. x2=  61. y1=  2.12 y2=  1.89     
