TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       35306.00000       10.47181
TAB:  Portugal Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Portugal Confirmed cc1=  .977759 cc2=  .644425 lx= 12.47181 if=  44 il=  52 3/14/2020  n=   8 now=   35306 end=     260877       169     11087 U=    26.70 T=  105.2 p1= 638.9 p2=    13.5 ed=   168 7/8/2020    x1=  44. x2=  52. y1=  2.29 y2=  1.99     
GP: Confirmed Portugal 3/14/2020        52   35306    -         169    11087     1   168 7/8/2020  
AAA2     1 Portugal Confirmed cc1=  .968662 cc2=  .615109 lx= 12.47181 if=  45 il=  52 3/14/2020  n=   7 now=   35306 end=     260877       169     11087 U=    27.43 T=  106.7 p1= 638.9 p2=    13.5 ed=   171 7/11/2020   x1=  45. x2=  52. y1=  2.25 y2=  1.99     
GP: Confirmed Portugal 3/14/2020        52   35306    -         169    11087     1   171 7/11/2020 
AAA2     1 Portugal Confirmed cc1=  .960018 cc2=  .582053 lx= 12.47181 if=  46 il=  52 3/14/2020  n=   6 now=   35306 end=     260877       169     11087 U=    28.38 T=  108.6 p1= 638.9 p2=    13.5 ed=   175 7/15/2020   x1=  46. x2=  52. y1=  2.21 y2=  1.99     
GP: Confirmed Portugal 3/14/2020        52   35306    -         169    11087     1   175 7/15/2020 
AAA2     1 Portugal Confirmed cc1=  .972126 cc2=  .563878 lx= 12.47181 if=  47 il=  52 3/14/2020  n=   5 now=   35306 end=     260877       169     11087 U=    23.65 T=   99.1 p1= 638.9 p2=    13.5 ed=   154 6/24/2020   x1=  47. x2=  52. y1=  2.21 y2=  1.99     
GP: Confirmed Portugal 3/14/2020        52   35306    -         169    11087     1   154 6/24/2020 
AAA2     1 Portugal Confirmed cc1=  .990441 cc2=  .723180 lx= 12.25181 if=  40 il=  53 3/15/2020  n=  13 now=   35306 end=     209359       245    124568 U=    24.17 T=   99.2 p1= 493.0 p2=    16.9 ed=   156 6/26/2020   x1=  40. x2=  53. y1=  2.45 y2=  1.91     
GP: Confirmed Portugal 3/15/2020        53   35306    -         245    -         1   156 6/26/2020 
AAA1     1 Portugal Confirmed cc1=  .988150 cc2=  .710800 lx= 11.73181 if=  41 il=  53 3/15/2020  n=  12 now=   35306 end=     124468       245    124568 U=    20.98 T=   91.4 p1= 252.5 p2=    28.4 ed=   140 6/10/2020   x1=  41. x2=  53. y1=  2.40 y2=  1.83 BEST
AAA2     1 Portugal Confirmed cc1=  .988150 cc2=  .710800 lx= 11.73681 if=  41 il=  53 3/15/2020  n=  12 now=   35306 end=     124468       245    124568 U=    20.98 T=   91.4 p1= 252.5 p2=    28.4 ed=   140 6/10/2020   x1=  41. x2=  53. y1=  2.40 y2=  1.83 BEST
GP: Confirmed Portugal 3/15/2020        53   35306    -         245    -         1   140 6/10/2020 
AAA2     1 Portugal Confirmed cc1=  .988276 cc2=  .699601 lx= 12.47181 if=  42 il=  53 3/15/2020  n=  11 now=   35306 end=     260877       245    124568 U=    24.80 T=  101.1 p1= 638.9 p2=    13.5 ed=   159 6/29/2020   x1=  42. x2=  53. y1=  2.39 y2=  1.94     
GP: Confirmed Portugal 3/15/2020        53   35306    -         245    -         1   159 6/29/2020 
AAA2     1 Portugal Confirmed cc1=  .984767 cc2=  .683256 lx= 12.47181 if=  43 il=  53 3/15/2020  n=  10 now=   35306 end=     260877       245    124568 U=    25.04 T=  101.6 p1= 638.9 p2=    13.5 ed=   160 6/30/2020   x1=  43. x2=  53. y1=  2.34 y2=  1.94     
GP: Confirmed Portugal 3/15/2020        53   35306    -         245    -         1   160 6/30/2020 
AAA2     1 Portugal Confirmed cc1=  .979677 cc2=  .663449 lx= 12.47181 if=  44 il=  53 3/15/2020  n=   9 now=   35306 end=     260877       245    124568 U=    25.60 T=  102.7 p1= 638.9 p2=    13.5 ed=   163 7/3/2020    x1=  44. x2=  53. y1=  2.29 y2=  1.94     
GP: Confirmed Portugal 3/15/2020        53   35306    -         245    -         1   163 7/3/2020  
AAA2     1 Portugal Confirmed cc1=  .973556 cc2=  .640222 lx= 12.47181 if=  45 il=  53 3/15/2020  n=   8 now=   35306 end=     260877       245    124568 U=    26.05 T=  103.6 p1= 638.9 p2=    13.5 ed=   165 7/5/2020    x1=  45. x2=  53. y1=  2.25 y2=  1.94     
GP: Confirmed Portugal 3/15/2020        53   35306    -         245    -         1   165 7/5/2020  
AAA2     1 Portugal Confirmed cc1=  .969833 cc2=  .616280 lx= 12.47181 if=  46 il=  53 3/15/2020  n=   7 now=   35306 end=     260877       245    124568 U=    26.58 T=  104.6 p1= 638.9 p2=    13.5 ed=   167 7/7/2020    x1=  46. x2=  53. y1=  2.21 y2=  1.94     
GP: Confirmed Portugal 3/15/2020        53   35306    -         245    -         1   167 7/7/2020  
AAA2     1 Portugal Confirmed cc1=  .980863 cc2=  .602899 lx= 12.47181 if=  47 il=  53 3/15/2020  n=   6 now=   35306 end=     260877       245    124568 U=    22.78 T=   97.2 p1= 638.9 p2=    13.5 ed=   151 6/21/2020   x1=  47. x2=  53. y1=  2.21 y2=  1.94     
GP: Confirmed Portugal 3/15/2020        53   35306    -         245    -         1   151 6/21/2020 
AAA2     1 Portugal Confirmed cc1=  .977415 cc2=  .569167 lx= 12.47181 if=  48 il=  53 3/15/2020  n=   5 now=   35306 end=     260877       245    124568 U=    21.90 T=   95.5 p1= 638.9 p2=    13.5 ed=   147 6/17/2020   x1=  48. x2=  53. y1=  2.17 y2=  1.94     
GP: Confirmed Portugal 3/15/2020        53   35306    -         245    -         1   147 6/17/2020 
AAA2     1 Portugal Confirmed cc1=  .991823 cc2=  .733624 lx= 12.47181 if=  40 il=  54 3/16/2020  n=  14 now=   35306 end=     260877       331      8478 U=    24.62 T=  100.7 p1= 638.9 p2=    13.5 ed=   158 6/28/2020   x1=  40. x2=  54. y1=  2.47 y2=  1.90     
GP: Confirmed Portugal 3/16/2020        54   35306    -         331     8478     1   158 6/28/2020 
AAA2     1 Portugal Confirmed cc1=  .990059 cc2=  .722798 lx= 12.47181 if=  41 il=  54 3/16/2020  n=  13 now=   35306 end=     260877       331      8478 U=    22.86 T=   97.4 p1= 638.9 p2=    13.5 ed=   151 6/21/2020   x1=  41. x2=  54. y1=  2.47 y2=  1.90     
GP: Confirmed Portugal 3/16/2020        54   35306    -         331     8478     1   151 6/21/2020 
AAA2     1 Portugal Confirmed cc1=  .989633 cc2=  .712283 lx= 12.47181 if=  42 il=  54 3/16/2020  n=  12 now=   35306 end=     260877       331      8478 U=    24.60 T=  100.7 p1= 638.9 p2=    13.5 ed=   158 6/28/2020   x1=  42. x2=  54. y1=  2.39 y2=  1.90     
GP: Confirmed Portugal 3/16/2020        54   35306    -         331     8478     1   158 6/28/2020 
AAA2     1 Portugal Confirmed cc1=  .986794 cc2=  .698119 lx= 12.47181 if=  43 il=  54 3/16/2020  n=  11 now=   35306 end=     260877       331      8478 U=    24.80 T=  101.1 p1= 638.9 p2=    13.5 ed=   159 6/29/2020   x1=  43. x2=  54. y1=  2.34 y2=  1.90     
GP: Confirmed Portugal 3/16/2020        54   35306    -         331     8478     1   159 6/29/2020 
AAA2     1 Portugal Confirmed cc1=  .983019 cc2=  .681507 lx= 12.47181 if=  44 il=  54 3/16/2020  n=  10 now=   35306 end=     260877       331      8478 U=    25.27 T=  102.0 p1= 638.9 p2=    13.5 ed=   161 7/1/2020    x1=  44. x2=  54. y1=  2.29 y2=  1.90     
GP: Confirmed Portugal 3/16/2020        54   35306    -         331     8478     1   161 7/1/2020  
AAA2     1 Portugal Confirmed cc1=  .979208 cc2=  .662980 lx= 12.47181 if=  45 il=  54 3/16/2020  n=   9 now=   35306 end=     260877       331      8478 U=    25.63 T=  102.6 p1= 638.9 p2=    13.5 ed=   163 7/3/2020    x1=  45. x2=  54. y1=  2.25 y2=  1.90     
GP: Confirmed Portugal 3/16/2020        54   35306    -         331     8478     1   163 7/3/2020  
AAA2     1 Portugal Confirmed cc1=  .977981 cc2=  .644647 lx= 12.47181 if=  46 il=  54 3/16/2020  n=   8 now=   35306 end=     260877       331      8478 U=    26.02 T=  103.4 p1= 638.9 p2=    13.5 ed=   164 7/4/2020    x1=  46. x2=  54. y1=  2.21 y2=  1.90     
GP: Confirmed Portugal 3/16/2020        54   35306    -         331     8478     1   164 7/4/2020  
AAA2     1 Portugal Confirmed cc1=  .987043 cc2=  .633489 lx= 12.47181 if=  47 il=  54 3/16/2020  n=   7 now=   35306 end=     260877       331      8478 U=    22.77 T=   97.2 p1= 638.9 p2=    13.5 ed=   150 6/20/2020   x1=  47. x2=  54. y1=  2.21 y2=  1.90     
GP: Confirmed Portugal 3/16/2020        54   35306    -         331     8478     1   150 6/20/2020 
AAA2     1 Portugal Confirmed cc1=  .985943 cc2=  .607979 lx= 12.47181 if=  48 il=  54 3/16/2020  n=   6 now=   35306 end=     260877       331      8478 U=    22.02 T=   95.8 p1= 638.9 p2=    13.5 ed=   147 6/17/2020   x1=  48. x2=  54. y1=  2.17 y2=  1.90     
GP: Confirmed Portugal 3/16/2020        54   35306    -         331     8478     1   147 6/17/2020 
AAA1     1 Portugal Confirmed cc1=  .985470 cc2=  .577222 lx=  9.09181 if=  49 il=  54 3/16/2020  n=   5 now=   35306 end=       8882       331      8478 U=    11.86 T=   68.1 p1= -74.8 p2=   397.5 ed=    96 4/27/2020   x1=  49. x2=  54. y1=  1.61 y2=  1.19 BEST
AAA2     1 Portugal Confirmed cc1=  .985470 cc2=  .577222 lx=  9.08981 if=  49 il=  54 3/16/2020  n=   5 now=   35306 end=       8882       331      8478 U=    11.86 T=   68.1 p1= -74.8 p2=   397.5 ed=    96 4/27/2020   x1=  49. x2=  54. y1=  1.61 y2=  1.19 BEST
GP: Confirmed Portugal 3/16/2020        54   35306     8882     331     8478     1    96 4/27/2020 
AAA2     1 Portugal Confirmed cc1=  .992908 cc2=  .742908 lx= 12.47181 if=  40 il=  55 3/17/2020  n=  15 now=   35306 end=     260877       448      1956 U=    24.38 T=  100.1 p1= 638.9 p2=    13.5 ed=   157 6/27/2020   x1=  40. x2=  55. y1=  2.47 y2=  1.85     
GP: Confirmed Portugal 3/17/2020        55   35306    -         448     1956     1   157 6/27/2020 
AAA2     1 Portugal Confirmed cc1=  .991558 cc2=  .733359 lx= 12.47181 if=  41 il=  55 3/17/2020  n=  14 now=   35306 end=     260877       448      1956 U=    22.76 T=   97.1 p1= 638.9 p2=    13.5 ed=   150 6/20/2020   x1=  41. x2=  55. y1=  2.47 y2=  1.85     
GP: Confirmed Portugal 3/17/2020        55   35306    -         448     1956     1   150 6/20/2020 
AAA2     1 Portugal Confirmed cc1=  .990887 cc2=  .723625 lx= 12.47181 if=  42 il=  55 3/17/2020  n=  13 now=   35306 end=     260877       448      1956 U=    24.34 T=  100.1 p1= 638.9 p2=    13.5 ed=   157 6/27/2020   x1=  42. x2=  55. y1=  2.39 y2=  1.85     
GP: Confirmed Portugal 3/17/2020        55   35306    -         448     1956     1   157 6/27/2020 
AAA2     1 Portugal Confirmed cc1=  .988660 cc2=  .711310 lx= 12.47181 if=  43 il=  55 3/17/2020  n=  12 now=   35306 end=     260877       448      1956 U=    24.49 T=  100.3 p1= 638.9 p2=    13.5 ed=   158 6/28/2020   x1=  43. x2=  55. y1=  2.34 y2=  1.85     
GP: Confirmed Portugal 3/17/2020        55   35306    -         448     1956     1   158 6/28/2020 
AAA2     1 Portugal Confirmed cc1=  .985919 cc2=  .697244 lx= 12.47181 if=  44 il=  55 3/17/2020  n=  11 now=   35306 end=     260877       448      1956 U=    24.88 T=  101.1 p1= 638.9 p2=    13.5 ed=   159 6/29/2020   x1=  44. x2=  55. y1=  2.29 y2=  1.85     
GP: Confirmed Portugal 3/17/2020        55   35306    -         448     1956     1   159 6/29/2020 
AAA2     1 Portugal Confirmed cc1=  .983585 cc2=  .682073 lx= 12.47181 if=  45 il=  55 3/17/2020  n=  10 now=   35306 end=     260877       448      1956 U=    25.15 T=  101.6 p1= 638.9 p2=    13.5 ed=   160 6/30/2020   x1=  45. x2=  55. y1=  2.25 y2=  1.85     
GP: Confirmed Portugal 3/17/2020        55   35306    -         448     1956     1   160 6/30/2020 
AAA2     1 Portugal Confirmed cc1=  .983576 cc2=  .667348 lx= 12.47181 if=  46 il=  55 3/17/2020  n=   9 now=   35306 end=     260877       448      1956 U=    25.43 T=  102.1 p1= 638.9 p2=    13.5 ed=   162 7/2/2020    x1=  46. x2=  55. y1=  2.21 y2=  1.85     
GP: Confirmed Portugal 3/17/2020        55   35306    -         448     1956     1   162 7/2/2020  
AAA2     1 Portugal Confirmed cc1=  .990883 cc2=  .657550 lx= 12.47181 if=  47 il=  55 3/17/2020  n=   8 now=   35306 end=     260877       448      1956 U=    22.60 T=   96.8 p1= 638.9 p2=    13.5 ed=   150 6/20/2020   x1=  47. x2=  55. y1=  2.21 y2=  1.85     
GP: Confirmed Portugal 3/17/2020        55   35306    -         448     1956     1   150 6/20/2020 
AAA2     1 Portugal Confirmed cc1=  .990641 cc2=  .637088 lx= 12.47181 if=  48 il=  55 3/17/2020  n=   7 now=   35306 end=     260877       448      1956 U=    21.95 T=   95.6 p1= 638.9 p2=    13.5 ed=   147 6/17/2020   x1=  48. x2=  55. y1=  2.17 y2=  1.85     
GP: Confirmed Portugal 3/17/2020        55   35306    -         448     1956     1   147 6/17/2020 
AAA2     1 Portugal Confirmed cc1=  .990944 cc2=  .612979 lx=  9.07181 if=  49 il=  55 3/17/2020  n=   6 now=   35306 end=       8706       448      1956 U=    11.52 T=   67.5 p1= -75.3 p2=   405.5 ed=    94 4/25/2020   x1=  49. x2=  55. y1=  1.61 y2=  1.09     
GP: Confirmed Portugal 3/17/2020        55   35306     8706     448     1956     1    94 4/25/2020 
AAA1     1 Portugal Confirmed cc1=  .999283 cc2=  .591035 lx=  7.44181 if=  50 il=  55 3/17/2020  n=   5 now=   35306 end=       1705       448      1956 U=     5.42 T=   56.6 p1= -95.2 p2=  2070.7 ed=    69 3/31/2020   x1=  50. x2=  55. y1=  1.21 y2=   .29 BEST
AAA2     1 Portugal Confirmed cc1=  .999283 cc2=  .591035 lx=  7.43681 if=  50 il=  55 3/17/2020  n=   5 now=   35306 end=       1705       448      1956 U=     5.42 T=   56.6 p1= -95.2 p2=  2070.7 ed=    69 3/31/2020   x1=  50. x2=  55. y1=  1.21 y2=   .29 BEST
GP: Confirmed Portugal 3/17/2020        55   35306     1705     448     1956     1    69 3/31/2020 
AAA2     1 Portugal Confirmed cc1=  .993771 cc2=  .751236 lx= 12.47181 if=  40 il=  56 3/18/2020  n=  16 now=   35306 end=     260877       448       652 U=    26.01 T=  104.1 p1= 638.9 p2=    13.5 ed=   165 7/5/2020    x1=  40. x2=  56. y1=  2.47 y2=  1.85     
GP: Confirmed Portugal 3/18/2020        56   35306    -         448      652     2   165 7/5/2020  
AAA2     1 Portugal Confirmed cc1=  .992617 cc2=  .742617 lx= 12.47181 if=  41 il=  56 3/18/2020  n=  15 now=   35306 end=     260877       448       652 U=    24.38 T=  101.1 p1= 638.9 p2=    13.5 ed=   158 6/28/2020   x1=  41. x2=  56. y1=  2.47 y2=  1.85     
GP: Confirmed Portugal 3/18/2020        56   35306    -         448      652     2   158 6/28/2020 
AAA2     1 Portugal Confirmed cc1=  .992273 cc2=  .734074 lx= 12.47181 if=  42 il=  56 3/18/2020  n=  14 now=   35306 end=     260877       448       652 U=    26.21 T=  104.5 p1= 638.9 p2=    13.5 ed=   166 7/6/2020    x1=  42. x2=  56. y1=  2.39 y2=  1.85     
GP: Confirmed Portugal 3/18/2020        56   35306    -         448      652     2   166 7/6/2020  
AAA2     1 Portugal Confirmed cc1=  .990502 cc2=  .723241 lx= 12.47181 if=  43 il=  56 3/18/2020  n=  13 now=   35306 end=     260877       448       652 U=    26.53 T=  105.1 p1= 638.9 p2=    13.5 ed=   167 7/7/2020    x1=  43. x2=  56. y1=  2.34 y2=  1.85     
GP: Confirmed Portugal 3/18/2020        56   35306    -         448      652     2   167 7/7/2020  
AAA2     1 Portugal Confirmed cc1=  .988306 cc2=  .710956 lx= 12.47181 if=  44 il=  56 3/18/2020  n=  12 now=   35306 end=     260877       448       652 U=    27.14 T=  106.2 p1= 638.9 p2=    13.5 ed=   170 7/10/2020   x1=  44. x2=  56. y1=  2.29 y2=  1.85     
GP: Confirmed Portugal 3/18/2020        56   35306    -         448      652     2   170 7/10/2020 
AAA2     1 Portugal Confirmed cc1=  .986282 cc2=  .697607 lx= 12.47181 if=  45 il=  56 3/18/2020  n=  11 now=   35306 end=     260877       448       652 U=    27.66 T=  107.2 p1= 638.9 p2=    13.5 ed=   172 7/12/2020   x1=  45. x2=  56. y1=  2.25 y2=  1.85     
GP: Confirmed Portugal 3/18/2020        56   35306    -         448      652     2   172 7/12/2020 
AAA2     1 Portugal Confirmed cc1=  .985649 cc2=  .684138 lx= 12.47181 if=  46 il=  56 3/18/2020  n=  10 now=   35306 end=     260877       448       652 U=    28.26 T=  108.3 p1= 638.9 p2=    13.5 ed=   174 7/14/2020   x1=  46. x2=  56. y1=  2.21 y2=  1.85     
GP: Confirmed Portugal 3/18/2020        56   35306    -         448      652     2   174 7/14/2020 
AAA2     1 Portugal Confirmed cc1=  .989566 cc2=  .673338 lx= 12.47181 if=  47 il=  56 3/18/2020  n=   9 now=   35306 end=     260877       448       652 U=    25.43 T=  103.1 p1= 638.9 p2=    13.5 ed=   163 7/3/2020    x1=  47. x2=  56. y1=  2.21 y2=  1.85     
