TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        9059.00000        9.11151
TAB:  US_New_Jersey_Ocean Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .995643 cc2=  .587395 lx= 11.11151 if=  57 il=  62 3/24/2020  n=   5 now=    9059 end=      66937       180       502 U=    19.84 T=   97.3 p1= 638.9 p2=    13.5 ed=   144 6/14/2020   x1=  57. x2=  62. y1=  2.03 y2=  1.78     
GP: Confirmed US_New_Jersey_Ocean 3/24/2020        62    9059    -         180      502     3   144 6/14/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .986468 cc2=  .709117 lx=  7.82151 if=  51 il=  63 3/25/2020  n=  12 now=    9059 end=       2493       222       417 U=    10.23 T=   72.0 p1= -72.5 p2=   363.4 ed=    96 4/27/2020   x1=  51. x2=  63. y1=  2.06 y2=   .88     
GP: Confirmed US_New_Jersey_Ocean 3/25/2020        63    9059     2493     222      417     1    96 4/27/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .992071 cc2=  .703396 lx=  6.90151 if=  52 il=  63 3/25/2020  n=  11 now=    9059 end=        993       222       417 U=     7.20 T=   65.9 p1= -89.0 p2=   912.3 ed=    82 4/13/2020   x1=  52. x2=  63. y1=  1.93 y2=   .40     
GP: Confirmed US_New_Jersey_Ocean 3/25/2020        63    9059      993     222      417     1    82 4/13/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .995055 cc2=  .693544 lx=  6.44151 if=  53 il=  63 3/25/2020  n=  10 now=    9059 end=        627       222       417 U=     5.48 T=   63.2 p1= -93.1 p2=  1444.8 ed=    76 4/7/2020    x1=  53. x2=  63. y1=  1.86 y2=   .04     
GP: Confirmed US_New_Jersey_Ocean 3/25/2020        63    9059      627     222      417     1    76 4/7/2020  
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .994491 cc2=  .678263 lx=  6.26151 if=  54 il=  63 3/25/2020  n=   9 now=    9059 end=        524       222       417 U=     5.02 T=   62.2 p1= -94.2 p2=  1728.8 ed=    74 4/5/2020    x1=  54. x2=  63. y1=  1.64 y2=  -.15     
GP: Confirmed US_New_Jersey_Ocean 3/25/2020        63    9059      524     222      417     1    74 4/5/2020  
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .995659 cc2=  .662326 lx=  6.06151 if=  55 il=  63 3/25/2020  n=   8 now=    9059 end=        429       222       417 U=     4.08 T=   61.3 p1= -95.3 p2=  2111.7 ed=    70 4/1/2020    x1=  55. x2=  63. y1=  1.54 y2=  -.42     
GP: Confirmed US_New_Jersey_Ocean 3/25/2020        63    9059      429     222      417     1    70 4/1/2020  
AAA1     1 US_New_Jersey_Ocean Confirmed cc1=  .993849 cc2=  .640296 lx=  6.03151 if=  56 il=  63 3/25/2020  n=   7 now=    9059 end=        416       222       417 U=     3.81 T=   61.2 p1= -95.4 p2=  2177.6 ed=    70 4/1/2020    x1=  56. x2=  63. y1=  1.37 y2=  -.46 BEST
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .993849 cc2=  .640296 lx=  6.03451 if=  56 il=  63 3/25/2020  n=   7 now=    9059 end=        416       222       417 U=     3.81 T=   61.2 p1= -95.4 p2=  2177.6 ed=    70 4/1/2020    x1=  56. x2=  63. y1=  1.37 y2=  -.46 BEST
GP: Confirmed US_New_Jersey_Ocean 3/25/2020        63    9059      416     222      417     1    70 4/1/2020  
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .996355 cc2=  .618390 lx=  7.30151 if=  57 il=  63 3/25/2020  n=   6 now=    9059 end=       1482       222       417 U=     8.63 T=   68.5 p1= -83.6 p2=   611.3 ed=    88 4/19/2020   x1=  57. x2=  63. y1=  1.34 y2=   .64     
GP: Confirmed US_New_Jersey_Ocean 3/25/2020        63    9059     1482     222      417     1    88 4/19/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .996094 cc2=  .587846 lx=  6.39151 if=  58 il=  63 3/25/2020  n=   5 now=    9059 end=        596       222       417 U=     5.39 T=   62.9 p1= -93.4 p2=  1520.0 ed=    75 4/6/2020    x1=  58. x2=  63. y1=   .92 y2=  -.01     
GP: Confirmed US_New_Jersey_Ocean 3/25/2020        63    9059      596     222      417     1    75 4/6/2020  
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .988747 cc2=  .721486 lx=  9.02151 if=  51 il=  64 3/26/2020  n=  13 now=    9059 end=       8279       389      2175 U=    12.02 T=   77.4 p1=  -8.6 p2=   109.4 ed=   105 5/6/2020    x1=  51. x2=  64. y1=  2.20 y2=  1.12     
GP: Confirmed US_New_Jersey_Ocean 3/26/2020        64    9059     8279     389     2175     1   105 5/6/2020  
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .992273 cc2=  .714923 lx=  8.19151 if=  52 il=  64 3/26/2020  n=  12 now=    9059 end=       3610       389      2175 U=     9.22 T=   71.4 p1= -60.2 p2=   250.9 ed=    93 4/24/2020   x1=  52. x2=  64. y1=  2.10 y2=   .80     
GP: Confirmed US_New_Jersey_Ocean 3/26/2020        64    9059     3610     389     2175     1    93 4/24/2020 
AAA1     1 US_New_Jersey_Ocean Confirmed cc1=  .992950 cc2=  .704275 lx=  7.75151 if=  53 il=  64 3/26/2020  n=  11 now=    9059 end=       2325       389      2175 U=     7.50 T=   68.4 p1= -74.3 p2=   389.6 ed=    86 4/17/2020   x1=  53. x2=  64. y1=  2.05 y2=   .58 BEST
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .992950 cc2=  .704275 lx=  7.75651 if=  53 il=  64 3/26/2020  n=  11 now=    9059 end=       2325       389      2175 U=     7.50 T=   68.4 p1= -74.3 p2=   389.6 ed=    86 4/17/2020   x1=  53. x2=  64. y1=  2.05 y2=   .58 BEST
GP: Confirmed US_New_Jersey_Ocean 3/26/2020        64    9059     2325     389     2175     1    86 4/17/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .992905 cc2=  .639351 lx= 11.11151 if=  57 il=  64 3/26/2020  n=   7 now=    9059 end=      66937       389      2175 U=    17.88 T=   93.3 p1= 638.9 p2=    13.5 ed=   135 6/5/2020    x1=  57. x2=  64. y1=  2.03 y2=  1.64     
GP: Confirmed US_New_Jersey_Ocean 3/26/2020        64    9059    -         389     2175     1   135 6/5/2020  
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .990865 cc2=  .732666 lx=  9.06151 if=  51 il=  65 3/27/2020  n=  14 now=    9059 end=       8617       484      3179 U=    12.21 T=   77.9 p1=  -4.9 p2=   105.1 ed=   106 5/7/2020    x1=  51. x2=  65. y1=  2.20 y2=  1.06     
GP: Confirmed US_New_Jersey_Ocean 3/27/2020        65    9059     8617     484     3179     1   106 5/7/2020  
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .993760 cc2=  .726498 lx=  8.39151 if=  52 il=  65 3/27/2020  n=  13 now=    9059 end=       4409       484      3179 U=     9.74 T=   72.7 p1= -51.3 p2=   205.5 ed=    95 4/26/2020   x1=  52. x2=  65. y1=  2.13 y2=   .79     
GP: Confirmed US_New_Jersey_Ocean 3/27/2020        65    9059     4409     484     3179     1    95 4/26/2020 
AAA1     1 US_New_Jersey_Ocean Confirmed cc1=  .994265 cc2=  .716915 lx=  8.01151 if=  53 il=  65 3/27/2020  n=  12 now=    9059 end=       3015       484      3179 U=     8.13 T=   69.9 p1= -66.7 p2=   300.5 ed=    89 4/20/2020   x1=  53. x2=  65. y1=  2.08 y2=   .60 BEST
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .994265 cc2=  .716915 lx=  8.01051 if=  53 il=  65 3/27/2020  n=  12 now=    9059 end=       3015       484      3179 U=     8.13 T=   69.9 p1= -66.7 p2=   300.5 ed=    89 4/20/2020   x1=  53. x2=  65. y1=  2.08 y2=   .60 BEST
GP: Confirmed US_New_Jersey_Ocean 3/27/2020        65    9059     3015     484     3179     1    89 4/20/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .994815 cc2=  .661482 lx= 11.11151 if=  57 il=  65 3/27/2020  n=   8 now=    9059 end=      66937       484      3179 U=    18.40 T=   94.3 p1= 638.9 p2=    13.5 ed=   137 6/7/2020    x1=  57. x2=  65. y1=  2.03 y2=  1.60     
GP: Confirmed US_New_Jersey_Ocean 3/27/2020        65    9059    -         484     3179     1   137 6/7/2020  
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .992482 cc2=  .742482 lx=  9.10151 if=  51 il=  66 3/28/2020  n=  15 now=    9059 end=       8968       624      3848 U=    12.21 T=   78.0 p1=  -1.0 p2=   101.0 ed=   106 5/7/2020    x1=  51. x2=  66. y1=  2.21 y2=   .98     
GP: Confirmed US_New_Jersey_Ocean 3/28/2020        66    9059     8968     624     3848     2   106 5/7/2020  
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .994884 cc2=  .736685 lx=  8.54151 if=  52 il=  66 3/28/2020  n=  14 now=    9059 end=       5123       624      3848 U=    10.00 T=   73.4 p1= -43.4 p2=   176.8 ed=    97 4/28/2020   x1=  52. x2=  66. y1=  2.14 y2=   .74     
GP: Confirmed US_New_Jersey_Ocean 3/28/2020        66    9059     5123     624     3848     2    97 4/28/2020 
AAA1     1 US_New_Jersey_Ocean Confirmed cc1=  .995263 cc2=  .728001 lx=  8.22151 if=  53 il=  66 3/28/2020  n=  13 now=    9059 end=       3720       624      3848 U=     8.51 T=   70.9 p1= -58.9 p2=   243.5 ed=    91 4/22/2020   x1=  53. x2=  66. y1=  2.11 y2=   .58 BEST
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .995263 cc2=  .728001 lx=  8.22351 if=  53 il=  66 3/28/2020  n=  13 now=    9059 end=       3720       624      3848 U=     8.51 T=   70.9 p1= -58.9 p2=   243.5 ed=    91 4/22/2020   x1=  53. x2=  66. y1=  2.11 y2=   .58 BEST
GP: Confirmed US_New_Jersey_Ocean 3/28/2020        66    9059     3720     624     3848     2    91 4/22/2020 
AAA1     1 US_New_Jersey_Ocean Confirmed cc1=  .994075 cc2=  .716725 lx=  8.22151 if=  54 il=  66 3/28/2020  n=  12 now=    9059 end=       3720       624      3848 U=     8.67 T=   71.0 p1= -58.9 p2=   243.5 ed=    91 4/22/2020   x1=  54. x2=  66. y1=  1.96 y2=   .58 BEST
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .994075 cc2=  .716725 lx=  8.22451 if=  54 il=  66 3/28/2020  n=  12 now=    9059 end=       3720       624      3848 U=     8.67 T=   71.0 p1= -58.9 p2=   243.5 ed=    91 4/22/2020   x1=  54. x2=  66. y1=  1.96 y2=   .58 BEST
GP: Confirmed US_New_Jersey_Ocean 3/28/2020        66    9059     3720     624     3848     2    91 4/22/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .996197 cc2=  .679969 lx= 11.11151 if=  57 il=  66 3/28/2020  n=   9 now=    9059 end=      66937       624      3848 U=    18.45 T=   94.5 p1= 638.9 p2=    13.5 ed=   137 6/7/2020    x1=  57. x2=  66. y1=  2.03 y2=  1.54     
GP: Confirmed US_New_Jersey_Ocean 3/28/2020        66    9059    -         624     3848     2   137 6/7/2020  
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .995227 cc2=  .661893 lx= 11.11151 if=  58 il=  66 3/28/2020  n=   8 now=    9059 end=      66937       624      3848 U=    18.41 T=   94.4 p1= 638.9 p2=    13.5 ed=   137 6/7/2020    x1=  58. x2=  66. y1=  1.98 y2=  1.54     
GP: Confirmed US_New_Jersey_Ocean 3/28/2020        66    9059    -         624     3848     2   137 6/7/2020  
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .988517 cc2=  .580268 lx= 11.11151 if=  61 il=  66 3/28/2020  n=   5 now=    9059 end=      66937       624      3848 U=    18.33 T=   94.3 p1= 638.9 p2=    13.5 ed=   137 6/7/2020    x1=  61. x2=  66. y1=  1.82 y2=  1.54     
GP: Confirmed US_New_Jersey_Ocean 3/28/2020        66    9059    -         624     3848     2   137 6/7/2020  
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .993728 cc2=  .751193 lx=  9.02151 if=  51 il=  67 3/29/2020  n=  16 now=    9059 end=       8279       759      4183 U=    12.04 T=   77.5 p1=  -8.6 p2=   109.4 ed=   105 5/6/2020    x1=  51. x2=  67. y1=  2.20 y2=   .87     
GP: Confirmed US_New_Jersey_Ocean 3/29/2020        67    9059     8279     759     4183     2   105 5/6/2020  
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .995787 cc2=  .745787 lx=  8.56151 if=  52 il=  67 3/29/2020  n=  15 now=    9059 end=       5226       759      4183 U=    10.07 T=   73.6 p1= -42.3 p2=   173.3 ed=    97 4/28/2020   x1=  52. x2=  67. y1=  2.15 y2=   .66     
GP: Confirmed US_New_Jersey_Ocean 3/29/2020        67    9059     5226     759     4183     2    97 4/28/2020 
AAA1     1 US_New_Jersey_Ocean Confirmed cc1=  .996126 cc2=  .737927 lx=  8.30151 if=  53 il=  67 3/29/2020  n=  14 now=    9059 end=       4029       759      4183 U=     8.73 T=   71.5 p1= -55.5 p2=   224.8 ed=    92 4/23/2020   x1=  53. x2=  67. y1=  2.12 y2=   .51 BEST
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .996126 cc2=  .737927 lx=  8.30151 if=  53 il=  67 3/29/2020  n=  14 now=    9059 end=       4029       759      4183 U=     8.73 T=   71.5 p1= -55.5 p2=   224.8 ed=    92 4/23/2020   x1=  53. x2=  67. y1=  2.12 y2=   .51 BEST
GP: Confirmed US_New_Jersey_Ocean 3/29/2020        67    9059     4029     759     4183     2    92 4/23/2020 
AAA1     1 US_New_Jersey_Ocean Confirmed cc1=  .995231 cc2=  .727970 lx=  8.31151 if=  54 il=  67 3/29/2020  n=  13 now=    9059 end=       4070       759      4183 U=     8.92 T=   71.6 p1= -55.1 p2=   222.6 ed=    92 4/23/2020   x1=  54. x2=  67. y1=  1.98 y2=   .52 BEST
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .995231 cc2=  .727970 lx=  8.31051 if=  54 il=  67 3/29/2020  n=  13 now=    9059 end=       4070       759      4183 U=     8.92 T=   71.6 p1= -55.1 p2=   222.6 ed=    92 4/23/2020   x1=  54. x2=  67. y1=  1.98 y2=   .52 BEST
GP: Confirmed US_New_Jersey_Ocean 3/29/2020        67    9059     4070     759     4183     2    92 4/23/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .997067 cc2=  .695556 lx= 11.11151 if=  57 il=  67 3/29/2020  n=  10 now=    9059 end=      66937       759      4183 U=    18.85 T=   95.3 p1= 638.9 p2=    13.5 ed=   139 6/9/2020    x1=  57. x2=  67. y1=  2.03 y2=  1.50     
GP: Confirmed US_New_Jersey_Ocean 3/29/2020        67    9059    -         759     4183     2   139 6/9/2020  
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .996346 cc2=  .680119 lx= 11.11151 if=  58 il=  67 3/29/2020  n=   9 now=    9059 end=      66937       759      4183 U=    18.86 T=   95.3 p1= 638.9 p2=    13.5 ed=   139 6/9/2020    x1=  58. x2=  67. y1=  1.98 y2=  1.50     
GP: Confirmed US_New_Jersey_Ocean 3/29/2020        67    9059    -         759     4183     2   139 6/9/2020  
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .991924 cc2=  .613960 lx=  8.86151 if=  61 il=  67 3/29/2020  n=   6 now=    9059 end=       7055       759      4183 U=    10.77 T=   75.6 p1= -22.1 p2=   128.4 ed=   101 5/2/2020    x1=  61. x2=  67. y1=  1.36 y2=   .80     
GP: Confirmed US_New_Jersey_Ocean 3/29/2020        67    9059     7055     759     4183     2   101 5/2/2020  
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .994544 cc2=  .586295 lx=  7.45151 if=  62 il=  67 3/29/2020  n=   5 now=    9059 end=       1722       759      4183 U=     4.93 T=   66.0 p1= -81.0 p2=   526.1 ed=    77 4/8/2020    x1=  62. x2=  67. y1=   .81 y2=  -.20     
GP: Confirmed US_New_Jersey_Ocean 3/29/2020        67    9059     1722     759     4183     2    77 4/8/2020  
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .994627 cc2=  .758925 lx=  8.83151 if=  51 il=  68 3/30/2020  n=  17 now=    9059 end=       6846       874      3738 U=    11.67 T=   76.4 p1= -24.4 p2=   132.3 ed=   103 5/4/2020    x1=  51. x2=  68. y1=  2.18 y2=   .72     
GP: Confirmed US_New_Jersey_Ocean 3/30/2020        68    9059     6846     874     3738     2   103 5/4/2020  
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .996448 cc2=  .753913 lx=  8.47151 if=  52 il=  68 3/30/2020  n=  16 now=    9059 end=       4776       874      3738 U=     9.96 T=   73.3 p1= -47.3 p2=   189.7 ed=    96 4/27/2020   x1=  52. x2=  68. y1=  2.14 y2=   .53     
GP: Confirmed US_New_Jersey_Ocean 3/30/2020        68    9059     4776     874     3738     2    96 4/27/2020 
AAA1     1 US_New_Jersey_Ocean Confirmed cc1=  .996795 cc2=  .746795 lx=  8.25151 if=  53 il=  68 3/30/2020  n=  15 now=    9059 end=       3833       874      3738 U=     8.72 T=   71.4 p1= -57.7 p2=   236.3 ed=    91 4/22/2020   x1=  53. x2=  68. y1=  2.11 y2=   .39 BEST
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .996795 cc2=  .746795 lx=  8.25251 if=  53 il=  68 3/30/2020  n=  15 now=    9059 end=       3833       874      3738 U=     8.72 T=   71.4 p1= -57.7 p2=   236.3 ed=    91 4/22/2020   x1=  53. x2=  68. y1=  2.11 y2=   .39 BEST
GP: Confirmed US_New_Jersey_Ocean 3/30/2020        68    9059     3833     874     3738     2    91 4/22/2020 
AAA1     1 US_New_Jersey_Ocean Confirmed cc1=  .996107 cc2=  .737909 lx=  8.25151 if=  54 il=  68 3/30/2020  n=  14 now=    9059 end=       3833       874      3738 U=     8.88 T=   71.5 p1= -57.7 p2=   236.3 ed=    92 4/23/2020   x1=  54. x2=  68. y1=  1.97 y2=   .39 BEST
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .996107 cc2=  .737909 lx=  8.25451 if=  54 il=  68 3/30/2020  n=  14 now=    9059 end=       3833       874      3738 U=     8.88 T=   71.5 p1= -57.7 p2=   236.3 ed=    92 4/23/2020   x1=  54. x2=  68. y1=  1.97 y2=   .39 BEST
GP: Confirmed US_New_Jersey_Ocean 3/30/2020        68    9059     3833     874     3738     2    92 4/23/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .994682 cc2=  .717332 lx=  8.37151 if=  56 il=  68 3/30/2020  n=  12 now=    9059 end=       4322       874      3738 U=     8.76 T=   72.1 p1= -52.3 p2=   209.6 ed=    92 4/23/2020   x1=  56. x2=  68. y1=  1.84 y2=   .47     
