TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       10025.00000        9.21284
TAB:  Moldova Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed Moldova 3/20/2020        58   10025      217      66      185     3    73 4/4/2020  
AAA1     1 Moldova Confirmed cc1=  .969456 cc2=  .615903 lx=  5.79284 if=  51 il=  58 3/20/2020  n=   7 now=   10025 end=        327        66       185 U=     7.65 T=   61.6 p1= -96.7 p2=  3065.7 ed=    79 4/10/2020   x1=  51. x2=  58. y1=  1.39 y2=   .47 BEST
AAA2     1 Moldova Confirmed cc1=  .969456 cc2=  .615903 lx=  5.79184 if=  51 il=  58 3/20/2020  n=   7 now=   10025 end=        327        66       185 U=     7.65 T=   61.6 p1= -96.7 p2=  3065.7 ed=    79 4/10/2020   x1=  51. x2=  58. y1=  1.39 y2=   .47 BEST
GP: Confirmed Moldova 3/20/2020        58   10025      327      66      185     3    79 4/10/2020 
AAA2     1 Moldova Confirmed cc1=  .961370 cc2=  .583405 lx= 11.14284 if=  52 il=  58 3/20/2020  n=   6 now=   10025 end=      69067        66       185 U=    27.36 T=  111.1 p1= 588.9 p2=    14.5 ed=   175 7/15/2020   x1=  52. x2=  58. y1=  2.16 y2=  1.94     
GP: Confirmed Moldova 3/20/2020        58   10025    -          66      185     3   175 7/15/2020 
AAA2     1 Moldova Confirmed cc1=  .940869 cc2=  .532621 lx= 11.21284 if=  53 il=  58 3/20/2020  n=   5 now=   10025 end=      74075        66       185 U=    35.75 T=  127.7 p1= 638.9 p2=    13.5 ed=   212 8/21/2020   x1=  53. x2=  58. y1=  2.09 y2=  1.95     
GP: Confirmed Moldova 3/20/2020        58   10025    -          66      185     3   212 8/21/2020 
AAA2     1 Moldova Confirmed cc1=  .988212 cc2=  .720951 lx=  7.21284 if=  46 il=  59 3/21/2020  n=  13 now=   10025 end=       1356        80       555 U=    13.90 T=   73.5 p1= -86.5 p2=   739.3 ed=   106 5/7/2020    x1=  46. x2=  59. y1=  1.98 y2=  1.04     
GP: Confirmed Moldova 3/21/2020        59   10025     1356      80      555     3   106 5/7/2020  
AAA1     1 Moldova Confirmed cc1=  .987271 cc2=  .709920 lx=  6.51284 if=  47 il=  59 3/21/2020  n=  12 now=   10025 end=        673        80       555 U=    10.74 T=   67.1 p1= -93.3 p2=  1489.6 ed=    92 4/23/2020   x1=  47. x2=  59. y1=  1.87 y2=   .76 BEST
AAA2     1 Moldova Confirmed cc1=  .987271 cc2=  .709920 lx=  6.51384 if=  47 il=  59 3/21/2020  n=  12 now=   10025 end=        673        80       555 U=    10.74 T=   67.1 p1= -93.3 p2=  1489.6 ed=    92 4/23/2020   x1=  47. x2=  59. y1=  1.87 y2=   .76 BEST
GP: Confirmed Moldova 3/21/2020        59   10025      673      80      555     3    92 4/23/2020 
AAA1     1 Moldova Confirmed cc1=  .983783 cc2=  .695108 lx=  6.45284 if=  48 il=  59 3/21/2020  n=  11 now=   10025 end=        634        80       555 U=    11.58 T=   67.4 p1= -93.7 p2=  1581.2 ed=    94 4/25/2020   x1=  48. x2=  59. y1=  1.68 y2=   .73 BEST
AAA2     1 Moldova Confirmed cc1=  .983783 cc2=  .695108 lx=  6.45084 if=  48 il=  59 3/21/2020  n=  11 now=   10025 end=        634        80       555 U=    11.58 T=   67.4 p1= -93.7 p2=  1581.2 ed=    94 4/25/2020   x1=  48. x2=  59. y1=  1.68 y2=   .73 BEST
GP: Confirmed Moldova 3/21/2020        59   10025      634      80      555     3    94 4/25/2020 
AAA2     1 Moldova Confirmed cc1=  .985962 cc2=  .684451 lx=  5.89284 if=  49 il=  59 3/21/2020  n=  10 now=   10025 end=        362        80       555 U=     8.66 T=   62.6 p1= -96.4 p2=  2769.3 ed=    83 4/14/2020   x1=  49. x2=  59. y1=  1.57 y2=   .41     
GP: Confirmed Moldova 3/21/2020        59   10025      362      80      555     3    83 4/14/2020 
AAA2     1 Moldova Confirmed cc1=  .983343 cc2=  .667115 lx=  5.61284 if=  50 il=  59 3/21/2020  n=   9 now=   10025 end=        273        80       555 U=     6.93 T=   60.4 p1= -97.3 p2=  3672.2 ed=    76 4/7/2020    x1=  50. x2=  59. y1=  1.51 y2=   .21     
GP: Confirmed Moldova 3/21/2020        59   10025      273      80      555     3    76 4/7/2020  
AAA1     1 Moldova Confirmed cc1=  .978500 cc2=  .645167 lx=  6.05284 if=  51 il=  59 3/21/2020  n=   8 now=   10025 end=        425        80       555 U=     8.55 T=   63.4 p1= -95.8 p2=  2358.8 ed=    83 4/14/2020   x1=  51. x2=  59. y1=  1.45 y2=   .51 BEST
AAA2     1 Moldova Confirmed cc1=  .978500 cc2=  .645167 lx=  6.05584 if=  51 il=  59 3/21/2020  n=   8 now=   10025 end=        425        80       555 U=     8.55 T=   63.4 p1= -95.8 p2=  2358.8 ed=    83 4/14/2020   x1=  51. x2=  59. y1=  1.45 y2=   .51 BEST
GP: Confirmed Moldova 3/21/2020        59   10025      425      80      555     3    83 4/14/2020 
AAA2     1 Moldova Confirmed cc1=  .974412 cc2=  .620858 lx= 10.72284 if=  52 il=  59 3/21/2020  n=   7 now=   10025 end=      45380        80       555 U=    26.74 T=  108.4 p1= 352.7 p2=    22.1 ed=   171 7/11/2020   x1=  52. x2=  59. y1=  2.11 y2=  1.85     
GP: Confirmed Moldova 3/21/2020        59   10025    -          80      555     3   171 7/11/2020 
AAA2     1 Moldova Confirmed cc1=  .963290 cc2=  .585326 lx= 11.21284 if=  53 il=  59 3/21/2020  n=   6 now=   10025 end=      74075        80       555 U=    35.80 T=  127.8 p1= 638.9 p2=    13.5 ed=   212 8/21/2020   x1=  53. x2=  59. y1=  2.09 y2=  1.92     
GP: Confirmed Moldova 3/21/2020        59   10025    -          80      555     3   212 8/21/2020 
AAA2     1 Moldova Confirmed cc1=  .977771 cc2=  .569523 lx= 11.21284 if=  54 il=  59 3/21/2020  n=   5 now=   10025 end=      74075        80       555 U=    29.83 T=  116.3 p1= 638.9 p2=    13.5 ed=   186 7/26/2020   x1=  54. x2=  59. y1=  2.09 y2=  1.92     
GP: Confirmed Moldova 3/21/2020        59   10025    -          80      555     3   186 7/26/2020 
AAA2     1 Moldova Confirmed cc1=  .990365 cc2=  .732166 lx=  6.95284 if=  46 il=  60 3/22/2020  n=  14 now=   10025 end=       1046        94       555 U=    13.21 T=   71.6 p1= -89.6 p2=   958.4 ed=   102 5/3/2020    x1=  46. x2=  60. y1=  1.94 y2=   .88     
GP: Confirmed Moldova 3/22/2020        60   10025     1046      94      555     4   102 5/3/2020  
AAA1     1 Moldova Confirmed cc1=  .989818 cc2=  .722557 lx=  6.44284 if=  47 il=  60 3/22/2020  n=  13 now=   10025 end=        628        94       555 U=    10.64 T=   66.8 p1= -93.7 p2=  1596.3 ed=    91 4/22/2020   x1=  47. x2=  60. y1=  1.86 y2=   .64 BEST
AAA2     1 Moldova Confirmed cc1=  .989818 cc2=  .722557 lx=  6.44084 if=  47 il=  60 3/22/2020  n=  13 now=   10025 end=        628        94       555 U=    10.64 T=   66.8 p1= -93.7 p2=  1596.3 ed=    91 4/22/2020   x1=  47. x2=  60. y1=  1.86 y2=   .64 BEST
GP: Confirmed Moldova 3/22/2020        60   10025      628      94      555     4    91 4/22/2020 
AAA1     1 Moldova Confirmed cc1=  .987271 cc2=  .709921 lx=  6.38284 if=  48 il=  60 3/22/2020  n=  12 now=   10025 end=        591        94       555 U=    11.37 T=   66.9 p1= -94.1 p2=  1696.3 ed=    93 4/24/2020   x1=  48. x2=  60. y1=  1.66 y2=   .61 BEST
AAA2     1 Moldova Confirmed cc1=  .987271 cc2=  .709921 lx=  6.38384 if=  48 il=  60 3/22/2020  n=  12 now=   10025 end=        591        94       555 U=    11.37 T=   66.9 p1= -94.1 p2=  1696.3 ed=    93 4/24/2020   x1=  48. x2=  60. y1=  1.66 y2=   .61 BEST
GP: Confirmed Moldova 3/22/2020        60   10025      591      94      555     4    93 4/24/2020 
AAA1     1 Moldova Confirmed cc1=  .989215 cc2=  .700540 lx=  5.92284 if=  49 il=  60 3/22/2020  n=  11 now=   10025 end=        373        94       555 U=     8.79 T=   62.8 p1= -96.3 p2=  2687.7 ed=    83 4/14/2020   x1=  49. x2=  60. y1=  1.57 y2=   .32 BEST
AAA2     1 Moldova Confirmed cc1=  .989215 cc2=  .700540 lx=  5.92284 if=  49 il=  60 3/22/2020  n=  11 now=   10025 end=        373        94       555 U=     8.79 T=   62.8 p1= -96.3 p2=  2687.7 ed=    83 4/14/2020   x1=  49. x2=  60. y1=  1.57 y2=   .32 BEST
GP: Confirmed Moldova 3/22/2020        60   10025      373      94      555     4    83 4/14/2020 
AAA2     1 Moldova Confirmed cc1=  .987486 cc2=  .685975 lx=  5.68284 if=  50 il=  60 3/22/2020  n=  10 now=   10025 end=        293        94       555 U=     7.18 T=   60.9 p1= -97.1 p2=  3421.5 ed=    77 4/8/2020    x1=  50. x2=  60. y1=  1.52 y2=   .13     
GP: Confirmed Moldova 3/22/2020        60   10025      293      94      555     4    77 4/8/2020  
AAA1     1 Moldova Confirmed cc1=  .984410 cc2=  .668182 lx=  6.06284 if=  51 il=  60 3/22/2020  n=   9 now=   10025 end=        429        94       555 U=     8.71 T=   63.6 p1= -95.7 p2=  2336.8 ed=    84 4/15/2020   x1=  51. x2=  60. y1=  1.45 y2=   .42 BEST
AAA2     1 Moldova Confirmed cc1=  .984410 cc2=  .668182 lx=  6.06184 if=  51 il=  60 3/22/2020  n=   9 now=   10025 end=        429        94       555 U=     8.71 T=   63.6 p1= -95.7 p2=  2336.8 ed=    84 4/15/2020   x1=  51. x2=  60. y1=  1.45 y2=   .42 BEST
GP: Confirmed Moldova 3/22/2020        60   10025      429      94      555     4    84 4/15/2020 
AAA2     1 Moldova Confirmed cc1=  .981819 cc2=  .648485 lx=  8.59284 if=  52 il=  60 3/22/2020  n=   8 now=   10025 end=       5392        94       555 U=    19.47 T=   87.2 p1= -46.2 p2=   185.9 ed=   133 6/3/2020    x1=  52. x2=  60. y1=  1.81 y2=  1.40     
GP: Confirmed Moldova 3/22/2020        60   10025     5392      94      555     4   133 6/3/2020  
AAA2     1 Moldova Confirmed cc1=  .975397 cc2=  .621844 lx= 11.21284 if=  53 il=  60 3/22/2020  n=   7 now=   10025 end=      74075        94       555 U=    36.55 T=  129.4 p1= 638.9 p2=    13.5 ed=   215 8/24/2020   x1=  53. x2=  60. y1=  2.09 y2=  1.90     
GP: Confirmed Moldova 3/22/2020        60   10025    -          94      555     4   215 8/24/2020 
AAA2     1 Moldova Confirmed cc1=  .984553 cc2=  .606588 lx=  7.57284 if=  54 il=  60 3/22/2020  n=   6 now=   10025 end=       1944        94       555 U=    15.72 T=   77.4 p1= -80.6 p2=   515.7 ed=   114 5/15/2020   x1=  54. x2=  60. y1=  1.49 y2=  1.11     
GP: Confirmed Moldova 3/22/2020        60   10025     1944      94      555     4   114 5/15/2020 
AAA2     1 Moldova Confirmed cc1=  .985276 cc2=  .577028 lx=  5.21284 if=  55 il=  60 3/22/2020  n=   5 now=   10025 end=        183        94       555 U=     5.02 T=   58.0 p1= -98.2 p2=  5478.1 ed=    69 3/31/2020   x1=  55. x2=  60. y1=   .59 y2=  -.40     
GP: Confirmed Moldova 3/22/2020        60   10025      183      94      555     4    69 3/31/2020 
AAA2     1 Moldova Confirmed cc1=  .991975 cc2=  .741975 lx=  6.72284 if=  46 il=  61 3/23/2020  n=  15 now=   10025 end=        831       109       185 U=    12.53 T=   69.9 p1= -91.7 p2=  1206.4 ed=    99 4/30/2020   x1=  46. x2=  61. y1=  1.91 y2=   .71     
GP: Confirmed Moldova 3/23/2020        61   10025      831     109      185     5    99 4/30/2020 
AAA2     1 Moldova Confirmed cc1=  .991701 cc2=  .733502 lx=  6.34284 if=  47 il=  61 3/23/2020  n=  14 now=   10025 end=        568       109       185 U=    10.40 T=   66.2 p1= -94.3 p2=  1765.0 ed=    90 4/21/2020   x1=  47. x2=  61. y1=  1.85 y2=   .50     
GP: Confirmed Moldova 3/23/2020        61   10025      568     109      185     5    90 4/21/2020 
AAA2     1 Moldova Confirmed cc1=  .989798 cc2=  .722537 lx=  6.28284 if=  48 il=  61 3/23/2020  n=  13 now=   10025 end=        535       109       185 U=    11.01 T=   66.1 p1= -94.7 p2=  1873.8 ed=    92 4/23/2020   x1=  48. x2=  61. y1=  1.65 y2=   .46     
GP: Confirmed Moldova 3/23/2020        61   10025      535     109      185     5    92 4/23/2020 
AAA1     1 Moldova Confirmed cc1=  .991535 cc2=  .714185 lx=  5.91284 if=  49 il=  61 3/23/2020  n=  12 now=   10025 end=        369       109       185 U=     8.75 T=   62.8 p1= -96.3 p2=  2716.8 ed=    83 4/14/2020   x1=  49. x2=  61. y1=  1.57 y2=   .20 BEST
AAA2     1 Moldova Confirmed cc1=  .991535 cc2=  .714185 lx=  5.91484 if=  49 il=  61 3/23/2020  n=  12 now=   10025 end=        369       109       185 U=     8.75 T=   62.8 p1= -96.3 p2=  2716.8 ed=    83 4/14/2020   x1=  49. x2=  61. y1=  1.57 y2=   .20 BEST
GP: Confirmed Moldova 3/23/2020        61   10025      369     109      185     5    83 4/14/2020 
AAA1     1 Moldova Confirmed cc1=  .990374 cc2=  .701699 lx=  5.72284 if=  50 il=  61 3/23/2020  n=  11 now=   10025 end=        305       109       185 U=     7.33 T=   61.2 p1= -97.0 p2=  3286.9 ed=    78 4/9/2020    x1=  50. x2=  61. y1=  1.53 y2=   .03 BEST
AAA2     1 Moldova Confirmed cc1=  .990374 cc2=  .701699 lx=  5.72484 if=  50 il=  61 3/23/2020  n=  11 now=   10025 end=        305       109       185 U=     7.33 T=   61.2 p1= -97.0 p2=  3286.9 ed=    78 4/9/2020    x1=  50. x2=  61. y1=  1.53 y2=   .03 BEST
GP: Confirmed Moldova 3/23/2020        61   10025      305     109      185     5    78 4/9/2020  
AAA2     1 Moldova Confirmed cc1=  .988320 cc2=  .686809 lx=  6.01284 if=  51 il=  61 3/23/2020  n=  10 now=   10025 end=        408       109       185 U=     8.61 T=   63.4 p1= -95.9 p2=  2457.1 ed=    83 4/14/2020   x1=  51. x2=  61. y1=  1.44 y2=   .28     
GP: Confirmed Moldova 3/23/2020        61   10025      408     109      185     5    83 4/14/2020 
AAA2     1 Moldova Confirmed cc1=  .986377 cc2=  .670149 lx=  7.28284 if=  52 il=  61 3/23/2020  n=   9 now=   10025 end=       1455       109       185 U=    14.61 T=   74.9 p1= -85.5 p2=   689.0 ed=   109 5/10/2020   x1=  52. x2=  61. y1=  1.57 y2=   .95     
GP: Confirmed Moldova 3/23/2020        61   10025     1455     109      185     5   109 5/10/2020 
AAA2     1 Moldova Confirmed cc1=  .981887 cc2=  .648554 lx= 11.21284 if=  53 il=  61 3/23/2020  n=   8 now=   10025 end=      74075       109       185 U=    37.39 T=  131.1 p1= 638.9 p2=    13.5 ed=   219 8/28/2020   x1=  53. x2=  61. y1=  2.09 y2=  1.88     
GP: Confirmed Moldova 3/23/2020        61   10025    -         109      185     5   219 8/28/2020 
AAA1     1 Moldova Confirmed cc1=  .989173 cc2=  .635620 lx=  5.89284 if=  54 il=  61 3/23/2020  n=   7 now=   10025 end=        362       109       185 U=     8.43 T=   62.5 p1= -96.4 p2=  2769.3 ed=    82 4/13/2020   x1=  54. x2=  61. y1=  1.01 y2=   .18 BEST
AAA2     1 Moldova Confirmed cc1=  .989173 cc2=  .635620 lx=  5.89284 if=  54 il=  61 3/23/2020  n=   7 now=   10025 end=        362       109       185 U=     8.43 T=   62.5 p1= -96.4 p2=  2769.3 ed=    82 4/13/2020   x1=  54. x2=  61. y1=  1.01 y2=   .18 BEST
GP: Confirmed Moldova 3/23/2020        61   10025      362     109      185     5    82 4/13/2020 
AAA1     1 Moldova Confirmed cc1=  .990780 cc2=  .612816 lx=  5.26284 if=  55 il=  61 3/23/2020  n=   6 now=   10025 end=        193       109       185 U=     5.08 T=   58.2 p1= -98.1 p2=  5194.3 ed=    70 4/1/2020    x1=  55. x2=  61. y1=   .62 y2=  -.56 BEST
AAA2     1 Moldova Confirmed cc1=  .990780 cc2=  .612816 lx=  5.26584 if=  55 il=  61 3/23/2020  n=   6 now=   10025 end=        193       109       185 U=     5.08 T=   58.2 p1= -98.1 p2=  5194.3 ed=    70 4/1/2020    x1=  55. x2=  61. y1=   .62 y2=  -.56 BEST
GP: Confirmed Moldova 3/23/2020        61   10025      193     109      185     5    70 4/1/2020  
AAA1     1 Moldova Confirmed cc1=  .997516 cc2=  .589267 lx=  5.21284 if=  56 il=  61 3/23/2020  n=   5 now=   10025 end=        183       109       185 U=     4.02 T=   58.4 p1= -98.2 p2=  5478.1 ed=    67 3/29/2020   x1=  56. x2=  61. y1=   .59 y2=  -.65 BEST
AAA2     1 Moldova Confirmed cc1=  .998407 cc2=  .589267 lx=  5.11284 if=  56 il=  61 3/23/2020  n=   5 now=   10025 end=        183       109       185 U=     4.02 T=   58.4 p1= -98.2 p2=  5478.1 ed=    67 3/29/2020   x1=  56. x2=  61. y1=   .59 y2=  -.65 BEST
GP: Confirmed Moldova 3/23/2020        61   10025      183     109      185     5    67 3/29/2020 
AAA2     1 Moldova Confirmed cc1=  .993226 cc2=  .750691 lx=  6.54284 if=  46 il=  62 3/24/2020  n=  16 now=   10025 end=        694       125       183 U=    11.95 T=   68.4 p1= -93.1 p2=  1444.5 ed=    96 4/27/2020   x1=  46. x2=  62. y1=  1.88 y2=   .54     
