TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       14644.00000        9.59179
TAB:  Bolivia Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA1     1 Bolivia Confirmed cc1=  .934910 cc2=  .646235 lx=  5.59179 if=  51 il=  62 3/24/2020  n=  11 now=   14644 end=        268        29       270 U=    15.65 T=   74.5 p1= -98.2 p2=  5464.2 ed=   111 5/12/2020   x1=  51. x2=  62. y1=  1.50 y2=   .80 BEST
AAA2     1 Bolivia Confirmed cc1=  .935533 cc2=  .646235 lx=  5.49179 if=  51 il=  62 3/24/2020  n=  11 now=   14644 end=        268        29       270 U=    15.65 T=   74.5 p1= -98.2 p2=  5464.2 ed=   111 5/12/2020   x1=  51. x2=  62. y1=  1.50 y2=   .80 BEST
GP: Confirmed Bolivia 3/24/2020        62   14644      268      29      270     5   111 5/12/2020 
AAA2     1 Bolivia Confirmed cc1=  .951061 cc2=  .649550 lx= 11.59179 if=  52 il=  62 3/24/2020  n=  10 now=   14644 end=     108205        29       270 U=    82.14 T=  235.1 p1= 638.9 p2=    13.5 ed=   428 3/25/2021   x1=  52. x2=  62. y1=  2.23 y2=  2.11     
GP: Confirmed Bolivia 3/24/2020        62   14644    -          29      270     5   428 3/25/2021 
AAA2     1 Bolivia Confirmed cc1=  .961742 cc2=  .645514 lx= 11.59179 if=  53 il=  62 3/24/2020  n=   9 now=   14644 end=     108205        29       270 U=    73.93 T=  217.8 p1= 638.9 p2=    13.5 ed=   392 2/17/2021   x1=  53. x2=  62. y1=  2.23 y2=  2.11     
GP: Confirmed Bolivia 3/24/2020        62   14644    -          29      270     5   392 2/17/2021 
AAA2     1 Bolivia Confirmed cc1=  .966390 cc2=  .633057 lx= 11.59179 if=  54 il=  62 3/24/2020  n=   8 now=   14644 end=     108205        29       270 U=    71.80 T=  213.3 p1= 638.9 p2=    13.5 ed=   382 2/7/2021    x1=  54. x2=  62. y1=  2.22 y2=  2.11     
GP: Confirmed Bolivia 3/24/2020        62   14644    -          29      270     5   382 2/7/2021  
AAA2     1 Bolivia Confirmed cc1=  .979239 cc2=  .625686 lx= 11.59179 if=  55 il=  62 3/24/2020  n=   7 now=   14644 end=     108205        29       270 U=    62.82 T=  194.4 p1= 638.9 p2=    13.5 ed=   342 12/29/2020  x1=  55. x2=  62. y1=  2.22 y2=  2.11     
GP: Confirmed Bolivia 3/24/2020        62   14644    -          29      270     5   342 12/29/2020
AAA1     1 Bolivia Confirmed cc1=  .983526 cc2=  .605561 lx=  5.59179 if=  56 il=  62 3/24/2020  n=   6 now=   14644 end=        268        29       270 U=    17.96 T=   76.4 p1= -98.2 p2=  5464.2 ed=   118 5/19/2020   x1=  56. x2=  62. y1=  1.13 y2=   .80 BEST
AAA2     1 Bolivia Confirmed cc1=  .983569 cc2=  .605561 lx=  5.49179 if=  56 il=  62 3/24/2020  n=   6 now=   14644 end=        268        29       270 U=    17.96 T=   76.4 p1= -98.2 p2=  5464.2 ed=   118 5/19/2020   x1=  56. x2=  62. y1=  1.13 y2=   .80 BEST
GP: Confirmed Bolivia 3/24/2020        62   14644      268      29      270     5   118 5/19/2020 
AAA1     1 Bolivia Confirmed cc1=  .988058 cc2=  .579810 lx=  5.59179 if=  57 il=  62 3/24/2020  n=   5 now=   14644 end=        268        29       270 U=    14.97 T=   74.0 p1= -98.2 p2=  5464.2 ed=   109 5/10/2020   x1=  57. x2=  62. y1=  1.13 y2=   .80 BEST
AAA2     1 Bolivia Confirmed cc1=  .988245 cc2=  .579810 lx=  5.49179 if=  57 il=  62 3/24/2020  n=   5 now=   14644 end=        268        29       270 U=    14.97 T=   74.0 p1= -98.2 p2=  5464.2 ed=   109 5/10/2020   x1=  57. x2=  62. y1=  1.13 y2=   .80 BEST
GP: Confirmed Bolivia 3/24/2020        62   14644      268      29      270     5   109 5/10/2020 
AAA1     1 Bolivia Confirmed cc1=  .959365 cc2=  .701166 lx=  5.59179 if=  49 il=  63 3/25/2020  n=  14 now=   14644 end=        268        32       270 U=    16.77 T=   75.7 p1= -98.2 p2=  5464.2 ed=   115 5/16/2020   x1=  49. x2=  63. y1=  1.59 y2=   .75 BEST
AAA2     1 Bolivia Confirmed cc1=  .960047 cc2=  .701166 lx=  5.49179 if=  49 il=  63 3/25/2020  n=  14 now=   14644 end=        268        32       270 U=    16.77 T=   75.7 p1= -98.2 p2=  5464.2 ed=   115 5/16/2020   x1=  49. x2=  63. y1=  1.59 y2=   .75 BEST
GP: Confirmed Bolivia 3/25/2020        63   14644      268      32      270     7   115 5/16/2020 
AAA1     1 Bolivia Confirmed cc1=  .950169 cc2=  .682907 lx=  5.59179 if=  50 il=  63 3/25/2020  n=  13 now=   14644 end=        268        32       270 U=    15.57 T=   74.7 p1= -98.2 p2=  5464.2 ed=   111 5/12/2020   x1=  50. x2=  63. y1=  1.59 y2=   .75 BEST
AAA2     1 Bolivia Confirmed cc1=  .950973 cc2=  .682907 lx=  5.49179 if=  50 il=  63 3/25/2020  n=  13 now=   14644 end=        268        32       270 U=    15.57 T=   74.7 p1= -98.2 p2=  5464.2 ed=   111 5/12/2020   x1=  50. x2=  63. y1=  1.59 y2=   .75 BEST
GP: Confirmed Bolivia 3/25/2020        63   14644      268      32      270     7   111 5/12/2020 
AAA1     1 Bolivia Confirmed cc1=  .948014 cc2=  .670664 lx=  5.59179 if=  51 il=  63 3/25/2020  n=  12 now=   14644 end=        268        32       270 U=    16.04 T=   75.1 p1= -98.2 p2=  5464.2 ed=   112 5/13/2020   x1=  51. x2=  63. y1=  1.50 y2=   .75 BEST
AAA2     1 Bolivia Confirmed cc1=  .948607 cc2=  .670664 lx=  5.49179 if=  51 il=  63 3/25/2020  n=  12 now=   14644 end=        268        32       270 U=    16.04 T=   75.1 p1= -98.2 p2=  5464.2 ed=   112 5/13/2020   x1=  51. x2=  63. y1=  1.50 y2=   .75 BEST
GP: Confirmed Bolivia 3/25/2020        63   14644      268      32      270     7   112 5/13/2020 
AAA2     1 Bolivia Confirmed cc1=  .962549 cc2=  .673874 lx= 11.59179 if=  52 il=  63 3/25/2020  n=  11 now=   14644 end=     108205        32       270 U=    82.23 T=  235.3 p1= 638.9 p2=    13.5 ed=   429 3/26/2021   x1=  52. x2=  63. y1=  2.23 y2=  2.10     
GP: Confirmed Bolivia 3/25/2020        63   14644    -          32      270     7   429 3/26/2021 
AAA2     1 Bolivia Confirmed cc1=  .971115 cc2=  .669603 lx= 11.59179 if=  53 il=  63 3/25/2020  n=  10 now=   14644 end=     108205        32       270 U=    74.75 T=  219.6 p1= 638.9 p2=    13.5 ed=   396 2/21/2021   x1=  53. x2=  63. y1=  2.23 y2=  2.10     
GP: Confirmed Bolivia 3/25/2020        63   14644    -          32      270     7   396 2/21/2021 
AAA2     1 Bolivia Confirmed cc1=  .974526 cc2=  .658298 lx= 11.59179 if=  54 il=  63 3/25/2020  n=   9 now=   14644 end=     108205        32       270 U=    72.90 T=  215.7 p1= 638.9 p2=    13.5 ed=   387 2/12/2021   x1=  54. x2=  63. y1=  2.22 y2=  2.10     
GP: Confirmed Bolivia 3/25/2020        63   14644    -          32      270     7   387 2/12/2021 
AAA1     1 Bolivia Confirmed cc1=  .983204 cc2=  .649871 lx=  5.59179 if=  55 il=  63 3/25/2020  n=   8 now=   14644 end=        268        32       270 U=    19.66 T=   77.8 p1= -98.2 p2=  5464.2 ed=   124 5/25/2020   x1=  55. x2=  63. y1=  1.16 y2=   .75 BEST
AAA2     1 Bolivia Confirmed cc1=  .983214 cc2=  .649871 lx=  5.49179 if=  55 il=  63 3/25/2020  n=   8 now=   14644 end=        268        32       270 U=    19.66 T=   77.8 p1= -98.2 p2=  5464.2 ed=   124 5/25/2020   x1=  55. x2=  63. y1=  1.16 y2=   .75 BEST
GP: Confirmed Bolivia 3/25/2020        63   14644      268      32      270     7   124 5/25/2020 
AAA1     1 Bolivia Confirmed cc1=  .985454 cc2=  .631900 lx=  5.59179 if=  56 il=  63 3/25/2020  n=   7 now=   14644 end=        268        32       270 U=    18.45 T=   76.9 p1= -98.2 p2=  5464.2 ed=   120 5/21/2020   x1=  56. x2=  63. y1=  1.13 y2=   .75 BEST
AAA2     1 Bolivia Confirmed cc1=  .985594 cc2=  .631900 lx=  5.49179 if=  56 il=  63 3/25/2020  n=   7 now=   14644 end=        268        32       270 U=    18.45 T=   76.9 p1= -98.2 p2=  5464.2 ed=   120 5/21/2020   x1=  56. x2=  63. y1=  1.13 y2=   .75 BEST
GP: Confirmed Bolivia 3/25/2020        63   14644      268      32      270     7   120 5/21/2020 
AAA1     1 Bolivia Confirmed cc1=  .984954 cc2=  .606989 lx=  5.59179 if=  57 il=  63 3/25/2020  n=   6 now=   14644 end=        268        32       270 U=    15.82 T=   74.9 p1= -98.2 p2=  5464.2 ed=   112 5/13/2020   x1=  57. x2=  63. y1=  1.13 y2=   .75 BEST
AAA2     1 Bolivia Confirmed cc1=  .985251 cc2=  .606989 lx=  5.49179 if=  57 il=  63 3/25/2020  n=   6 now=   14644 end=        268        32       270 U=    15.82 T=   74.9 p1= -98.2 p2=  5464.2 ed=   112 5/13/2020   x1=  57. x2=  63. y1=  1.13 y2=   .75 BEST
GP: Confirmed Bolivia 3/25/2020        63   14644      268      32      270     7   112 5/13/2020 
AAA1     1 Bolivia Confirmed cc1=  .979419 cc2=  .571171 lx=  5.59179 if=  58 il=  63 3/25/2020  n=   5 now=   14644 end=        268        32       270 U=    16.40 T=   75.4 p1= -98.2 p2=  5464.2 ed=   114 5/15/2020   x1=  58. x2=  63. y1=  1.06 y2=   .75 BEST
AAA2     1 Bolivia Confirmed cc1=  .979754 cc2=  .571171 lx=  5.49179 if=  58 il=  63 3/25/2020  n=   5 now=   14644 end=        268        32       270 U=    16.40 T=   75.4 p1= -98.2 p2=  5464.2 ed=   114 5/15/2020   x1=  58. x2=  63. y1=  1.06 y2=   .75 BEST
GP: Confirmed Bolivia 3/25/2020        63   14644      268      32      270     7   114 5/15/2020 
AAA1     1 Bolivia Confirmed cc1=  .966449 cc2=  .716449 lx=  5.59179 if=  49 il=  64 3/26/2020  n=  15 now=   14644 end=        268        43       270 U=    15.24 T=   73.2 p1= -98.2 p2=  5464.2 ed=   109 5/10/2020   x1=  49. x2=  64. y1=  1.59 y2=   .60 BEST
AAA2     1 Bolivia Confirmed cc1=  .966914 cc2=  .716449 lx=  5.49179 if=  49 il=  64 3/26/2020  n=  15 now=   14644 end=        268        43       270 U=    15.24 T=   73.2 p1= -98.2 p2=  5464.2 ed=   109 5/10/2020   x1=  49. x2=  64. y1=  1.59 y2=   .60 BEST
GP: Confirmed Bolivia 3/26/2020        64   14644      268      43      270     3   109 5/10/2020 
AAA1     1 Bolivia Confirmed cc1=  .959346 cc2=  .701147 lx=  5.59179 if=  50 il=  64 3/26/2020  n=  14 now=   14644 end=        268        43       270 U=    14.22 T=   72.6 p1= -98.2 p2=  5464.2 ed=   106 5/7/2020    x1=  50. x2=  64. y1=  1.59 y2=   .60 BEST
AAA2     1 Bolivia Confirmed cc1=  .959870 cc2=  .701147 lx=  5.49179 if=  50 il=  64 3/26/2020  n=  14 now=   14644 end=        268        43       270 U=    14.22 T=   72.6 p1= -98.2 p2=  5464.2 ed=   106 5/7/2020    x1=  50. x2=  64. y1=  1.59 y2=   .60 BEST
GP: Confirmed Bolivia 3/26/2020        64   14644      268      43      270     3   106 5/7/2020  
AAA1     1 Bolivia Confirmed cc1=  .956728 cc2=  .689467 lx=  5.59179 if=  51 il=  64 3/26/2020  n=  13 now=   14644 end=        268        43       270 U=    14.48 T=   72.8 p1= -98.2 p2=  5464.2 ed=   106 5/7/2020    x1=  51. x2=  64. y1=  1.50 y2=   .60 BEST
AAA2     1 Bolivia Confirmed cc1=  .956944 cc2=  .689467 lx=  5.49179 if=  51 il=  64 3/26/2020  n=  13 now=   14644 end=        268        43       270 U=    14.48 T=   72.8 p1= -98.2 p2=  5464.2 ed=   106 5/7/2020    x1=  51. x2=  64. y1=  1.50 y2=   .60 BEST
GP: Confirmed Bolivia 3/26/2020        64   14644      268      43      270     3   106 5/7/2020  
AAA2     1 Bolivia Confirmed cc1=  .966932 cc2=  .689582 lx= 11.59179 if=  52 il=  64 3/26/2020  n=  12 now=   14644 end=     108205        43       270 U=    70.25 T=  208.6 p1= 638.9 p2=    13.5 ed=   374 1/30/2021   x1=  52. x2=  64. y1=  2.23 y2=  2.06     
GP: Confirmed Bolivia 3/26/2020        64   14644    -          43      270     3   374 1/30/2021 
AAA2     1 Bolivia Confirmed cc1=  .974957 cc2=  .686282 lx= 11.59179 if=  53 il=  64 3/26/2020  n=  11 now=   14644 end=     108205        43       270 U=    64.40 T=  196.5 p1= 638.9 p2=    13.5 ed=   348 1/4/2021    x1=  53. x2=  64. y1=  2.23 y2=  2.06     
GP: Confirmed Bolivia 3/26/2020        64   14644    -          43      270     3   348 1/4/2021  
AAA2     1 Bolivia Confirmed cc1=  .978837 cc2=  .677325 lx= 11.59179 if=  54 il=  64 3/26/2020  n=  10 now=   14644 end=     108205        43       270 U=    62.30 T=  192.2 p1= 638.9 p2=    13.5 ed=   339 12/26/2020  x1=  54. x2=  64. y1=  2.22 y2=  2.06     
GP: Confirmed Bolivia 3/26/2020        64   14644    -          43      270     3   339 12/26/2020
AAA2     1 Bolivia Confirmed cc1=  .986163 cc2=  .669935 lx= 11.59179 if=  55 il=  64 3/26/2020  n=   9 now=   14644 end=     108205        43       270 U=    56.07 T=  179.4 p1= 638.9 p2=    13.5 ed=   311 11/28/2020  x1=  55. x2=  64. y1=  2.22 y2=  2.06     
GP: Confirmed Bolivia 3/26/2020        64   14644    -          43      270     3   311 11/28/2020
AAA2     1 Bolivia Confirmed cc1=  .987162 cc2=  .653829 lx=  9.84179 if=  56 il=  64 3/26/2020  n=   8 now=   14644 end=      18803        43       270 U=    41.99 T=  139.8 p1=  28.4 p2=    77.9 ed=   238 9/16/2020   x1=  56. x2=  64. y1=  2.00 y2=  1.81     
GP: Confirmed Bolivia 3/26/2020        64   14644    18803      43      270     3   238 9/16/2020 
AAA2     1 Bolivia Confirmed cc1=  .986881 cc2=  .633328 lx=  6.37179 if=  57 il=  64 3/26/2020  n=   7 now=   14644 end=        585        43       270 U=    17.59 T=   80.9 p1= -96.0 p2=  2503.2 ed=   122 5/23/2020   x1=  57. x2=  64. y1=  1.36 y2=   .96     
GP: Confirmed Bolivia 3/26/2020        64   14644      585      43      270     3   122 5/23/2020 
AAA2     1 Bolivia Confirmed cc1=  .981440 cc2=  .603476 lx=  9.04179 if=  58 il=  64 3/26/2020  n=   6 now=   14644 end=       8448        43       270 U=    32.99 T=  118.9 p1= -42.3 p2=   173.3 ed=   196 8/5/2020    x1=  58. x2=  64. y1=  1.85 y2=  1.66     
GP: Confirmed Bolivia 3/26/2020        64   14644     8448      43      270     3   196 8/5/2020  
AAA2     1 Bolivia Confirmed cc1=  .973692 cc2=  .565444 lx= 11.59179 if=  59 il=  64 3/26/2020  n=   5 now=   14644 end=     108205        43       270 U=    50.40 T=  167.7 p1= 638.9 p2=    13.5 ed=   286 11/3/2020   x1=  59. x2=  64. y1=  2.16 y2=  2.06     
GP: Confirmed Bolivia 3/26/2020        64   14644    -          43      270     3   286 11/3/2020 
AAA1     1 Bolivia Confirmed cc1=  .966419 cc2=  .723883 lx=  6.05179 if=  49 il=  65 3/27/2020  n=  16 now=   14644 end=        424        61       270 U=    15.75 T=   75.4 p1= -97.1 p2=  3453.8 ed=   112 5/13/2020   x1=  49. x2=  65. y1=  1.68 y2=   .66 BEST
AAA2     1 Bolivia Confirmed cc1=  .966419 cc2=  .723883 lx=  6.05679 if=  49 il=  65 3/27/2020  n=  16 now=   14644 end=        424        61       270 U=    15.75 T=   75.4 p1= -97.1 p2=  3453.8 ed=   112 5/13/2020   x1=  49. x2=  65. y1=  1.68 y2=   .66 BEST
GP: Confirmed Bolivia 3/27/2020        65   14644      424      61      270     2   112 5/13/2020 
AAA1     1 Bolivia Confirmed cc1=  .959595 cc2=  .709595 lx=  6.10179 if=  50 il=  65 3/27/2020  n=  15 now=   14644 end=        446        61       270 U=    15.01 T=   75.3 p1= -97.0 p2=  3283.4 ed=   110 5/11/2020   x1=  50. x2=  65. y1=  1.69 y2=   .69 BEST
AAA2     1 Bolivia Confirmed cc1=  .959595 cc2=  .709595 lx=  6.10079 if=  50 il=  65 3/27/2020  n=  15 now=   14644 end=        446        61       270 U=    15.01 T=   75.3 p1= -97.0 p2=  3283.4 ed=   110 5/11/2020   x1=  50. x2=  65. y1=  1.69 y2=   .69 BEST
GP: Confirmed Bolivia 3/27/2020        65   14644      446      61      270     2   110 5/11/2020 
AAA2     1 Bolivia Confirmed cc1=  .955810 cc2=  .697611 lx=  7.39179 if=  51 il=  65 3/27/2020  n=  14 now=   14644 end=       1622        61       270 U=    21.49 T=   90.5 p1= -88.9 p2=   902.8 ed=   141 6/11/2020   x1=  51. x2=  65. y1=  1.84 y2=  1.19     
GP: Confirmed Bolivia 3/27/2020        65   14644     1622      61      270     2   141 6/11/2020 
AAA2     1 Bolivia Confirmed cc1=  .962459 cc2=  .695197 lx= 11.59179 if=  52 il=  65 3/27/2020  n=  13 now=   14644 end=     108205        61       270 U=    60.05 T=  185.8 p1= 638.9 p2=    13.5 ed=   327 12/14/2020  x1=  52. x2=  65. y1=  2.23 y2=  2.01     
GP: Confirmed Bolivia 3/27/2020        65   14644    -          61      270     2   327 12/14/2020
AAA2     1 Bolivia Confirmed cc1=  .970082 cc2=  .692732 lx= 11.59179 if=  53 il=  65 3/27/2020  n=  12 now=   14644 end=     108205        61       270 U=    55.43 T=  176.5 p1= 638.9 p2=    13.5 ed=   307 11/24/2020  x1=  53. x2=  65. y1=  2.23 y2=  2.01     
GP: Confirmed Bolivia 3/27/2020        65   14644    -          61      270     2   307 11/24/2020
AAA2     1 Bolivia Confirmed cc1=  .974216 cc2=  .685540 lx= 11.59179 if=  54 il=  65 3/27/2020  n=  11 now=   14644 end=     108205        61       270 U=    53.35 T=  172.4 p1= 638.9 p2=    13.5 ed=   298 11/15/2020  x1=  54. x2=  65. y1=  2.22 y2=  2.01     
