TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       22845.00000       10.03649
TAB:  US_Massachusetts_Middlesex Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Massachusetts_Middlesex Confirmed cc1=  .992005 cc2=  .806310 lx= 12.03649 if=  48 il=  76 4/7/2020   n=  28 now=   22845 end=     168802      3187      9706 U=    32.77 T=  121.2 p1= 638.9 p2=    13.5 ed=   198 8/7/2020    x1=  48. x2=  76. y1=  2.23 y2=  1.38     
GP: Confirmed US_Massachusetts_Middlesex 4/7/2020         76   22845    -        3187     9706     3   198 8/7/2020  
AAA2     1 US_Massachusetts_Middlesex Confirmed cc1=  .991161 cc2=  .802179 lx= 12.03649 if=  49 il=  76 4/7/2020   n=  27 now=   22845 end=     168802      3187      9706 U=    36.47 T=  126.3 p1= 638.9 p2=    13.5 ed=   212 8/21/2020   x1=  49. x2=  76. y1=  2.12 y2=  1.38     
GP: Confirmed US_Massachusetts_Middlesex 4/7/2020         76   22845    -        3187     9706     3   212 8/21/2020 
AAA2     1 US_Massachusetts_Middlesex Confirmed cc1=  .991985 cc2=  .799534 lx= 12.03649 if=  50 il=  76 4/7/2020   n=  26 now=   22845 end=     168802      3187      9706 U=    36.18 T=  125.9 p1= 638.9 p2=    13.5 ed=   211 8/20/2020   x1=  50. x2=  76. y1=  2.10 y2=  1.38     
GP: Confirmed US_Massachusetts_Middlesex 4/7/2020         76   22845    -        3187     9706     3   211 8/20/2020 
AAA2     1 US_Massachusetts_Middlesex Confirmed cc1=  .993051 cc2=  .796935 lx= 12.03649 if=  51 il=  76 4/7/2020   n=  25 now=   22845 end=     168802      3187      9706 U=    36.05 T=  125.7 p1= 638.9 p2=    13.5 ed=   210 8/19/2020   x1=  51. x2=  76. y1=  2.07 y2=  1.38     
GP: Confirmed US_Massachusetts_Middlesex 4/7/2020         76   22845    -        3187     9706     3   210 8/19/2020 
AAA2     1 US_Massachusetts_Middlesex Confirmed cc1=  .994635 cc2=  .794635 lx= 12.03649 if=  52 il=  76 4/7/2020   n=  24 now=   22845 end=     168802      3187      9706 U=    35.12 T=  124.4 p1= 638.9 p2=    13.5 ed=   207 8/16/2020   x1=  52. x2=  76. y1=  2.06 y2=  1.38     
GP: Confirmed US_Massachusetts_Middlesex 4/7/2020         76   22845    -        3187     9706     3   207 8/16/2020 
AAA2     1 US_Massachusetts_Middlesex Confirmed cc1=  .995888 cc2=  .791764 lx= 12.03649 if=  53 il=  76 4/7/2020   n=  23 now=   22845 end=     168802      3187      9706 U=    33.66 T=  122.4 p1= 638.9 p2=    13.5 ed=   201 8/10/2020   x1=  53. x2=  76. y1=  2.06 y2=  1.38     
GP: Confirmed US_Massachusetts_Middlesex 4/7/2020         76   22845    -        3187     9706     3   201 8/10/2020 
AAA2     1 US_Massachusetts_Middlesex Confirmed cc1=  .996224 cc2=  .787709 lx= 12.03649 if=  54 il=  76 4/7/2020   n=  22 now=   22845 end=     168802      3187      9706 U=    33.75 T=  122.5 p1= 638.9 p2=    13.5 ed=   202 8/11/2020   x1=  54. x2=  76. y1=  2.03 y2=  1.38     
GP: Confirmed US_Massachusetts_Middlesex 4/7/2020         76   22845    -        3187     9706     3   202 8/11/2020 
AAA2     1 US_Massachusetts_Middlesex Confirmed cc1=  .997090 cc2=  .783890 lx= 11.14649 if=  55 il=  76 4/7/2020   n=  21 now=   22845 end=      69319      3187      9706 U=    27.24 T=  106.6 p1= 203.4 p2=    33.0 ed=   170 7/10/2020   x1=  55. x2=  76. y1=  1.90 y2=  1.12     
GP: Confirmed US_Massachusetts_Middlesex 4/7/2020         76   22845    -        3187     9706     3   170 7/10/2020 
AAA2     1 US_Massachusetts_Middlesex Confirmed cc1=  .997639 cc2=  .779421 lx= 10.47649 if=  56 il=  76 4/7/2020   n=  20 now=   22845 end=      35471      3187      9706 U=    22.46 T=   95.8 p1=  55.3 p2=    64.4 ed=   148 6/18/2020   x1=  56. x2=  76. y1=  1.77 y2=   .88     
GP: Confirmed US_Massachusetts_Middlesex 4/7/2020         76   22845    35471    3187     9706     3   148 6/18/2020 
AAA2     1 US_Massachusetts_Middlesex Confirmed cc1=  .997998 cc2=  .774391 lx= 10.04649 if=  57 il=  76 4/7/2020   n=  19 now=   22845 end=      23074      3187      9706 U=    19.42 T=   89.3 p1=   1.0 p2=    99.0 ed=   135 6/5/2020    x1=  57. x2=  76. y1=  1.66 y2=   .68     
GP: Confirmed US_Massachusetts_Middlesex 4/7/2020         76   22845    23074    3187     9706     3   135 6/5/2020  
AAA2     1 US_Massachusetts_Middlesex Confirmed cc1=  .998354 cc2=  .768938 lx=  9.71649 if=  58 il=  76 4/7/2020   n=  18 now=   22845 end=      16588      3187      9706 U=    17.03 T=   84.5 p1= -27.4 p2=   137.7 ed=   124 5/25/2020   x1=  58. x2=  76. y1=  1.56 y2=   .50     
GP: Confirmed US_Massachusetts_Middlesex 4/7/2020         76   22845    16588    3187     9706     3   124 5/25/2020 
AAA2     1 US_Massachusetts_Middlesex Confirmed cc1=  .998739 cc2=  .763036 lx=  9.46649 if=  59 il=  76 4/7/2020   n=  17 now=   22845 end=      12919      3187      9706 U=    15.18 T=   81.1 p1= -43.4 p2=   176.8 ed=   116 5/17/2020   x1=  59. x2=  76. y1=  1.46 y2=   .34     
GP: Confirmed US_Massachusetts_Middlesex 4/7/2020         76   22845    12919    3187     9706     3   116 5/17/2020 
AAA2     1 US_Massachusetts_Middlesex Confirmed cc1=  .999206 cc2=  .756671 lx=  9.26649 if=  60 il=  76 4/7/2020   n=  16 now=   22845 end=      10577      3187      9706 U=    13.36 T=   78.4 p1= -53.7 p2=   216.0 ed=   109 5/10/2020   x1=  60. x2=  76. y1=  1.38 y2=   .18     
GP: Confirmed US_Massachusetts_Middlesex 4/7/2020         76   22845    10577    3187     9706     3   109 5/10/2020 
AAA1     1 US_Massachusetts_Middlesex Confirmed cc1=  .999224 cc2=  .749224 lx=  9.16649 if=  61 il=  76 4/7/2020   n=  15 now=   22845 end=       9570      3187      9706 U=    12.31 T=   77.2 p1= -58.1 p2=   238.7 ed=   106 5/7/2020    x1=  61. x2=  76. y1=  1.31 y2=   .09 BEST
AAA2     1 US_Massachusetts_Middlesex Confirmed cc1=  .999224 cc2=  .749224 lx=  9.16549 if=  61 il=  76 4/7/2020   n=  15 now=   22845 end=       9570      3187      9706 U=    12.31 T=   77.2 p1= -58.1 p2=   238.7 ed=   106 5/7/2020    x1=  61. x2=  76. y1=  1.31 y2=   .09 BEST
GP: Confirmed US_Massachusetts_Middlesex 4/7/2020         76   22845     9570    3187     9706     3   106 5/7/2020  
AAA1     1 US_Massachusetts_Middlesex Confirmed cc1=  .999076 cc2=  .740877 lx=  9.20649 if=  62 il=  76 4/7/2020   n=  14 now=   22845 end=       9961      3187      9706 U=    12.51 T=   77.6 p1= -56.4 p2=   229.3 ed=   107 5/8/2020    x1=  62. x2=  76. y1=  1.25 y2=   .13 BEST
AAA2     1 US_Massachusetts_Middlesex Confirmed cc1=  .999076 cc2=  .740877 lx=  9.20349 if=  62 il=  76 4/7/2020   n=  14 now=   22845 end=       9961      3187      9706 U=    12.51 T=   77.6 p1= -56.4 p2=   229.3 ed=   107 5/8/2020    x1=  62. x2=  76. y1=  1.25 y2=   .13 BEST
GP: Confirmed US_Massachusetts_Middlesex 4/7/2020         76   22845     9961    3187     9706     3   107 5/8/2020  
AAA2     1 US_Massachusetts_Middlesex Confirmed cc1=  .999033 cc2=  .731772 lx=  9.36649 if=  63 il=  76 4/7/2020   n=  13 now=   22845 end=      11689      3187      9706 U=    14.11 T=   79.7 p1= -48.8 p2=   195.4 ed=   112 5/13/2020   x1=  63. x2=  76. y1=  1.18 y2=   .26     
GP: Confirmed US_Massachusetts_Middlesex 4/7/2020         76   22845    11689    3187     9706     3   112 5/13/2020 
AAA2     1 US_Massachusetts_Middlesex Confirmed cc1=  .998878 cc2=  .721528 lx=  9.24649 if=  64 il=  76 4/7/2020   n=  12 now=   22845 end=      10368      3187      9706 U=    13.05 T=   78.2 p1= -54.6 p2=   220.3 ed=   108 5/9/2020    x1=  64. x2=  76. y1=  1.08 y2=   .17     
GP: Confirmed US_Massachusetts_Middlesex 4/7/2020         76   22845    10368    3187     9706     3   108 5/9/2020  
AAA1     1 US_Massachusetts_Middlesex Confirmed cc1=  .998579 cc2=  .709903 lx=  9.21649 if=  65 il=  76 4/7/2020   n=  11 now=   22845 end=      10061      3187      9706 U=    12.96 T=   77.8 p1= -56.0 p2=   227.1 ed=   108 5/9/2020    x1=  65. x2=  76. y1=   .99 y2=   .14 BEST
AAA2     1 US_Massachusetts_Middlesex Confirmed cc1=  .998579 cc2=  .709903 lx=  9.21549 if=  65 il=  76 4/7/2020   n=  11 now=   22845 end=      10061      3187      9706 U=    12.96 T=   77.8 p1= -56.0 p2=   227.1 ed=   108 5/9/2020    x1=  65. x2=  76. y1=   .99 y2=   .14 BEST
GP: Confirmed US_Massachusetts_Middlesex 4/7/2020         76   22845    10061    3187     9706     3   108 5/9/2020  
AAA2     1 US_Massachusetts_Middlesex Confirmed cc1=  .998349 cc2=  .696838 lx=  9.03649 if=  66 il=  76 4/7/2020   n=  10 now=   22845 end=       8404      3187      9706 U=    11.57 T=   75.6 p1= -63.2 p2=   271.8 ed=   102 5/3/2020    x1=  66. x2=  76. y1=   .83 y2=  -.03     
GP: Confirmed US_Massachusetts_Middlesex 4/7/2020         76   22845     8404    3187     9706     3   102 5/3/2020  
AAA2     1 US_Massachusetts_Middlesex Confirmed cc1=  .998592 cc2=  .682364 lx=  8.79649 if=  67 il=  76 4/7/2020   n=   9 now=   22845 end=       6610      3187      9706 U=     9.36 T=   73.0 p1= -71.1 p2=   345.6 ed=    95 4/26/2020   x1=  67. x2=  76. y1=   .65 y2=  -.32     
GP: Confirmed US_Massachusetts_Middlesex 4/7/2020         76   22845     6610    3187     9706     3    95 4/26/2020 
AAA2     1 US_Massachusetts_Middlesex Confirmed cc1=  .998805 cc2=  .665472 lx=  8.63649 if=  68 il=  76 4/7/2020   n=   8 now=   22845 end=       5633      3187      9706 U=     7.76 T=   71.6 p1= -75.3 p2=   405.6 ed=    89 4/20/2020   x1=  68. x2=  76. y1=   .47 y2=  -.56     
GP: Confirmed US_Massachusetts_Middlesex 4/7/2020         76   22845     5633    3187     9706     3    89 4/20/2020 
AAA2     1 US_Massachusetts_Middlesex Confirmed cc1=  .998670 cc2=  .645117 lx=  8.54649 if=  69 il=  76 4/7/2020   n=   7 now=   22845 end=       5148      3187      9706 U=     6.78 T=   71.0 p1= -77.5 p2=   443.8 ed=    87 4/18/2020   x1=  69. x2=  76. y1=   .30 y2=  -.73     
GP: Confirmed US_Massachusetts_Middlesex 4/7/2020         76   22845     5148    3187     9706     3    87 4/18/2020 
AAA2     1 US_Massachusetts_Middlesex Confirmed cc1=  .998055 cc2=  .620091 lx=  8.51649 if=  70 il=  76 4/7/2020   n=   6 now=   22845 end=       4996      3187      9706 U=     6.39 T=   70.9 p1= -78.1 p2=   457.3 ed=    85 4/16/2020   x1=  70. x2=  76. y1=   .14 y2=  -.80     
GP: Confirmed US_Massachusetts_Middlesex 4/7/2020         76   22845     4996    3187     9706     3    85 4/16/2020 
AAA2     1 US_Massachusetts_Middlesex Confirmed cc1=  .991037 cc2=  .819538 lx= 10.39649 if=  44 il=  77 4/8/2020   n=  33 now=   22845 end=      32744      3545     10550 U=    21.39 T=   94.1 p1=  43.3 p2=    69.8 ed=   144 6/14/2020   x1=  44. x2=  77. y1=  2.34 y2=   .80     
GP: Confirmed US_Massachusetts_Middlesex 4/8/2020         77   22845    32744    3545    10550     4   144 6/14/2020 
AAA2     1 US_Massachusetts_Middlesex Confirmed cc1=  .990851 cc2=  .816773 lx= 10.71649 if=  45 il=  77 4/8/2020   n=  32 now=   22845 end=      45093      3545     10550 U=    22.25 T=   97.8 p1=  97.4 p2=    50.7 ed=   150 6/20/2020   x1=  45. x2=  77. y1=  2.37 y2=   .93     
GP: Confirmed US_Massachusetts_Middlesex 4/8/2020         77   22845    45093    3545    10550     4   150 6/20/2020 
AAA2     1 US_Massachusetts_Middlesex Confirmed cc1=  .993323 cc2=  .816547 lx= 12.03649 if=  46 il=  77 4/8/2020   n=  31 now=   22845 end=     168802      3545     10550 U=    32.29 T=  120.6 p1= 638.9 p2=    13.5 ed=   196 8/5/2020    x1=  46. x2=  77. y1=  2.31 y2=  1.35     
GP: Confirmed US_Massachusetts_Middlesex 4/8/2020         77   22845    -        3545    10550     4   196 8/5/2020  
AAA2     1 US_Massachusetts_Middlesex Confirmed cc1=  .992742 cc2=  .813137 lx= 12.03649 if=  47 il=  77 4/8/2020   n=  30 now=   22845 end=     168802      3545     10550 U=    31.25 T=  119.2 p1= 638.9 p2=    13.5 ed=   192 8/1/2020    x1=  47. x2=  77. y1=  2.31 y2=  1.35     
GP: Confirmed US_Massachusetts_Middlesex 4/8/2020         77   22845    -        3545    10550     4   192 8/1/2020  
AAA2     1 US_Massachusetts_Middlesex Confirmed cc1=  .992757 cc2=  .810182 lx= 12.03649 if=  48 il=  77 4/8/2020   n=  29 now=   22845 end=     168802      3545     10550 U=    32.90 T=  121.5 p1= 638.9 p2=    13.5 ed=   199 8/8/2020    x1=  48. x2=  77. y1=  2.23 y2=  1.35     
GP: Confirmed US_Massachusetts_Middlesex 4/8/2020         77   22845    -        3545    10550     4   199 8/8/2020  
AAA2     1 US_Massachusetts_Middlesex Confirmed cc1=  .992026 cc2=  .806330 lx= 12.03649 if=  49 il=  77 4/8/2020   n=  28 now=   22845 end=     168802      3545     10550 U=    36.48 T=  126.3 p1= 638.9 p2=    13.5 ed=   212 8/21/2020   x1=  49. x2=  77. y1=  2.12 y2=  1.35     
GP: Confirmed US_Massachusetts_Middlesex 4/8/2020         77   22845    -        3545    10550     4   212 8/21/2020 
AAA2     1 US_Massachusetts_Middlesex Confirmed cc1=  .992766 cc2=  .803784 lx= 12.03649 if=  50 il=  77 4/8/2020   n=  27 now=   22845 end=     168802      3545     10550 U=    36.20 T=  125.9 p1= 638.9 p2=    13.5 ed=   211 8/20/2020   x1=  50. x2=  77. y1=  2.10 y2=  1.35     
GP: Confirmed US_Massachusetts_Middlesex 4/8/2020         77   22845    -        3545    10550     4   211 8/20/2020 
AAA2     1 US_Massachusetts_Middlesex Confirmed cc1=  .993704 cc2=  .801254 lx= 12.03649 if=  51 il=  77 4/8/2020   n=  26 now=   22845 end=     168802      3545     10550 U=    36.08 T=  125.8 p1= 638.9 p2=    13.5 ed=   210 8/19/2020   x1=  51. x2=  77. y1=  2.07 y2=  1.35     
GP: Confirmed US_Massachusetts_Middlesex 4/8/2020         77   22845    -        3545    10550     4   210 8/19/2020 
AAA2     1 US_Massachusetts_Middlesex Confirmed cc1=  .995072 cc2=  .798956 lx= 12.03649 if=  52 il=  77 4/8/2020   n=  25 now=   22845 end=     168802      3545     10550 U=    35.18 T=  124.6 p1= 638.9 p2=    13.5 ed=   207 8/16/2020   x1=  52. x2=  77. y1=  2.06 y2=  1.35     
GP: Confirmed US_Massachusetts_Middlesex 4/8/2020         77   22845    -        3545    10550     4   207 8/16/2020 
AAA2     1 US_Massachusetts_Middlesex Confirmed cc1=  .996117 cc2=  .796117 lx= 12.03649 if=  53 il=  77 4/8/2020   n=  24 now=   22845 end=     168802      3545     10550 U=    33.78 T=  122.6 p1= 638.9 p2=    13.5 ed=   202 8/11/2020   x1=  53. x2=  77. y1=  2.06 y2=  1.35     
GP: Confirmed US_Massachusetts_Middlesex 4/8/2020         77   22845    -        3545    10550     4   202 8/11/2020 
AAA2     1 US_Massachusetts_Middlesex Confirmed cc1=  .996385 cc2=  .792261 lx= 11.44649 if=  54 il=  77 4/8/2020   n=  23 now=   22845 end=      93572      3545     10550 U=    30.10 T=  112.7 p1= 309.6 p2=    24.4 ed=   183 7/23/2020   x1=  54. x2=  77. y1=  1.95 y2=  1.19     
GP: Confirmed US_Massachusetts_Middlesex 4/8/2020         77   22845    -        3545    10550     4   183 7/23/2020 
AAA2     1 US_Massachusetts_Middlesex Confirmed cc1=  .997253 cc2=  .788739 lx= 10.67649 if=  55 il=  77 4/8/2020   n=  22 now=   22845 end=      43325      3545     10550 U=    24.31 T=   99.3 p1=  89.6 p2=    52.7 ed=   156 6/26/2020   x1=  55. x2=  77. y1=  1.82 y2=   .92     
GP: Confirmed US_Massachusetts_Middlesex 4/8/2020         77   22845    43325    3545    10550     4   156 6/26/2020 
AAA2     1 US_Massachusetts_Middlesex Confirmed cc1=  .997819 cc2=  .784618 lx= 10.20649 if=  56 il=  77 4/8/2020   n=  21 now=   22845 end=      27078      3545     10550 U=    20.72 T=   91.7 p1=  18.5 p2=    84.4 ed=   140 6/10/2020   x1=  56. x2=  77. y1=  1.72 y2=   .71     
GP: Confirmed US_Massachusetts_Middlesex 4/8/2020         77   22845    27078    3545    10550     4   140 6/10/2020 
AAA2     1 US_Massachusetts_Middlesex Confirmed cc1=  .998197 cc2=  .779979 lx=  9.87649 if=  57 il=  77 4/8/2020   n=  20 now=   22845 end=      19467      3545     10550 U=    18.24 T=   86.7 p1= -14.8 p2=   117.4 ed=   129 5/30/2020   x1=  57. x2=  77. y1=  1.63 y2=   .53     
GP: Confirmed US_Massachusetts_Middlesex 4/8/2020         77   22845    19467    3545    10550     4   129 5/30/2020 
AAA2     1 US_Massachusetts_Middlesex Confirmed cc1=  .998556 cc2=  .774949 lx=  9.62649 if=  58 il=  77 4/8/2020   n=  19 now=   22845 end=      15161      3545     10550 U=    16.32 T=   83.1 p1= -33.6 p2=   150.7 ed=   121 5/22/2020   x1=  58. x2=  77. y1=  1.54 y2=   .37     
GP: Confirmed US_Massachusetts_Middlesex 4/8/2020         77   22845    15161    3545    10550     4   121 5/22/2020 
AAA2     1 US_Massachusetts_Middlesex Confirmed cc1=  .998920 cc2=  .769504 lx=  9.42649 if=  59 il=  77 4/8/2020   n=  18 now=   22845 end=      12412      3545     10550 U=    14.74 T=   80.3 p1= -45.7 p2=   184.1 ed=   115 5/16/2020   x1=  59. x2=  77. y1=  1.45 y2=   .23     
GP: Confirmed US_Massachusetts_Middlesex 4/8/2020         77   22845    12412    3545    10550     4   115 5/16/2020 
AAA1     1 US_Massachusetts_Middlesex Confirmed cc1=  .999332 cc2=  .763629 lx=  9.26649 if=  60 il=  77 4/8/2020   n=  17 now=   22845 end=      10577      3545     10550 U=    13.17 T=   78.2 p1= -53.7 p2=   216.0 ed=   109 5/10/2020   x1=  60. x2=  77. y1=  1.38 y2=   .09 BEST
AAA2     1 US_Massachusetts_Middlesex Confirmed cc1=  .999332 cc2=  .763629 lx=  9.27049 if=  60 il=  77 4/8/2020   n=  17 now=   22845 end=      10577      3545     10550 U=    13.17 T=   78.2 p1= -53.7 p2=   216.0 ed=   109 5/10/2020   x1=  60. x2=  77. y1=  1.38 y2=   .09 BEST
GP: Confirmed US_Massachusetts_Middlesex 4/8/2020         77   22845    10577    3545    10550     4   109 5/10/2020 
AAA2     1 US_Massachusetts_Middlesex Confirmed cc1=  .999347 cc2=  .756812 lx=  9.19649 if=  61 il=  77 4/8/2020   n=  16 now=   22845 end=       9862      3545     10550 U=    12.32 T=   77.3 p1= -56.8 p2=   231.6 ed=   106 5/7/2020    x1=  61. x2=  77. y1=  1.32 y2=   .02     
GP: Confirmed US_Massachusetts_Middlesex 4/8/2020         77   22845     9862    3545    10550     4   106 5/7/2020  
AAA1     1 US_Massachusetts_Middlesex Confirmed cc1=  .999236 cc2=  .749236 lx=  9.22649 if=  62 il=  77 4/8/2020   n=  15 now=   22845 end=      10162      3545     10550 U=    12.46 T=   77.6 p1= -55.5 p2=   224.8 ed=   107 5/8/2020    x1=  62. x2=  77. y1=  1.26 y2=   .05 BEST
AAA2     1 US_Massachusetts_Middlesex Confirmed cc1=  .999236 cc2=  .749236 lx=  9.22649 if=  62 il=  77 4/8/2020   n=  15 now=   22845 end=      10162      3545     10550 U=    12.46 T=   77.6 p1= -55.5 p2=   224.8 ed=   107 5/8/2020    x1=  62. x2=  77. y1=  1.26 y2=   .05 BEST
GP: Confirmed US_Massachusetts_Middlesex 4/8/2020         77   22845    10162    3545    10550     4   107 5/8/2020  
AAA2     1 US_Massachusetts_Middlesex Confirmed cc1=  .999213 cc2=  .741014 lx=  9.34649 if=  63 il=  77 4/8/2020   n=  14 now=   22845 end=      11458      3545     10550 U=    13.76 T=   79.2 p1= -49.8 p2=   199.4 ed=   111 5/12/2020   x1=  63. x2=  77. y1=  1.18 y2=   .16     
GP: Confirmed US_Massachusetts_Middlesex 4/8/2020         77   22845    11458    3545    10550     4   111 5/12/2020 
AAA1     1 US_Massachusetts_Middlesex Confirmed cc1=  .999102 cc2=  .731841 lx=  9.26649 if=  64 il=  77 4/8/2020   n=  13 now=   22845 end=      10577      3545     10550 U=    12.97 T=   78.2 p1= -53.7 p2=   216.0 ed=   108 5/9/2020    x1=  64. x2=  77. y1=  1.09 y2=   .09 BEST
AAA2     1 US_Massachusetts_Middlesex Confirmed cc1=  .999102 cc2=  .731841 lx=  9.26349 if=  64 il=  77 4/8/2020   n=  13 now=   22845 end=      10577      3545     10550 U=    12.97 T=   78.2 p1= -53.7 p2=   216.0 ed=   108 5/9/2020    x1=  64. x2=  77. y1=  1.09 y2=   .09 BEST
GP: Confirmed US_Massachusetts_Middlesex 4/8/2020         77   22845    10577    3545    10550     4   108 5/9/2020  
AAA1     1 US_Massachusetts_Middlesex Confirmed cc1=  .998881 cc2=  .721531 lx=  9.24649 if=  65 il=  77 4/8/2020   n=  12 now=   22845 end=      10368      3545     10550 U=    12.92 T=   77.9 p1= -54.6 p2=   220.3 ed=   108 5/9/2020    x1=  65. x2=  77. y1=  1.00 y2=   .07 BEST
AAA2     1 US_Massachusetts_Middlesex Confirmed cc1=  .998881 cc2=  .721531 lx=  9.24449 if=  65 il=  77 4/8/2020   n=  12 now=   22845 end=      10368      3545     10550 U=    12.92 T=   77.9 p1= -54.6 p2=   220.3 ed=   108 5/9/2020    x1=  65. x2=  77. y1=  1.00 y2=   .07 BEST
GP: Confirmed US_Massachusetts_Middlesex 4/8/2020         77   22845    10368    3545    10550     4   108 5/9/2020  
AAA2     1 US_Massachusetts_Middlesex Confirmed cc1=  .998699 cc2=  .710024 lx=  9.13649 if=  66 il=  77 4/8/2020   n=  11 now=   22845 end=       9288      3545     10550 U=    12.04 T=   76.5 p1= -59.3 p2=   246.0 ed=   104 5/5/2020    x1=  66. x2=  77. y1=   .88 y2=  -.04     
GP: Confirmed US_Massachusetts_Middlesex 4/8/2020         77   22845     9288    3545    10550     4   104 5/5/2020  
