TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       71675.00000       11.17990
TAB:  Bangladesh Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA1     1 Bangladesh Confirmed cc1=  .993084 cc2=  .615119 lx=  7.17990 if=  53 il=  59 3/21/2020  n=   6 now=   71675 end=       1312        25      1324 U=    17.60 T=   83.2 p1= -98.2 p2=  5463.0 ed=   124 5/25/2020   x1=  53. x2=  59. y1=  1.72 y2=  1.38 BEST
AAA2     1 Bangladesh Confirmed cc1=  .993194 cc2=  .615119 lx=  7.07990 if=  53 il=  59 3/21/2020  n=   6 now=   71675 end=       1312        25      1324 U=    17.60 T=   83.2 p1= -98.2 p2=  5463.0 ed=   124 5/25/2020   x1=  53. x2=  59. y1=  1.72 y2=  1.38 BEST
GP: Confirmed Bangladesh 3/21/2020        59   71675     1312      25     1324     5   124 5/25/2020 
AAA1     1 Bangladesh Confirmed cc1=  .996458 cc2=  .588210 lx=  7.17990 if=  54 il=  59 3/21/2020  n=   5 now=   71675 end=       1312        25      1324 U=    19.78 T=   86.2 p1= -98.2 p2=  5463.0 ed=   132 6/2/2020    x1=  54. x2=  59. y1=  1.63 y2=  1.38 BEST
AAA2     1 Bangladesh Confirmed cc1=  .996496 cc2=  .588210 lx=  7.07990 if=  54 il=  59 3/21/2020  n=   5 now=   71675 end=       1312        25      1324 U=    19.78 T=   86.2 p1= -98.2 p2=  5463.0 ed=   132 6/2/2020    x1=  54. x2=  59. y1=  1.63 y2=  1.38 BEST
GP: Confirmed Bangladesh 3/21/2020        59   71675     1312      25     1324     5   132 6/2/2020  
AAA2     1 Bangladesh Confirmed cc1=  .942481 cc2=  .684282 lx= 13.17990 if=  46 il=  60 3/22/2020  n=  14 now=   71675 end=     529610        27      1324 U=    69.74 T=  219.8 p1= 638.9 p2=    13.5 ed=   384 2/9/2021    x1=  46. x2=  60. y1=  2.49 y2=  2.29     
GP: Confirmed Bangladesh 3/22/2020        60   71675    -          27     1324     7   384 2/9/2021  
AAA2     1 Bangladesh Confirmed cc1=  .955861 cc2=  .688600 lx= 13.17990 if=  47 il=  60 3/22/2020  n=  13 now=   71675 end=     529610        27      1324 U=    64.76 T=  208.4 p1= 638.9 p2=    13.5 ed=   361 1/17/2021   x1=  47. x2=  60. y1=  2.49 y2=  2.29     
GP: Confirmed Bangladesh 3/22/2020        60   71675    -          27     1324     7   361 1/17/2021 
AAA2     1 Bangladesh Confirmed cc1=  .968037 cc2=  .690687 lx= 10.19990 if=  48 il=  60 3/22/2020  n=  12 now=   71675 end=      26900        27      1324 U=    43.43 T=  143.9 p1= -62.5 p2=   266.4 ed=   246 9/24/2020   x1=  48. x2=  60. y1=  2.21 y2=  1.93     
GP: Confirmed Bangladesh 3/22/2020        60   71675    26900      27     1324     7   246 9/24/2020 
AAA1     1 Bangladesh Confirmed cc1=  .978900 cc2=  .690225 lx=  7.17990 if=  49 il=  60 3/22/2020  n=  11 now=   71675 end=       1312        27      1324 U=    24.54 T=   93.3 p1= -98.2 p2=  5463.0 ed=   151 6/21/2020   x1=  49. x2=  60. y1=  1.81 y2=  1.36 BEST
AAA2     1 Bangladesh Confirmed cc1=  .978919 cc2=  .690225 lx=  7.07990 if=  49 il=  60 3/22/2020  n=  11 now=   71675 end=       1312        27      1324 U=    24.54 T=   93.3 p1= -98.2 p2=  5463.0 ed=   151 6/21/2020   x1=  49. x2=  60. y1=  1.81 y2=  1.36 BEST
GP: Confirmed Bangladesh 3/22/2020        60   71675     1312      27     1324     7   151 6/21/2020 
AAA1     1 Bangladesh Confirmed cc1=  .986765 cc2=  .685253 lx=  7.17990 if=  50 il=  60 3/22/2020  n=  10 now=   71675 end=       1312        27      1324 U=    22.30 T=   90.3 p1= -98.2 p2=  5463.0 ed=   142 6/12/2020   x1=  50. x2=  60. y1=  1.81 y2=  1.36 BEST
AAA2     1 Bangladesh Confirmed cc1=  .986834 cc2=  .685253 lx=  7.07990 if=  50 il=  60 3/22/2020  n=  10 now=   71675 end=       1312        27      1324 U=    22.30 T=   90.3 p1= -98.2 p2=  5463.0 ed=   142 6/12/2020   x1=  50. x2=  60. y1=  1.81 y2=  1.36 BEST
GP: Confirmed Bangladesh 3/22/2020        60   71675     1312      27     1324     7   142 6/12/2020 
AAA1     1 Bangladesh Confirmed cc1=  .989748 cc2=  .673520 lx=  7.17990 if=  51 il=  60 3/22/2020  n=   9 now=   71675 end=       1312        27      1324 U=    20.07 T=   87.2 p1= -98.2 p2=  5463.0 ed=   134 6/4/2020    x1=  51. x2=  60. y1=  1.81 y2=  1.36 BEST
AAA2     1 Bangladesh Confirmed cc1=  .989883 cc2=  .673520 lx=  7.07990 if=  51 il=  60 3/22/2020  n=   9 now=   71675 end=       1312        27      1324 U=    20.07 T=   87.2 p1= -98.2 p2=  5463.0 ed=   134 6/4/2020    x1=  51. x2=  60. y1=  1.81 y2=  1.36 BEST
GP: Confirmed Bangladesh 3/22/2020        60   71675     1312      27     1324     7   134 6/4/2020  
AAA1     1 Bangladesh Confirmed cc1=  .986748 cc2=  .653414 lx=  7.17990 if=  52 il=  60 3/22/2020  n=   8 now=   71675 end=       1312        27      1324 U=    17.84 T=   84.2 p1= -98.2 p2=  5463.0 ed=   126 5/27/2020   x1=  52. x2=  60. y1=  1.81 y2=  1.36 BEST
AAA2     1 Bangladesh Confirmed cc1=  .986956 cc2=  .653414 lx=  7.07990 if=  52 il=  60 3/22/2020  n=   8 now=   71675 end=       1312        27      1324 U=    17.84 T=   84.2 p1= -98.2 p2=  5463.0 ed=   126 5/27/2020   x1=  52. x2=  60. y1=  1.81 y2=  1.36 BEST
GP: Confirmed Bangladesh 3/22/2020        60   71675     1312      27     1324     7   126 5/27/2020 
AAA1     1 Bangladesh Confirmed cc1=  .989571 cc2=  .636017 lx=  7.17990 if=  53 il=  60 3/22/2020  n=   7 now=   71675 end=       1312        27      1324 U=    19.41 T=   86.3 p1= -98.2 p2=  5463.0 ed=   132 6/2/2020    x1=  53. x2=  60. y1=  1.72 y2=  1.36 BEST
AAA2     1 Bangladesh Confirmed cc1=  .989719 cc2=  .636017 lx=  7.07990 if=  53 il=  60 3/22/2020  n=   7 now=   71675 end=       1312        27      1324 U=    19.41 T=   86.3 p1= -98.2 p2=  5463.0 ed=   132 6/2/2020    x1=  53. x2=  60. y1=  1.72 y2=  1.36 BEST
GP: Confirmed Bangladesh 3/22/2020        60   71675     1312      27     1324     7   132 6/2/2020  
AAA1     1 Bangladesh Confirmed cc1=  .992802 cc2=  .614838 lx=  7.17990 if=  54 il=  60 3/22/2020  n=   6 now=   71675 end=       1312        27      1324 U=    22.02 T=   89.9 p1= -98.2 p2=  5463.0 ed=   141 6/11/2020   x1=  54. x2=  60. y1=  1.63 y2=  1.36 BEST
AAA2     1 Bangladesh Confirmed cc1=  .992880 cc2=  .614838 lx=  7.07990 if=  54 il=  60 3/22/2020  n=   6 now=   71675 end=       1312        27      1324 U=    22.02 T=   89.9 p1= -98.2 p2=  5463.0 ed=   141 6/11/2020   x1=  54. x2=  60. y1=  1.63 y2=  1.36 BEST
GP: Confirmed Bangladesh 3/22/2020        60   71675     1312      27     1324     7   141 6/11/2020 
AAA1     1 Bangladesh Confirmed cc1=  .989428 cc2=  .581180 lx=  7.17990 if=  55 il=  60 3/22/2020  n=   5 now=   71675 end=       1312        27      1324 U=    21.96 T=   89.8 p1= -98.2 p2=  5463.0 ed=   141 6/11/2020   x1=  55. x2=  60. y1=  1.58 y2=  1.36 BEST
AAA2     1 Bangladesh Confirmed cc1=  .989521 cc2=  .581180 lx=  7.07990 if=  55 il=  60 3/22/2020  n=   5 now=   71675 end=       1312        27      1324 U=    21.96 T=   89.8 p1= -98.2 p2=  5463.0 ed=   141 6/11/2020   x1=  55. x2=  60. y1=  1.58 y2=  1.36 BEST
GP: Confirmed Bangladesh 3/22/2020        60   71675     1312      27     1324     7   141 6/11/2020 
AAA2     1 Bangladesh Confirmed cc1=  .952836 cc2=  .702836 lx= 13.17990 if=  46 il=  61 3/23/2020  n=  15 now=   71675 end=     529610        33      1324 U=    67.80 T=  214.9 p1= 638.9 p2=    13.5 ed=   374 1/30/2021   x1=  46. x2=  61. y1=  2.49 y2=  2.27     
GP: Confirmed Bangladesh 3/23/2020        61   71675    -          33     1324     9   374 1/30/2021 
AAA2     1 Bangladesh Confirmed cc1=  .964073 cc2=  .705874 lx= 13.17990 if=  47 il=  61 3/23/2020  n=  14 now=   71675 end=     529610        33      1324 U=    63.28 T=  204.7 p1= 638.9 p2=    13.5 ed=   354 1/10/2021   x1=  47. x2=  61. y1=  2.49 y2=  2.27     
GP: Confirmed Bangladesh 3/23/2020        61   71675    -          33     1324     9   354 1/10/2021 
AAA1     1 Bangladesh Confirmed cc1=  .974292 cc2=  .707030 lx=  7.46990 if=  48 il=  61 3/23/2020  n=  13 now=   71675 end=       1754        33      1324 U=    27.53 T=   99.0 p1= -97.6 p2=  4086.4 ed=   163 7/3/2020    x1=  48. x2=  61. y1=  1.85 y2=  1.38 BEST
AAA2     1 Bangladesh Confirmed cc1=  .974292 cc2=  .707030 lx=  7.46590 if=  48 il=  61 3/23/2020  n=  13 now=   71675 end=       1754        33      1324 U=    27.53 T=   99.0 p1= -97.6 p2=  4086.4 ed=   163 7/3/2020    x1=  48. x2=  61. y1=  1.85 y2=  1.38 BEST
GP: Confirmed Bangladesh 3/23/2020        61   71675     1754      33     1324     9   163 7/3/2020  
AAA1     1 Bangladesh Confirmed cc1=  .983079 cc2=  .705729 lx=  7.17990 if=  49 il=  61 3/23/2020  n=  12 now=   71675 end=       1312        33      1324 U=    23.93 T=   92.2 p1= -98.2 p2=  5463.0 ed=   148 6/18/2020   x1=  49. x2=  61. y1=  1.81 y2=  1.30 BEST
AAA2     1 Bangladesh Confirmed cc1=  .983118 cc2=  .705729 lx=  7.07990 if=  49 il=  61 3/23/2020  n=  12 now=   71675 end=       1312        33      1324 U=    23.93 T=   92.2 p1= -98.2 p2=  5463.0 ed=   148 6/18/2020   x1=  49. x2=  61. y1=  1.81 y2=  1.30 BEST
GP: Confirmed Bangladesh 3/23/2020        61   71675     1312      33     1324     9   148 6/18/2020 
AAA1     1 Bangladesh Confirmed cc1=  .988880 cc2=  .700205 lx=  7.17990 if=  50 il=  61 3/23/2020  n=  11 now=   71675 end=       1312        33      1324 U=    21.94 T=   89.6 p1= -98.2 p2=  5463.0 ed=   141 6/11/2020   x1=  50. x2=  61. y1=  1.81 y2=  1.30 BEST
AAA2     1 Bangladesh Confirmed cc1=  .988974 cc2=  .700205 lx=  7.07990 if=  50 il=  61 3/23/2020  n=  11 now=   71675 end=       1312        33      1324 U=    21.94 T=   89.6 p1= -98.2 p2=  5463.0 ed=   141 6/11/2020   x1=  50. x2=  61. y1=  1.81 y2=  1.30 BEST
GP: Confirmed Bangladesh 3/23/2020        61   71675     1312      33     1324     9   141 6/11/2020 
AAA1     1 Bangladesh Confirmed cc1=  .990456 cc2=  .688944 lx=  7.17990 if=  51 il=  61 3/23/2020  n=  10 now=   71675 end=       1312        33      1324 U=    19.94 T=   87.0 p1= -98.2 p2=  5463.0 ed=   134 6/4/2020    x1=  51. x2=  61. y1=  1.81 y2=  1.30 BEST
AAA2     1 Bangladesh Confirmed cc1=  .990617 cc2=  .688944 lx=  7.07990 if=  51 il=  61 3/23/2020  n=  10 now=   71675 end=       1312        33      1324 U=    19.94 T=   87.0 p1= -98.2 p2=  5463.0 ed=   134 6/4/2020    x1=  51. x2=  61. y1=  1.81 y2=  1.30 BEST
GP: Confirmed Bangladesh 3/23/2020        61   71675     1312      33     1324     9   134 6/4/2020  
AAA1     1 Bangladesh Confirmed cc1=  .987552 cc2=  .671324 lx=  7.17990 if=  52 il=  61 3/23/2020  n=   9 now=   71675 end=       1312        33      1324 U=    17.95 T=   84.4 p1= -98.2 p2=  5463.0 ed=   126 5/27/2020   x1=  52. x2=  61. y1=  1.81 y2=  1.30 BEST
AAA2     1 Bangladesh Confirmed cc1=  .987783 cc2=  .671324 lx=  7.07990 if=  52 il=  61 3/23/2020  n=   9 now=   71675 end=       1312        33      1324 U=    17.95 T=   84.4 p1= -98.2 p2=  5463.0 ed=   126 5/27/2020   x1=  52. x2=  61. y1=  1.81 y2=  1.30 BEST
GP: Confirmed Bangladesh 3/23/2020        61   71675     1312      33     1324     9   126 5/27/2020 
AAA1     1 Bangladesh Confirmed cc1=  .991009 cc2=  .657676 lx=  7.17990 if=  53 il=  61 3/23/2020  n=   8 now=   71675 end=       1312        33      1324 U=    19.34 T=   86.2 p1= -98.2 p2=  5463.0 ed=   131 6/1/2020    x1=  53. x2=  61. y1=  1.72 y2=  1.30 BEST
AAA2     1 Bangladesh Confirmed cc1=  .991169 cc2=  .657676 lx=  7.07990 if=  53 il=  61 3/23/2020  n=   8 now=   71675 end=       1312        33      1324 U=    19.34 T=   86.2 p1= -98.2 p2=  5463.0 ed=   131 6/1/2020    x1=  53. x2=  61. y1=  1.72 y2=  1.30 BEST
GP: Confirmed Bangladesh 3/23/2020        61   71675     1312      33     1324     9   131 6/1/2020  
AAA1     1 Bangladesh Confirmed cc1=  .994549 cc2=  .640996 lx=  7.17990 if=  54 il=  61 3/23/2020  n=   7 now=   71675 end=       1312        33      1324 U=    21.51 T=   89.0 p1= -98.2 p2=  5463.0 ed=   139 6/9/2020    x1=  54. x2=  61. y1=  1.63 y2=  1.30 BEST
AAA2     1 Bangladesh Confirmed cc1=  .994632 cc2=  .640996 lx=  7.07990 if=  54 il=  61 3/23/2020  n=   7 now=   71675 end=       1312        33      1324 U=    21.51 T=   89.0 p1= -98.2 p2=  5463.0 ed=   139 6/9/2020    x1=  54. x2=  61. y1=  1.63 y2=  1.30 BEST
GP: Confirmed Bangladesh 3/23/2020        61   71675     1312      33     1324     9   139 6/9/2020  
AAA1     1 Bangladesh Confirmed cc1=  .992881 cc2=  .614916 lx=  7.17990 if=  55 il=  61 3/23/2020  n=   6 now=   71675 end=       1312        33      1324 U=    21.37 T=   88.9 p1= -98.2 p2=  5463.0 ed=   139 6/9/2020    x1=  55. x2=  61. y1=  1.58 y2=  1.30 BEST
AAA2     1 Bangladesh Confirmed cc1=  .992965 cc2=  .614916 lx=  7.07990 if=  55 il=  61 3/23/2020  n=   6 now=   71675 end=       1312        33      1324 U=    21.37 T=   88.9 p1= -98.2 p2=  5463.0 ed=   139 6/9/2020    x1=  55. x2=  61. y1=  1.58 y2=  1.30 BEST
GP: Confirmed Bangladesh 3/23/2020        61   71675     1312      33     1324     9   139 6/9/2020  
AAA1     1 Bangladesh Confirmed cc1=  .995892 cc2=  .587644 lx=  7.17990 if=  56 il=  61 3/23/2020  n=   5 now=   71675 end=       1312        33      1324 U=    23.89 T=   92.2 p1= -98.2 p2=  5463.0 ed=   148 6/18/2020   x1=  56. x2=  61. y1=  1.51 y2=  1.30 BEST
AAA2     1 Bangladesh Confirmed cc1=  .995897 cc2=  .587644 lx=  7.07990 if=  56 il=  61 3/23/2020  n=   5 now=   71675 end=       1312        33      1324 U=    23.89 T=   92.2 p1= -98.2 p2=  5463.0 ed=   148 6/18/2020   x1=  56. x2=  61. y1=  1.51 y2=  1.30 BEST
GP: Confirmed Bangladesh 3/23/2020        61   71675     1312      33     1324     9   148 6/18/2020 
AAA2     1 Bangladesh Confirmed cc1=  .960802 cc2=  .718267 lx= 13.17990 if=  46 il=  62 3/24/2020  n=  16 now=   71675 end=     529610        39      1324 U=    67.04 T=  213.1 p1= 638.9 p2=    13.5 ed=   371 1/27/2021   x1=  46. x2=  62. y1=  2.49 y2=  2.25     
GP: Confirmed Bangladesh 3/24/2020        62   71675    -          39     1324     8   371 1/27/2021 
AAA2     1 Bangladesh Confirmed cc1=  .970347 cc2=  .720347 lx= 10.11990 if=  47 il=  62 3/24/2020  n=  15 now=   71675 end=      24832        39      1324 U=    44.84 T=  145.6 p1= -65.4 p2=   288.6 ed=   251 9/29/2020   x1=  47. x2=  62. y1=  2.20 y2=  1.87     
GP: Confirmed Bangladesh 3/24/2020        62   71675    24832      39     1324     8   251 9/29/2020 
AAA1     1 Bangladesh Confirmed cc1=  .979112 cc2=  .720913 lx=  7.17990 if=  48 il=  62 3/24/2020  n=  14 now=   71675 end=       1312        39      1324 U=    25.56 T=   94.1 p1= -98.2 p2=  5463.0 ed=   154 6/24/2020   x1=  48. x2=  62. y1=  1.81 y2=  1.26 BEST
AAA2     1 Bangladesh Confirmed cc1=  .979117 cc2=  .720913 lx=  7.07990 if=  48 il=  62 3/24/2020  n=  14 now=   71675 end=       1312        39      1324 U=    25.56 T=   94.1 p1= -98.2 p2=  5463.0 ed=   154 6/24/2020   x1=  48. x2=  62. y1=  1.81 y2=  1.26 BEST
GP: Confirmed Bangladesh 3/24/2020        62   71675     1312      39     1324     8   154 6/24/2020 
AAA1     1 Bangladesh Confirmed cc1=  .986245 cc2=  .718984 lx=  7.17990 if=  49 il=  62 3/24/2020  n=  13 now=   71675 end=       1312        39      1324 U=    23.73 T=   91.8 p1= -98.2 p2=  5463.0 ed=   147 6/17/2020   x1=  49. x2=  62. y1=  1.81 y2=  1.26 BEST
AAA2     1 Bangladesh Confirmed cc1=  .986297 cc2=  .718984 lx=  7.07990 if=  49 il=  62 3/24/2020  n=  13 now=   71675 end=       1312        39      1324 U=    23.73 T=   91.8 p1= -98.2 p2=  5463.0 ed=   147 6/17/2020   x1=  49. x2=  62. y1=  1.81 y2=  1.26 BEST
GP: Confirmed Bangladesh 3/24/2020        62   71675     1312      39     1324     8   147 6/17/2020 
AAA1     1 Bangladesh Confirmed cc1=  .990642 cc2=  .713292 lx=  7.17990 if=  50 il=  62 3/24/2020  n=  12 now=   71675 end=       1312        39      1324 U=    21.91 T=   89.5 p1= -98.2 p2=  5463.0 ed=   141 6/11/2020   x1=  50. x2=  62. y1=  1.81 y2=  1.26 BEST
AAA2     1 Bangladesh Confirmed cc1=  .990752 cc2=  .713292 lx=  7.07990 if=  50 il=  62 3/24/2020  n=  12 now=   71675 end=       1312        39      1324 U=    21.91 T=   89.5 p1= -98.2 p2=  5463.0 ed=   141 6/11/2020   x1=  50. x2=  62. y1=  1.81 y2=  1.26 BEST
GP: Confirmed Bangladesh 3/24/2020        62   71675     1312      39     1324     8   141 6/11/2020 
AAA1     1 Bangladesh Confirmed cc1=  .991445 cc2=  .702770 lx=  7.17990 if=  51 il=  62 3/24/2020  n=  11 now=   71675 end=       1312        39      1324 U=    20.08 T=   87.2 p1= -98.2 p2=  5463.0 ed=   134 6/4/2020    x1=  51. x2=  62. y1=  1.81 y2=  1.26 BEST
AAA2     1 Bangladesh Confirmed cc1=  .991624 cc2=  .702770 lx=  7.07990 if=  51 il=  62 3/24/2020  n=  11 now=   71675 end=       1312        39      1324 U=    20.08 T=   87.2 p1= -98.2 p2=  5463.0 ed=   134 6/4/2020    x1=  51. x2=  62. y1=  1.81 y2=  1.26 BEST
