TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        5304.00000        8.57622
TAB:  US_Pennsylvania_Bucks Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .983679 cc2=  .682167 lx= 10.57622 if=  51 il=  61 3/23/2020  n=  10 now=    5304 end=      39191        43        97 U=    30.32 T=  119.2 p1= 638.9 p2=    13.5 ed=   190 7/30/2020   x1=  51. x2=  61. y1=  2.25 y2=  1.92     
GP: Confirmed US_Pennsylvania_Bucks 3/23/2020        61    5304    -          43       97     2   190 7/30/2020 
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .990126 cc2=  .673898 lx= 10.57622 if=  52 il=  61 3/23/2020  n=   9 now=    5304 end=      39191        43        97 U=    27.29 T=  113.4 p1= 638.9 p2=    13.5 ed=   177 7/17/2020   x1=  52. x2=  61. y1=  2.25 y2=  1.92     
GP: Confirmed US_Pennsylvania_Bucks 3/23/2020        61    5304    -          43       97     2   177 7/17/2020 
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .991399 cc2=  .658066 lx=  6.38622 if=  53 il=  61 3/23/2020  n=   8 now=    5304 end=        593        43        97 U=    11.42 T=   72.0 p1= -88.8 p2=   894.4 ed=    98 4/29/2020   x1=  53. x2=  61. y1=  1.67 y2=   .97     
GP: Confirmed US_Pennsylvania_Bucks 3/23/2020        61    5304      593      43       97     2    98 4/29/2020 
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .987734 cc2=  .634180 lx=  6.01622 if=  54 il=  61 3/23/2020  n=   7 now=    5304 end=        410        43        97 U=    10.45 T=   69.5 p1= -92.3 p2=  1293.7 ed=    94 4/25/2020   x1=  54. x2=  61. y1=  1.48 y2=   .81     
GP: Confirmed US_Pennsylvania_Bucks 3/23/2020        61    5304      410      43       97     2    94 4/25/2020 
AAA1     1 US_Pennsylvania_Bucks Confirmed cc1=  .984199 cc2=  .606234 lx=  4.72622 if=  55 il=  61 3/23/2020  n=   6 now=    5304 end=        112        43        97 U=     5.95 T=   60.8 p1= -97.9 p2=  4735.7 ed=    74 4/5/2020    x1=  55. x2=  61. y1=   .97 y2=  -.04 BEST
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .984199 cc2=  .606234 lx=  4.72622 if=  55 il=  61 3/23/2020  n=   6 now=    5304 end=        112        43        97 U=     5.95 T=   60.8 p1= -97.9 p2=  4735.7 ed=    74 4/5/2020    x1=  55. x2=  61. y1=   .97 y2=  -.04 BEST
GP: Confirmed US_Pennsylvania_Bucks 3/23/2020        61    5304      112      43       97     2    74 4/5/2020  
AAA1     1 US_Pennsylvania_Bucks Confirmed cc1=  .988277 cc2=  .580029 lx=  4.57622 if=  56 il=  61 3/23/2020  n=   5 now=    5304 end=         97        43        97 U=     4.67 T=   60.0 p1= -98.2 p2=  5468.0 ed=    71 4/2/2020    x1=  56. x2=  61. y1=   .87 y2=  -.20 BEST
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .988875 cc2=  .580029 lx=  4.47622 if=  56 il=  61 3/23/2020  n=   5 now=    5304 end=         97        43        97 U=     4.67 T=   60.0 p1= -98.2 p2=  5468.0 ed=    71 4/2/2020    x1=  56. x2=  61. y1=   .87 y2=  -.20 BEST
GP: Confirmed US_Pennsylvania_Bucks 3/23/2020        61    5304       97      43       97     2    71 4/2/2020  
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .981685 cc2=  .714424 lx= 10.57622 if=  49 il=  62 3/24/2020  n=  13 now=    5304 end=      39191        69      2057 U=    29.30 T=  116.1 p1= 638.9 p2=    13.5 ed=   185 7/25/2020   x1=  49. x2=  62. y1=  2.29 y2=  1.85     
GP: Confirmed US_Pennsylvania_Bucks 3/24/2020        62    5304    -          69     2057     1   185 7/25/2020 
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .985893 cc2=  .708543 lx= 10.57622 if=  50 il=  62 3/24/2020  n=  12 now=    5304 end=      39191        69      2057 U=    27.05 T=  112.0 p1= 638.9 p2=    13.5 ed=   175 7/15/2020   x1=  50. x2=  62. y1=  2.29 y2=  1.85     
GP: Confirmed US_Pennsylvania_Bucks 3/24/2020        62    5304    -          69     2057     1   175 7/15/2020 
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .986238 cc2=  .697562 lx= 10.57622 if=  51 il=  62 3/24/2020  n=  11 now=    5304 end=      39191        69      2057 U=    27.38 T=  112.6 p1= 638.9 p2=    13.5 ed=   177 7/17/2020   x1=  51. x2=  62. y1=  2.25 y2=  1.85     
GP: Confirmed US_Pennsylvania_Bucks 3/24/2020        62    5304    -          69     2057     1   177 7/17/2020 
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .991884 cc2=  .690372 lx= 10.57622 if=  52 il=  62 3/24/2020  n=  10 now=    5304 end=      39191        69      2057 U=    24.89 T=  108.0 p1= 638.9 p2=    13.5 ed=   166 7/6/2020    x1=  52. x2=  62. y1=  2.25 y2=  1.85     
GP: Confirmed US_Pennsylvania_Bucks 3/24/2020        62    5304    -          69     2057     1   166 7/6/2020  
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .992606 cc2=  .676379 lx= 10.57622 if=  53 il=  62 3/24/2020  n=   9 now=    5304 end=      39191        69      2057 U=    22.40 T=  103.4 p1= 638.9 p2=    13.5 ed=   156 6/26/2020   x1=  53. x2=  62. y1=  2.25 y2=  1.85     
GP: Confirmed US_Pennsylvania_Bucks 3/24/2020        62    5304    -          69     2057     1   156 6/26/2020 
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .990023 cc2=  .656690 lx= 10.57622 if=  54 il=  62 3/24/2020  n=   8 now=    5304 end=      39191        69      2057 U=    23.10 T=  104.7 p1= 638.9 p2=    13.5 ed=   159 6/29/2020   x1=  54. x2=  62. y1=  2.19 y2=  1.85     
GP: Confirmed US_Pennsylvania_Bucks 3/24/2020        62    5304    -          69     2057     1   159 6/29/2020 
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .985935 cc2=  .632381 lx= 10.57622 if=  55 il=  62 3/24/2020  n=   7 now=    5304 end=      39191        69      2057 U=    23.93 T=  106.2 p1= 638.9 p2=    13.5 ed=   162 7/2/2020    x1=  55. x2=  62. y1=  2.14 y2=  1.85     
GP: Confirmed US_Pennsylvania_Bucks 3/24/2020        62    5304    -          69     2057     1   162 7/2/2020  
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .984243 cc2=  .606279 lx=  7.88622 if=  56 il=  62 3/24/2020  n=   6 now=    5304 end=       2660        69      2057 U=    13.54 T=   79.5 p1= -49.8 p2=   199.4 ed=   111 5/12/2020   x1=  56. x2=  62. y1=  1.74 y2=  1.30     
GP: Confirmed US_Pennsylvania_Bucks 3/24/2020        62    5304     2660      69     2057     1   111 5/12/2020 
AAA1     1 US_Pennsylvania_Bucks Confirmed cc1=  .974714 cc2=  .566465 lx=  7.60622 if=  57 il=  62 3/24/2020  n=   5 now=    5304 end=       2010        69      2057 U=    11.97 T=   76.5 p1= -62.1 p2=   263.9 ed=   104 5/5/2020    x1=  57. x2=  62. y1=  1.63 y2=  1.22 BEST
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .974714 cc2=  .566465 lx=  7.60222 if=  57 il=  62 3/24/2020  n=   5 now=    5304 end=       2010        69      2057 U=    11.97 T=   76.5 p1= -62.1 p2=   263.9 ed=   104 5/5/2020    x1=  57. x2=  62. y1=  1.63 y2=  1.22 BEST
GP: Confirmed US_Pennsylvania_Bucks 3/24/2020        62    5304     2010      69     2057     1   104 5/5/2020  
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .984374 cc2=  .726175 lx= 10.57622 if=  49 il=  63 3/25/2020  n=  14 now=    5304 end=      39191        86      2841 U=    29.23 T=  116.0 p1= 638.9 p2=    13.5 ed=   184 7/24/2020   x1=  49. x2=  63. y1=  2.29 y2=  1.81     
GP: Confirmed US_Pennsylvania_Bucks 3/25/2020        63    5304    -          86     2841     1   184 7/24/2020 
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .988258 cc2=  .720997 lx= 10.57622 if=  50 il=  63 3/25/2020  n=  13 now=    5304 end=      39191        86      2841 U=    27.14 T=  112.2 p1= 638.9 p2=    13.5 ed=   176 7/16/2020   x1=  50. x2=  63. y1=  2.29 y2=  1.81     
GP: Confirmed US_Pennsylvania_Bucks 3/25/2020        63    5304    -          86     2841     1   176 7/16/2020 
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .988929 cc2=  .711579 lx= 10.57622 if=  51 il=  63 3/25/2020  n=  12 now=    5304 end=      39191        86      2841 U=    27.46 T=  112.7 p1= 638.9 p2=    13.5 ed=   177 7/17/2020   x1=  51. x2=  63. y1=  2.25 y2=  1.81     
GP: Confirmed US_Pennsylvania_Bucks 3/25/2020        63    5304    -          86     2841     1   177 7/17/2020 
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .993692 cc2=  .705017 lx= 10.57622 if=  52 il=  63 3/25/2020  n=  11 now=    5304 end=      39191        86      2841 U=    25.17 T=  108.6 p1= 638.9 p2=    13.5 ed=   167 7/7/2020    x1=  52. x2=  63. y1=  2.25 y2=  1.81     
GP: Confirmed US_Pennsylvania_Bucks 3/25/2020        63    5304    -          86     2841     1   167 7/7/2020  
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .994457 cc2=  .692945 lx= 10.57622 if=  53 il=  63 3/25/2020  n=  10 now=    5304 end=      39191        86      2841 U=    22.88 T=  104.5 p1= 638.9 p2=    13.5 ed=   158 6/28/2020   x1=  53. x2=  63. y1=  2.25 y2=  1.81     
GP: Confirmed US_Pennsylvania_Bucks 3/25/2020        63    5304    -          86     2841     1   158 6/28/2020 
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .992732 cc2=  .676504 lx= 10.57622 if=  54 il=  63 3/25/2020  n=   9 now=    5304 end=      39191        86      2841 U=    23.58 T=  105.7 p1= 638.9 p2=    13.5 ed=   161 7/1/2020    x1=  54. x2=  63. y1=  2.19 y2=  1.81     
GP: Confirmed US_Pennsylvania_Bucks 3/25/2020        63    5304    -          86     2841     1   161 7/1/2020  
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .990169 cc2=  .656835 lx= 10.57622 if=  55 il=  63 3/25/2020  n=   8 now=    5304 end=      39191        86      2841 U=    24.40 T=  107.2 p1= 638.9 p2=    13.5 ed=   164 7/4/2020    x1=  55. x2=  63. y1=  2.14 y2=  1.81     
GP: Confirmed US_Pennsylvania_Bucks 3/25/2020        63    5304    -          86     2841     1   164 7/4/2020  
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .989505 cc2=  .635951 lx=  8.19622 if=  56 il=  63 3/25/2020  n=   7 now=    5304 end=       3627        86      2841 U=    14.83 T=   82.6 p1= -31.6 p2=   146.2 ed=   117 5/18/2020   x1=  56. x2=  63. y1=  1.79 y2=  1.32     
GP: Confirmed US_Pennsylvania_Bucks 3/25/2020        63    5304     3627      86     2841     1   117 5/18/2020 
AAA1     1 US_Pennsylvania_Bucks Confirmed cc1=  .984234 cc2=  .606270 lx=  7.97622 if=  57 il=  63 3/25/2020  n=   6 now=    5304 end=       2910        86      2841 U=    13.51 T=   80.0 p1= -45.1 p2=   182.3 ed=   111 5/12/2020   x1=  57. x2=  63. y1=  1.70 y2=  1.26 BEST
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .984234 cc2=  .606270 lx=  7.97322 if=  57 il=  63 3/25/2020  n=   6 now=    5304 end=       2910        86      2841 U=    13.51 T=   80.0 p1= -45.1 p2=   182.3 ed=   111 5/12/2020   x1=  57. x2=  63. y1=  1.70 y2=  1.26 BEST
GP: Confirmed US_Pennsylvania_Bucks 3/25/2020        63    5304     2910      86     2841     1   111 5/12/2020 
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .980330 cc2=  .572082 lx= 10.57622 if=  58 il=  63 3/25/2020  n=   5 now=    5304 end=      39191        86      2841 U=    26.40 T=  110.8 p1= 638.9 p2=    13.5 ed=   173 7/13/2020   x1=  58. x2=  63. y1=  2.00 y2=  1.81     
GP: Confirmed US_Pennsylvania_Bucks 3/25/2020        63    5304    -          86     2841     1   173 7/13/2020 
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .986669 cc2=  .736669 lx= 10.57622 if=  49 il=  64 3/26/2020  n=  15 now=    5304 end=      39191       110      3429 U=    28.85 T=  115.1 p1= 638.9 p2=    13.5 ed=   183 7/23/2020   x1=  49. x2=  64. y1=  2.29 y2=  1.77     
GP: Confirmed US_Pennsylvania_Bucks 3/26/2020        64    5304    -         110     3429     1   183 7/23/2020 
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .990201 cc2=  .732002 lx= 10.57622 if=  50 il=  64 3/26/2020  n=  14 now=    5304 end=      39191       110      3429 U=    26.92 T=  111.7 p1= 638.9 p2=    13.5 ed=   175 7/15/2020   x1=  50. x2=  64. y1=  2.29 y2=  1.77     
GP: Confirmed US_Pennsylvania_Bucks 3/26/2020        64    5304    -         110     3429     1   175 7/15/2020 
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .991018 cc2=  .723756 lx= 10.57622 if=  51 il=  64 3/26/2020  n=  13 now=    5304 end=      39191       110      3429 U=    27.19 T=  112.2 p1= 638.9 p2=    13.5 ed=   176 7/16/2020   x1=  51. x2=  64. y1=  2.25 y2=  1.77     
GP: Confirmed US_Pennsylvania_Bucks 3/26/2020        64    5304    -         110     3429     1   176 7/16/2020 
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .995027 cc2=  .717677 lx= 10.57622 if=  52 il=  64 3/26/2020  n=  12 now=    5304 end=      39191       110      3429 U=    25.10 T=  108.4 p1= 638.9 p2=    13.5 ed=   167 7/7/2020    x1=  52. x2=  64. y1=  2.25 y2=  1.77     
GP: Confirmed US_Pennsylvania_Bucks 3/26/2020        64    5304    -         110     3429     1   167 7/7/2020  
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .995737 cc2=  .707062 lx= 10.57622 if=  53 il=  64 3/26/2020  n=  11 now=    5304 end=      39191       110      3429 U=    23.01 T=  104.7 p1= 638.9 p2=    13.5 ed=   159 6/29/2020   x1=  53. x2=  64. y1=  2.25 y2=  1.77     
GP: Confirmed US_Pennsylvania_Bucks 3/26/2020        64    5304    -         110     3429     1   159 6/29/2020 
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .994554 cc2=  .693043 lx= 10.57622 if=  54 il=  64 3/26/2020  n=  10 now=    5304 end=      39191       110      3429 U=    23.66 T=  105.9 p1= 638.9 p2=    13.5 ed=   161 7/1/2020    x1=  54. x2=  64. y1=  2.19 y2=  1.77     
GP: Confirmed US_Pennsylvania_Bucks 3/26/2020        64    5304    -         110     3429     1   161 7/1/2020  
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .992857 cc2=  .676629 lx= 10.57622 if=  55 il=  64 3/26/2020  n=   9 now=    5304 end=      39191       110      3429 U=    24.40 T=  107.2 p1= 638.9 p2=    13.5 ed=   164 7/4/2020    x1=  55. x2=  64. y1=  2.14 y2=  1.77     
GP: Confirmed US_Pennsylvania_Bucks 3/26/2020        64    5304    -         110     3429     1   164 7/4/2020  
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .992662 cc2=  .659329 lx=  8.31622 if=  56 il=  64 3/26/2020  n=   8 now=    5304 end=       4089       110      3429 U=    15.21 T=   83.5 p1= -22.9 p2=   129.7 ed=   119 5/20/2020   x1=  56. x2=  64. y1=  1.81 y2=  1.29     
GP: Confirmed US_Pennsylvania_Bucks 3/26/2020        64    5304     4089     110     3429     1   119 5/20/2020 
AAA1     1 US_Pennsylvania_Bucks Confirmed cc1=  .989509 cc2=  .635956 lx=  8.16622 if=  57 il=  64 3/26/2020  n=   7 now=    5304 end=       3520       110      3429 U=    14.16 T=   81.6 p1= -33.6 p2=   150.7 ed=   115 5/16/2020   x1=  57. x2=  64. y1=  1.74 y2=  1.24 BEST
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .989509 cc2=  .635956 lx=  8.16322 if=  57 il=  64 3/26/2020  n=   7 now=    5304 end=       3520       110      3429 U=    14.16 T=   81.6 p1= -33.6 p2=   150.7 ed=   115 5/16/2020   x1=  57. x2=  64. y1=  1.74 y2=  1.24 BEST
GP: Confirmed US_Pennsylvania_Bucks 3/26/2020        64    5304     3520     110     3429     1   115 5/16/2020 
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .987646 cc2=  .609681 lx= 10.57622 if=  58 il=  64 3/26/2020  n=   6 now=    5304 end=      39191       110      3429 U=    26.04 T=  110.1 p1= 638.9 p2=    13.5 ed=   171 7/11/2020   x1=  58. x2=  64. y1=  2.00 y2=  1.77     
GP: Confirmed US_Pennsylvania_Bucks 3/26/2020        64    5304    -         110     3429     1   171 7/11/2020 
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .991862 cc2=  .583613 lx= 10.57622 if=  59 il=  64 3/26/2020  n=   5 now=    5304 end=      39191       110      3429 U=    23.88 T=  106.3 p1= 638.9 p2=    13.5 ed=   162 7/2/2020    x1=  59. x2=  64. y1=  1.98 y2=  1.77     
GP: Confirmed US_Pennsylvania_Bucks 3/26/2020        64    5304    -         110     3429     1   162 7/2/2020  
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .988399 cc2=  .745864 lx= 10.57622 if=  49 il=  65 3/27/2020  n=  16 now=    5304 end=      39191       144      7740 U=    28.22 T=  113.7 p1= 638.9 p2=    13.5 ed=   180 7/20/2020   x1=  49. x2=  65. y1=  2.29 y2=  1.72     
GP: Confirmed US_Pennsylvania_Bucks 3/27/2020        65    5304    -         144     7740     2   180 7/20/2020 
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .991625 cc2=  .741625 lx= 10.57622 if=  50 il=  65 3/27/2020  n=  15 now=    5304 end=      39191       144      7740 U=    26.46 T=  110.6 p1= 638.9 p2=    13.5 ed=   173 7/13/2020   x1=  50. x2=  65. y1=  2.29 y2=  1.72     
GP: Confirmed US_Pennsylvania_Bucks 3/27/2020        65    5304    -         144     7740     2   173 7/13/2020 
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .992521 cc2=  .734322 lx= 10.57622 if=  51 il=  65 3/27/2020  n=  14 now=    5304 end=      39191       144      7740 U=    26.67 T=  111.0 p1= 638.9 p2=    13.5 ed=   173 7/13/2020   x1=  51. x2=  65. y1=  2.25 y2=  1.72     
