TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        3284.00000        8.09682
TAB:  Italy_Friuli_Venezia_Giulia Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA1     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .999050 cc2=  .830020 lx=  8.09682 if=  64 il=  98 4/29/2020  n=  34 now=    3284 end=       3283      3010      3336 U=    14.00 T=   63.8 p1=    .0 p2=   100.0 ed=    96 4/27/2020   x1=  64. x2=  98. y1=  -.01 y2= -2.44 BEST
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .999068 cc2=  .830020 lx=  8.10182 if=  64 il=  98 4/29/2020  n=  34 now=    3284 end=       3283      3010      3336 U=    14.00 T=   63.8 p1=    .0 p2=   100.0 ed=    96 4/27/2020   x1=  64. x2=  98. y1=  -.01 y2= -2.44 BEST
GP: Confirmed Italy_Friuli_Venezia_Giulia 4/29/2020        98    3284     3283    3010     3336    26    96 4/27/2020 
AAA1     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .998966 cc2=  .827468 lx=  8.10682 if=  65 il=  98 4/29/2020  n=  33 now=    3284 end=       3317      3010      3336 U=    14.65 T=   63.8 p1=   1.0 p2=    99.0 ed=    98 4/29/2020   x1=  65. x2=  98. y1=  -.08 y2= -2.33 BEST
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .998984 cc2=  .827468 lx=  8.10182 if=  65 il=  98 4/29/2020  n=  33 now=    3284 end=       3317      3010      3336 U=    14.65 T=   63.8 p1=   1.0 p2=    99.0 ed=    98 4/29/2020   x1=  65. x2=  98. y1=  -.08 y2= -2.33 BEST
GP: Confirmed Italy_Friuli_Venezia_Giulia 4/29/2020        98    3284     3317    3010     3336    26    98 4/29/2020 
AAA1     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .998871 cc2=  .824793 lx=  8.10682 if=  66 il=  98 4/29/2020  n=  32 now=    3284 end=       3317      3010      3336 U=    14.86 T=   63.4 p1=   1.0 p2=    99.0 ed=    98 4/29/2020   x1=  66. x2=  98. y1=  -.18 y2= -2.33 BEST
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .998889 cc2=  .824793 lx=  8.10182 if=  66 il=  98 4/29/2020  n=  32 now=    3284 end=       3317      3010      3336 U=    14.86 T=   63.4 p1=   1.0 p2=    99.0 ed=    98 4/29/2020   x1=  66. x2=  98. y1=  -.18 y2= -2.33 BEST
GP: Confirmed Italy_Friuli_Venezia_Giulia 4/29/2020        98    3284     3317    3010     3336    26    98 4/29/2020 
AAA1     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .998820 cc2=  .822043 lx=  8.09682 if=  67 il=  98 4/29/2020  n=  31 now=    3284 end=       3283      3010      3336 U=    14.00 T=   63.8 p1=    .0 p2=   100.0 ed=    96 4/27/2020   x1=  67. x2=  98. y1=  -.23 y2= -2.44 BEST
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .998827 cc2=  .822043 lx=  8.09982 if=  67 il=  98 4/29/2020  n=  31 now=    3284 end=       3283      3010      3336 U=    14.00 T=   63.8 p1=    .0 p2=   100.0 ed=    96 4/27/2020   x1=  67. x2=  98. y1=  -.23 y2= -2.44 BEST
GP: Confirmed Italy_Friuli_Venezia_Giulia 4/29/2020        98    3284     3283    3010     3336    26    96 4/27/2020 
AAA1     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .998705 cc2=  .819100 lx=  8.09682 if=  68 il=  98 4/29/2020  n=  30 now=    3284 end=       3283      3010      3336 U=    13.66 T=   64.7 p1=    .0 p2=   100.0 ed=    96 4/27/2020   x1=  68. x2=  98. y1=  -.24 y2= -2.44 BEST
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .998711 cc2=  .819100 lx=  8.09982 if=  68 il=  98 4/29/2020  n=  30 now=    3284 end=       3283      3010      3336 U=    13.66 T=   64.7 p1=    .0 p2=   100.0 ed=    96 4/27/2020   x1=  68. x2=  98. y1=  -.24 y2= -2.44 BEST
GP: Confirmed Italy_Friuli_Venezia_Giulia 4/29/2020        98    3284     3283    3010     3336    26    96 4/27/2020 
AAA1     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .998692 cc2=  .816118 lx=  8.10682 if=  69 il=  98 4/29/2020  n=  29 now=    3284 end=       3317      3010      3336 U=    14.34 T=   64.6 p1=   1.0 p2=    99.0 ed=    98 4/29/2020   x1=  69. x2=  98. y1=  -.31 y2= -2.33 BEST
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .998700 cc2=  .816118 lx=  8.10382 if=  69 il=  98 4/29/2020  n=  29 now=    3284 end=       3317      3010      3336 U=    14.34 T=   64.6 p1=   1.0 p2=    99.0 ed=    98 4/29/2020   x1=  69. x2=  98. y1=  -.31 y2= -2.33 BEST
GP: Confirmed Italy_Friuli_Venezia_Giulia 4/29/2020        98    3284     3317    3010     3336    26    98 4/29/2020 
AAA1     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .998717 cc2=  .813021 lx=  8.10682 if=  70 il=  98 4/29/2020  n=  28 now=    3284 end=       3317      3010      3336 U=    14.42 T=   64.4 p1=   1.0 p2=    99.0 ed=    98 4/29/2020   x1=  70. x2=  98. y1=  -.39 y2= -2.33 BEST
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .998719 cc2=  .813021 lx=  8.10882 if=  70 il=  98 4/29/2020  n=  28 now=    3284 end=       3317      3010      3336 U=    14.42 T=   64.4 p1=   1.0 p2=    99.0 ed=    98 4/29/2020   x1=  70. x2=  98. y1=  -.39 y2= -2.33 BEST
GP: Confirmed Italy_Friuli_Venezia_Giulia 4/29/2020        98    3284     3317    3010     3336    26    98 4/29/2020 
AAA1     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .998769 cc2=  .809787 lx=  8.11682 if=  71 il=  98 4/29/2020  n=  27 now=    3284 end=       3350      3010      3336 U=    15.35 T=   63.7 p1=   2.0 p2=    98.0 ed=    99 4/30/2020   x1=  71. x2=  98. y1=  -.48 y2= -2.23 BEST
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .998770 cc2=  .809787 lx=  8.11482 if=  71 il=  98 4/29/2020  n=  27 now=    3284 end=       3350      3010      3336 U=    15.35 T=   63.7 p1=   2.0 p2=    98.0 ed=    99 4/30/2020   x1=  71. x2=  98. y1=  -.48 y2= -2.23 BEST
GP: Confirmed Italy_Friuli_Venezia_Giulia 4/29/2020        98    3284     3350    3010     3336    26    99 4/30/2020 
AAA1     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .998696 cc2=  .806245 lx=  8.11682 if=  72 il=  98 4/29/2020  n=  26 now=    3284 end=       3350      3010      3336 U=    15.42 T=   63.6 p1=   2.0 p2=    98.0 ed=    99 4/30/2020   x1=  72. x2=  98. y1=  -.55 y2= -2.23 BEST
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .998699 cc2=  .806245 lx=  8.11982 if=  72 il=  98 4/29/2020  n=  26 now=    3284 end=       3350      3010      3336 U=    15.42 T=   63.6 p1=   2.0 p2=    98.0 ed=    99 4/30/2020   x1=  72. x2=  98. y1=  -.55 y2= -2.23 BEST
GP: Confirmed Italy_Friuli_Venezia_Giulia 4/29/2020        98    3284     3350    3010     3336    26    99 4/30/2020 
AAA1     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .998619 cc2=  .802503 lx=  8.12682 if=  73 il=  98 4/29/2020  n=  25 now=    3284 end=       3384      3010      3336 U=    16.50 T=   62.6 p1=   3.0 p2=    97.0 ed=   101 5/2/2020    x1=  73. x2=  98. y1=  -.63 y2= -2.14 BEST
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .998621 cc2=  .802503 lx=  8.12482 if=  73 il=  98 4/29/2020  n=  25 now=    3284 end=       3384      3010      3336 U=    16.50 T=   62.6 p1=   3.0 p2=    97.0 ed=   101 5/2/2020    x1=  73. x2=  98. y1=  -.63 y2= -2.14 BEST
GP: Confirmed Italy_Friuli_Venezia_Giulia 4/29/2020        98    3284     3384    3010     3336    26   101 5/2/2020  
AAA1     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .998447 cc2=  .798447 lx=  8.12682 if=  74 il=  98 4/29/2020  n=  24 now=    3284 end=       3384      3010      3336 U=    16.49 T=   62.6 p1=   3.0 p2=    97.0 ed=   101 5/2/2020    x1=  74. x2=  98. y1=  -.69 y2= -2.14 BEST
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .998451 cc2=  .798447 lx=  8.12382 if=  74 il=  98 4/29/2020  n=  24 now=    3284 end=       3384      3010      3336 U=    16.49 T=   62.6 p1=   3.0 p2=    97.0 ed=   101 5/2/2020    x1=  74. x2=  98. y1=  -.69 y2= -2.14 BEST
GP: Confirmed Italy_Friuli_Venezia_Giulia 4/29/2020        98    3284     3384    3010     3336    26   101 5/2/2020  
AAA1     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .998244 cc2=  .794120 lx=  8.12682 if=  75 il=  98 4/29/2020  n=  23 now=    3284 end=       3384      3010      3336 U=    16.41 T=   62.8 p1=   3.0 p2=    97.0 ed=   101 5/2/2020    x1=  75. x2=  98. y1=  -.74 y2= -2.14 BEST
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .998250 cc2=  .794120 lx=  8.12282 if=  75 il=  98 4/29/2020  n=  23 now=    3284 end=       3384      3010      3336 U=    16.41 T=   62.8 p1=   3.0 p2=    97.0 ed=   101 5/2/2020    x1=  75. x2=  98. y1=  -.74 y2= -2.14 BEST
GP: Confirmed Italy_Friuli_Venezia_Giulia 4/29/2020        98    3284     3384    3010     3336    26   101 5/2/2020  
AAA1     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .998009 cc2=  .789495 lx=  8.12682 if=  76 il=  98 4/29/2020  n=  22 now=    3284 end=       3384      3010      3336 U=    16.29 T=   63.1 p1=   3.0 p2=    97.0 ed=   101 5/2/2020    x1=  76. x2=  98. y1=  -.79 y2= -2.14 BEST
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .998012 cc2=  .789495 lx=  8.12382 if=  76 il=  98 4/29/2020  n=  22 now=    3284 end=       3384      3010      3336 U=    16.29 T=   63.1 p1=   3.0 p2=    97.0 ed=   101 5/2/2020    x1=  76. x2=  98. y1=  -.79 y2= -2.14 BEST
GP: Confirmed Italy_Friuli_Venezia_Giulia 4/29/2020        98    3284     3384    3010     3336    26   101 5/2/2020  
AAA1     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .997773 cc2=  .784572 lx=  8.12682 if=  77 il=  98 4/29/2020  n=  21 now=    3284 end=       3384      3010      3336 U=    16.37 T=   62.9 p1=   3.0 p2=    97.0 ed=   101 5/2/2020    x1=  77. x2=  98. y1=  -.86 y2= -2.14 BEST
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .997774 cc2=  .784572 lx=  8.12882 if=  77 il=  98 4/29/2020  n=  21 now=    3284 end=       3384      3010      3336 U=    16.37 T=   62.9 p1=   3.0 p2=    97.0 ed=   101 5/2/2020    x1=  77. x2=  98. y1=  -.86 y2= -2.14 BEST
GP: Confirmed Italy_Friuli_Venezia_Giulia 4/29/2020        98    3284     3384    3010     3336    26   101 5/2/2020  
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .997478 cc2=  .779261 lx=  8.13682 if=  78 il=  98 4/29/2020  n=  20 now=    3284 end=       3418      3010      3336 U=    17.58 T=   61.7 p1=   4.1 p2=    96.1 ed=   103 5/4/2020    x1=  78. x2=  98. y1=  -.92 y2= -2.06     
GP: Confirmed Italy_Friuli_Venezia_Giulia 4/29/2020        98    3284     3418    3010     3336    26   103 5/4/2020  
AAA1     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .997118 cc2=  .773511 lx=  8.12682 if=  79 il=  98 4/29/2020  n=  19 now=    3284 end=       3384      3010      3336 U=    16.71 T=   62.2 p1=   3.0 p2=    97.0 ed=   101 5/2/2020    x1=  79. x2=  98. y1= -1.01 y2= -2.14 BEST
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .997120 cc2=  .773511 lx=  8.12882 if=  79 il=  98 4/29/2020  n=  19 now=    3284 end=       3384      3010      3336 U=    16.71 T=   62.2 p1=   3.0 p2=    97.0 ed=   101 5/2/2020    x1=  79. x2=  98. y1= -1.01 y2= -2.14 BEST
GP: Confirmed Italy_Friuli_Venezia_Giulia 4/29/2020        98    3284     3384    3010     3336    26   101 5/2/2020  
AAA1     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .996691 cc2=  .767276 lx=  8.12682 if=  80 il=  98 4/29/2020  n=  18 now=    3284 end=       3384      3010      3336 U=    16.59 T=   62.4 p1=   3.0 p2=    97.0 ed=   101 5/2/2020    x1=  80. x2=  98. y1= -1.06 y2= -2.14 BEST
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .996693 cc2=  .767276 lx=  8.12482 if=  80 il=  98 4/29/2020  n=  18 now=    3284 end=       3384      3010      3336 U=    16.59 T=   62.4 p1=   3.0 p2=    97.0 ed=   101 5/2/2020    x1=  80. x2=  98. y1= -1.06 y2= -2.14 BEST
GP: Confirmed Italy_Friuli_Venezia_Giulia 4/29/2020        98    3284     3384    3010     3336    26   101 5/2/2020  
AAA1     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .995411 cc2=  .752875 lx=  8.11682 if=  82 il=  98 4/29/2020  n=  16 now=    3284 end=       3350      3010      3336 U=    15.54 T=   63.3 p1=   2.0 p2=    98.0 ed=    99 4/30/2020   x1=  82. x2=  98. y1= -1.20 y2= -2.23 BEST
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .995420 cc2=  .752875 lx=  8.12182 if=  82 il=  98 4/29/2020  n=  16 now=    3284 end=       3350      3010      3336 U=    15.54 T=   63.3 p1=   2.0 p2=    98.0 ed=    99 4/30/2020   x1=  82. x2=  98. y1= -1.20 y2= -2.23 BEST
GP: Confirmed Italy_Friuli_Venezia_Giulia 4/29/2020        98    3284     3350    3010     3336    26    99 4/30/2020 
AAA1     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .994493 cc2=  .744493 lx=  8.11682 if=  83 il=  98 4/29/2020  n=  15 now=    3284 end=       3350      3010      3336 U=    15.34 T=   63.7 p1=   2.0 p2=    98.0 ed=    99 4/30/2020   x1=  83. x2=  98. y1= -1.26 y2= -2.23 BEST
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .994501 cc2=  .744493 lx=  8.12082 if=  83 il=  98 4/29/2020  n=  15 now=    3284 end=       3350      3010      3336 U=    15.34 T=   63.7 p1=   2.0 p2=    98.0 ed=    99 4/30/2020   x1=  83. x2=  98. y1= -1.26 y2= -2.23 BEST
GP: Confirmed Italy_Friuli_Venezia_Giulia 4/29/2020        98    3284     3350    3010     3336    26    99 4/30/2020 
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .994479 cc2=  .727217 lx=  8.22682 if=  85 il=  98 4/29/2020  n=  13 now=    3284 end=       3739      3010      3336 U=    26.08 T=   58.2 p1=  13.9 p2=    87.8 ed=   119 5/20/2020   x1=  85. x2=  98. y1= -1.03 y2= -1.53     
GP: Confirmed Italy_Friuli_Venezia_Giulia 4/29/2020        98    3284     3739    3010     3336    26   119 5/20/2020 
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .995608 cc2=  .718258 lx=  8.90682 if=  86 il=  98 4/29/2020  n=  12 now=    3284 end=       7382      3010      3336 U=    97.12 T=   87.5 p1= 124.8 p2=    44.5 ed=   316 12/3/2020   x1=  86. x2=  98. y1=   .01 y2=  -.11     
GP: Confirmed Italy_Friuli_Venezia_Giulia 4/29/2020        98    3284     7382    3010     3336    26   316 12/3/2020 
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .995606 cc2=  .706931 lx= 10.09682 if=  87 il=  98 4/29/2020  n=  11 now=    3284 end=      24265      3010      3336 U=   241.48 T=  275.7 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  87. x2=  98. y1=   .78 y2=   .74     
GP: Confirmed Italy_Friuli_Venezia_Giulia 4/29/2020        98    3284    -        3010     3336    26   999 undefine  
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .995395 cc2=  .693884 lx= 10.09682 if=  88 il=  98 4/29/2020  n=  10 now=    3284 end=      24265      3010      3336 U=   231.43 T=  268.3 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  88. x2=  98. y1=   .78 y2=   .74     
GP: Confirmed Italy_Friuli_Venezia_Giulia 4/29/2020        98    3284    -        3010     3336    26   999 undefine  
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .993938 cc2=  .677710 lx= 10.09682 if=  89 il=  98 4/29/2020  n=   9 now=    3284 end=      24265      3010      3336 U=   235.55 T=  271.3 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  89. x2=  98. y1=   .77 y2=   .74     
GP: Confirmed Italy_Friuli_Venezia_Giulia 4/29/2020        98    3284    -        3010     3336    26   999 undefine  
AAA1     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .977866 cc2=  .569618 lx=  8.11682 if=  93 il=  98 4/29/2020  n=   5 now=    3284 end=       3350      3010      3336 U=    14.68 T=   65.2 p1=   2.0 p2=    98.0 ed=    99 4/30/2020   x1=  93. x2=  98. y1= -1.89 y2= -2.23 BEST
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .977866 cc2=  .569618 lx=  8.11882 if=  93 il=  98 4/29/2020  n=   5 now=    3284 end=       3350      3010      3336 U=    14.68 T=   65.2 p1=   2.0 p2=    98.0 ed=    99 4/30/2020   x1=  93. x2=  98. y1= -1.89 y2= -2.23 BEST
GP: Confirmed Italy_Friuli_Venezia_Giulia 4/29/2020        98    3284     3350    3010     3336    26    99 4/30/2020 
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .999624 cc2=  .871587 lx=  8.08682 if=  39 il=  99 4/30/2020  n=  60 now=    3284 end=       3251      3025      3336 U=    13.43 T=   63.7 p1=  -1.0 p2=   101.0 ed=    95 4/26/2020   x1=  39. x2=  99. y1=  1.84 y2= -2.63     
GP: Confirmed Italy_Friuli_Venezia_Giulia 4/30/2020        99    3284     3251    3025     3336    28    95 4/26/2020 
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .999611 cc2=  .870511 lx=  8.08682 if=  40 il=  99 4/30/2020  n=  59 now=    3284 end=       3251      3025      3336 U=    13.40 T=   63.8 p1=  -1.0 p2=   101.0 ed=    95 4/26/2020   x1=  40. x2=  99. y1=  1.77 y2= -2.63     
GP: Confirmed Italy_Friuli_Venezia_Giulia 4/30/2020        99    3284     3251    3025     3336    28    95 4/26/2020 
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .999595 cc2=  .869407 lx=  8.08682 if=  41 il=  99 4/30/2020  n=  58 now=    3284 end=       3251      3025      3336 U=    13.37 T=   63.8 p1=  -1.0 p2=   101.0 ed=    95 4/26/2020   x1=  41. x2=  99. y1=  1.71 y2= -2.63     
GP: Confirmed Italy_Friuli_Venezia_Giulia 4/30/2020        99    3284     3251    3025     3336    28    95 4/26/2020 
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .999577 cc2=  .868270 lx=  8.08682 if=  42 il=  99 4/30/2020  n=  57 now=    3284 end=       3251      3025      3336 U=    13.33 T=   64.0 p1=  -1.0 p2=   101.0 ed=    95 4/26/2020   x1=  42. x2=  99. y1=  1.65 y2= -2.63     
GP: Confirmed Italy_Friuli_Venezia_Giulia 4/30/2020        99    3284     3251    3025     3336    28    95 4/26/2020 
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .999555 cc2=  .867101 lx=  8.08682 if=  43 il=  99 4/30/2020  n=  56 now=    3284 end=       3251      3025      3336 U=    13.19 T=   64.3 p1=  -1.0 p2=   101.0 ed=    95 4/26/2020   x1=  43. x2=  99. y1=  1.62 y2= -2.63     
GP: Confirmed Italy_Friuli_Venezia_Giulia 4/30/2020        99    3284     3251    3025     3336    28    95 4/26/2020 
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .999539 cc2=  .865908 lx=  8.08682 if=  44 il=  99 4/30/2020  n=  55 now=    3284 end=       3251      3025      3336 U=    13.20 T=   64.3 p1=  -1.0 p2=   101.0 ed=    95 4/26/2020   x1=  44. x2=  99. y1=  1.54 y2= -2.63     
GP: Confirmed Italy_Friuli_Venezia_Giulia 4/30/2020        99    3284     3251    3025     3336    28    95 4/26/2020 
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .999520 cc2=  .864680 lx=  8.08682 if=  45 il=  99 4/30/2020  n=  54 now=    3284 end=       3251      3025      3336 U=    13.17 T=   64.4 p1=  -1.0 p2=   101.0 ed=    95 4/26/2020   x1=  45. x2=  99. y1=  1.47 y2= -2.63     
GP: Confirmed Italy_Friuli_Venezia_Giulia 4/30/2020        99    3284     3251    3025     3336    28    95 4/26/2020 
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .999494 cc2=  .862134 lx=  8.08682 if=  47 il=  99 4/30/2020  n=  52 now=    3284 end=       3251      3025      3336 U=    13.34 T=   63.9 p1=  -1.0 p2=   101.0 ed=    95 4/26/2020   x1=  47. x2=  99. y1=  1.27 y2= -2.63     
GP: Confirmed Italy_Friuli_Venezia_Giulia 4/30/2020        99    3284     3251    3025     3336    28    95 4/26/2020 
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .999465 cc2=  .860790 lx=  8.08682 if=  48 il=  99 4/30/2020  n=  51 now=    3284 end=       3251      3025      3336 U=    13.31 T=   64.0 p1=  -1.0 p2=   101.0 ed=    95 4/26/2020   x1=  48. x2=  99. y1=  1.20 y2= -2.63     
GP: Confirmed Italy_Friuli_Venezia_Giulia 4/30/2020        99    3284     3251    3025     3336    28    95 4/26/2020 
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .999433 cc2=  .859405 lx=  8.08682 if=  49 il=  99 4/30/2020  n=  50 now=    3284 end=       3251      3025      3336 U=    13.13 T=   64.5 p1=  -1.0 p2=   101.0 ed=    95 4/26/2020   x1=  49. x2=  99. y1=  1.18 y2= -2.63     
GP: Confirmed Italy_Friuli_Venezia_Giulia 4/30/2020        99    3284     3251    3025     3336    28    95 4/26/2020 
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .999427 cc2=  .858005 lx=  8.08682 if=  50 il=  99 4/30/2020  n=  49 now=    3284 end=       3251      3025      3336 U=    13.18 T=   64.3 p1=  -1.0 p2=   101.0 ed=    95 4/26/2020   x1=  50. x2=  99. y1=  1.09 y2= -2.63     
GP: Confirmed Italy_Friuli_Venezia_Giulia 4/30/2020        99    3284     3251    3025     3336    28    95 4/26/2020 
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .999410 cc2=  .856553 lx=  8.08682 if=  51 il=  99 4/30/2020  n=  48 now=    3284 end=       3251      3025      3336 U=    13.48 T=   63.6 p1=  -1.0 p2=   101.0 ed=    95 4/26/2020   x1=  51. x2=  99. y1=   .93 y2= -2.63     
GP: Confirmed Italy_Friuli_Venezia_Giulia 4/30/2020        99    3284     3251    3025     3336    28    95 4/26/2020 
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .999386 cc2=  .855048 lx=  8.08682 if=  52 il=  99 4/30/2020  n=  47 now=    3284 end=       3251      3025      3336 U=    13.44 T=   63.7 p1=  -1.0 p2=   101.0 ed=    95 4/26/2020   x1=  52. x2=  99. y1=   .87 y2= -2.63     
GP: Confirmed Italy_Friuli_Venezia_Giulia 4/30/2020        99    3284     3251    3025     3336    28    95 4/26/2020 
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .999355 cc2=  .853490 lx=  8.08682 if=  53 il=  99 4/30/2020  n=  46 now=    3284 end=       3251      3025      3336 U=    13.39 T=   63.8 p1=  -1.0 p2=   101.0 ed=    95 4/26/2020   x1=  53. x2=  99. y1=   .81 y2= -2.63     
GP: Confirmed Italy_Friuli_Venezia_Giulia 4/30/2020        99    3284     3251    3025     3336    28    95 4/26/2020 
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .999317 cc2=  .851875 lx=  8.08682 if=  54 il=  99 4/30/2020  n=  45 now=    3284 end=       3251      3025      3336 U=    13.29 T=   64.1 p1=  -1.0 p2=   101.0 ed=    95 4/26/2020   x1=  54. x2=  99. y1=   .76 y2= -2.63     
GP: Confirmed Italy_Friuli_Venezia_Giulia 4/30/2020        99    3284     3251    3025     3336    28    95 4/26/2020 
AAA2     1 Italy_Friuli_Venezia_Giulia Confirmed cc1=  .999271 cc2=  .850199 lx=  8.08682 if=  55 il=  99 4/30/2020  n=  44 now=    3284 end=       3251      3025      3336 U=    13.03 T=   64.7 p1=  -1.0 p2=   101.0 ed=    95 4/26/2020   x1=  55. x2=  99. y1=   .75 y2= -2.63     
