TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        7866.00000        8.97030
TAB:  Guatemala Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Guatemala Confirmed cc1=  .983629 cc2=  .754214 lx= 10.97030 if=  95 il= 113 5/14/2020  n=  18 now=    7866 end=      58122      1518     14675 U=    67.68 T=  200.5 p1= 638.9 p2=    13.5 ed=   360 1/16/2021   x1=  95. x2= 113. y1=  1.56 y2=  1.29     
GP: Confirmed Guatemala 5/14/2020       113    7866    -        1518    14675     2   360 1/16/2021 
AAA2     1 Guatemala Confirmed cc1=  .983452 cc2=  .747749 lx= 10.97030 if=  96 il= 113 5/14/2020  n=  17 now=    7866 end=      58122      1518     14675 U=    67.03 T=  199.7 p1= 638.9 p2=    13.5 ed=   357 1/13/2021   x1=  96. x2= 113. y1=  1.55 y2=  1.29     
GP: Confirmed Guatemala 5/14/2020       113    7866    -        1518    14675     2   357 1/13/2021 
AAA2     1 Guatemala Confirmed cc1=  .984150 cc2=  .741614 lx= 10.97030 if=  97 il= 113 5/14/2020  n=  16 now=    7866 end=      58122      1518     14675 U=    63.09 T=  194.6 p1= 638.9 p2=    13.5 ed=   343 12/30/2020  x1=  97. x2= 113. y1=  1.55 y2=  1.29     
GP: Confirmed Guatemala 5/14/2020       113    7866    -        1518    14675     2   343 12/30/2020
AAA2     1 Guatemala Confirmed cc1=  .979005 cc2=  .701655 lx= 10.97030 if= 101 il= 113 5/14/2020  n=  12 now=    7866 end=      58122      1518     14675 U=    61.08 T=  192.0 p1= 638.9 p2=    13.5 ed=   336 12/23/2020  x1= 101. x2= 113. y1=  1.49 y2=  1.29     
GP: Confirmed Guatemala 5/14/2020       113    7866    -        1518    14675     2   336 12/23/2020
AAA2     1 Guatemala Confirmed cc1=  .988009 cc2=  .671781 lx= 10.97030 if= 104 il= 113 5/14/2020  n=   9 now=    7866 end=      58122      1518     14675 U=    52.06 T=  180.3 p1= 638.9 p2=    13.5 ed=   303 11/20/2020  x1= 104. x2= 113. y1=  1.47 y2=  1.29     
GP: Confirmed Guatemala 5/14/2020       113    7866    -        1518    14675     2   303 11/20/2020
AAA2     1 Guatemala Confirmed cc1=  .990229 cc2=  .656896 lx= 10.97030 if= 105 il= 113 5/14/2020  n=   8 now=    7866 end=      58122      1518     14675 U=    49.24 T=  176.7 p1= 638.9 p2=    13.5 ed=   292 11/9/2020   x1= 105. x2= 113. y1=  1.46 y2=  1.29     
GP: Confirmed Guatemala 5/14/2020       113    7866    -        1518    14675     2   292 11/9/2020 
AAA2     1 Guatemala Confirmed cc1=  .991604 cc2=  .638051 lx= 10.97030 if= 106 il= 113 5/14/2020  n=   7 now=    7866 end=      58122      1518     14675 U=    45.84 T=  172.3 p1= 638.9 p2=    13.5 ed=   280 10/28/2020  x1= 106. x2= 113. y1=  1.45 y2=  1.29     
GP: Confirmed Guatemala 5/14/2020       113    7866    -        1518    14675     2   280 10/28/2020
AAA2     1 Guatemala Confirmed cc1=  .989700 cc2=  .611735 lx= 10.97030 if= 107 il= 113 5/14/2020  n=   6 now=    7866 end=      58122      1518     14675 U=    44.77 T=  170.9 p1= 638.9 p2=    13.5 ed=   276 10/24/2020  x1= 107. x2= 113. y1=  1.43 y2=  1.29     
GP: Confirmed Guatemala 5/14/2020       113    7866    -        1518    14675     2   276 10/24/2020
AAA2     1 Guatemala Confirmed cc1=  .994868 cc2=  .868880 lx=  9.27030 if=  52 il= 114 5/15/2020  n=  62 now=    7866 end=      10617      1643     23975 U=    38.68 T=  138.1 p1=  35.0 p2=    74.1 ed=   229 9/7/2020    x1=  52. x2= 114. y1=  2.23 y2=   .62     
GP: Confirmed Guatemala 5/15/2020       114    7866    10617    1643    -         3   229 9/7/2020  
AAA2     1 Guatemala Confirmed cc1=  .995365 cc2=  .868365 lx=  9.49030 if=  53 il= 114 5/15/2020  n=  61 now=    7866 end=      13230      1643     23975 U=    40.26 T=  143.6 p1=  68.2 p2=    59.5 ed=   238 9/16/2020   x1=  53. x2= 114. y1=  2.25 y2=   .74     
GP: Confirmed Guatemala 5/15/2020       114    7866    13230    1643    -         3   238 9/16/2020 
AAA2     1 Guatemala Confirmed cc1=  .996757 cc2=  .868720 lx= 10.01030 if=  54 il= 114 5/15/2020  n=  60 now=    7866 end=      22254      1643     23975 U=    47.09 T=  159.1 p1= 182.9 p2=    35.3 ed=   270 10/18/2020  x1=  54. x2= 114. y1=  2.23 y2=   .96     
GP: Confirmed Guatemala 5/15/2020       114    7866    22254    1643    -         3   270 10/18/2020
AAA2     1 Guatemala Confirmed cc1=  .997868 cc2=  .868769 lx= 10.70030 if=  55 il= 114 5/15/2020  n=  59 now=    7866 end=      44369      1643     23975 U=    59.34 T=  184.8 p1= 464.1 p2=    17.7 ed=   324 12/11/2020  x1=  55. x2= 114. y1=  2.19 y2=  1.19     
GP: Confirmed Guatemala 5/15/2020       114    7866    -        1643    -         3   324 12/11/2020
AAA2     1 Guatemala Confirmed cc1=  .997825 cc2=  .867636 lx= 10.85030 if=  56 il= 114 5/15/2020  n=  58 now=    7866 end=      51549      1643     23975 U=    60.01 T=  188.2 p1= 555.3 p2=    15.3 ed=   329 12/16/2020  x1=  56. x2= 114. y1=  2.20 y2=  1.24     
GP: Confirmed Guatemala 5/15/2020       114    7866    -        1643    -         3   329 12/16/2020
AAA2     1 Guatemala Confirmed cc1=  .997960 cc2=  .866654 lx= 10.97030 if=  57 il= 114 5/15/2020  n=  57 now=    7866 end=      58122      1643     23975 U=    63.32 T=  194.5 p1= 638.9 p2=    13.5 ed=   343 12/30/2020  x1=  57. x2= 114. y1=  2.17 y2=  1.27     
GP: Confirmed Guatemala 5/15/2020       114    7866    -        1643    -         3   343 12/30/2020
AAA2     1 Guatemala Confirmed cc1=  .997884 cc2=  .865431 lx= 10.97030 if=  58 il= 114 5/15/2020  n=  56 now=    7866 end=      58122      1643     23975 U=    64.60 T=  196.1 p1= 638.9 p2=    13.5 ed=   348 1/4/2021    x1=  58. x2= 114. y1=  2.14 y2=  1.27     
GP: Confirmed Guatemala 5/15/2020       114    7866    -        1643    -         3   348 1/4/2021  
AAA2     1 Guatemala Confirmed cc1=  .997769 cc2=  .864139 lx= 10.97030 if=  59 il= 114 5/15/2020  n=  55 now=    7866 end=      58122      1643     23975 U=    66.67 T=  198.8 p1= 638.9 p2=    13.5 ed=   356 1/12/2021   x1=  59. x2= 114. y1=  2.10 y2=  1.27     
GP: Confirmed Guatemala 5/15/2020       114    7866    -        1643    -         3   356 1/12/2021 
AAA2     1 Guatemala Confirmed cc1=  .997796 cc2=  .862956 lx= 10.97030 if=  60 il= 114 5/15/2020  n=  54 now=    7866 end=      58122      1643     23975 U=    66.57 T=  198.6 p1= 638.9 p2=    13.5 ed=   355 1/11/2021   x1=  60. x2= 114. y1=  2.08 y2=  1.27     
GP: Confirmed Guatemala 5/15/2020       114    7866    -        1643    -         3   355 1/11/2021 
AAA2     1 Guatemala Confirmed cc1=  .997839 cc2=  .861756 lx= 10.97030 if=  61 il= 114 5/15/2020  n=  53 now=    7866 end=      58122      1643     23975 U=    65.85 T=  197.7 p1= 638.9 p2=    13.5 ed=   353 1/9/2021    x1=  61. x2= 114. y1=  2.08 y2=  1.27     
GP: Confirmed Guatemala 5/15/2020       114    7866    -        1643    -         3   353 1/9/2021  
AAA2     1 Guatemala Confirmed cc1=  .997826 cc2=  .860466 lx= 10.83030 if=  62 il= 114 5/15/2020  n=  52 now=    7866 end=      50529      1643     23975 U=    63.35 T=  192.0 p1= 542.4 p2=    15.6 ed=   341 12/28/2020  x1=  62. x2= 114. y1=  2.05 y2=  1.23     
GP: Confirmed Guatemala 5/15/2020       114    7866    -        1643    -         3   341 12/28/2020
AAA2     1 Guatemala Confirmed cc1=  .997765 cc2=  .859090 lx= 10.70030 if=  63 il= 114 5/15/2020  n=  51 now=    7866 end=      44369      1643     23975 U=    61.81 T=  187.7 p1= 464.1 p2=    17.7 ed=   333 12/20/2020  x1=  63. x2= 114. y1=  2.02 y2=  1.19     
GP: Confirmed Guatemala 5/15/2020       114    7866    -        1643    -         3   333 12/20/2020
AAA2     1 Guatemala Confirmed cc1=  .997737 cc2=  .857709 lx= 10.55030 if=  64 il= 114 5/15/2020  n=  50 now=    7866 end=      38189      1643     23975 U=    59.10 T=  181.7 p1= 385.5 p2=    20.6 ed=   321 12/8/2020   x1=  64. x2= 114. y1=  1.99 y2=  1.15     
GP: Confirmed Guatemala 5/15/2020       114    7866    -        1643    -         3   321 12/8/2020 
AAA2     1 Guatemala Confirmed cc1=  .997649 cc2=  .856228 lx= 10.45030 if=  65 il= 114 5/15/2020  n=  49 now=    7866 end=      34554      1643     23975 U=    57.73 T=  178.3 p1= 339.3 p2=    22.8 ed=   314 12/1/2020   x1=  65. x2= 114. y1=  1.96 y2=  1.11     
GP: Confirmed Guatemala 5/15/2020       114    7866    -        1643    -         3   314 12/1/2020 
AAA2     1 Guatemala Confirmed cc1=  .997564 cc2=  .854707 lx= 10.34030 if=  66 il= 114 5/15/2020  n=  48 now=    7866 end=      30955      1643     23975 U=    57.01 T=  175.4 p1= 293.5 p2=    25.4 ed=   309 11/26/2020  x1=  66. x2= 114. y1=  1.92 y2=  1.08     
GP: Confirmed Guatemala 5/15/2020       114    7866    -        1643    -         3   309 11/26/2020
AAA2     1 Guatemala Confirmed cc1=  .997606 cc2=  .853269 lx= 10.19030 if=  67 il= 114 5/15/2020  n=  47 now=    7866 end=      26643      1643     23975 U=    53.89 T=  169.2 p1= 238.7 p2=    29.5 ed=   296 11/13/2020  x1=  67. x2= 114. y1=  1.90 y2=  1.02     
GP: Confirmed Guatemala 5/15/2020       114    7866    -        1643    -         3   296 11/13/2020
AAA1     1 Guatemala Confirmed cc1=  .997519 cc2=  .851654 lx= 10.09030 if=  68 il= 114 5/15/2020  n=  46 now=    7866 end=      24108      1643     23975 U=    51.99 T=  165.4 p1= 206.5 p2=    32.6 ed=   288 11/5/2020   x1=  68. x2= 114. y1=  1.87 y2=   .99 BEST
AAA2     1 Guatemala Confirmed cc1=  .997519 cc2=  .851654 lx= 10.09230 if=  68 il= 114 5/15/2020  n=  46 now=    7866 end=      24108      1643     23975 U=    51.99 T=  165.4 p1= 206.5 p2=    32.6 ed=   288 11/5/2020   x1=  68. x2= 114. y1=  1.87 y2=   .99 BEST
GP: Confirmed Guatemala 5/15/2020       114    7866    -        1643    -         3   288 11/5/2020 
AAA2     1 Guatemala Confirmed cc1=  .997383 cc2=  .849941 lx= 10.03030 if=  69 il= 114 5/15/2020  n=  45 now=    7866 end=      22704      1643     23975 U=    50.58 T=  162.8 p1= 188.6 p2=    34.6 ed=   282 10/30/2020  x1=  69. x2= 114. y1=  1.86 y2=   .97     
GP: Confirmed Guatemala 5/15/2020       114    7866    22704    1643    -         3   282 10/30/2020
AAA2     1 Guatemala Confirmed cc1=  .997207 cc2=  .848135 lx= 10.01030 if=  70 il= 114 5/15/2020  n=  44 now=    7866 end=      22254      1643     23975 U=    49.43 T=  161.3 p1= 182.9 p2=    35.3 ed=   278 10/26/2020  x1=  70. x2= 114. y1=  1.85 y2=   .96     
GP: Confirmed Guatemala 5/15/2020       114    7866    22254    1643    -         3   278 10/26/2020
AAA1     1 Guatemala Confirmed cc1=  .997039 cc2=  .846283 lx= 10.08030 if=  71 il= 114 5/15/2020  n=  43 now=    7866 end=      23868      1643     23975 U=    50.88 T=  164.1 p1= 203.4 p2=    33.0 ed=   284 11/1/2020   x1=  71. x2= 114. y1=  1.83 y2=   .98 BEST
AAA2     1 Guatemala Confirmed cc1=  .997039 cc2=  .846283 lx= 10.08130 if=  71 il= 114 5/15/2020  n=  43 now=    7866 end=      23868      1643     23975 U=    50.88 T=  164.1 p1= 203.4 p2=    33.0 ed=   284 11/1/2020   x1=  71. x2= 114. y1=  1.83 y2=   .98 BEST
GP: Confirmed Guatemala 5/15/2020       114    7866    -        1643    -         3   284 11/1/2020 
AAA1     1 Guatemala Confirmed cc1=  .996828 cc2=  .844329 lx= 10.09030 if=  72 il= 114 5/15/2020  n=  42 now=    7866 end=      24108      1643     23975 U=    50.42 T=  163.8 p1= 206.5 p2=    32.6 ed=   282 10/30/2020  x1=  72. x2= 114. y1=  1.82 y2=   .99 BEST
AAA2     1 Guatemala Confirmed cc1=  .996828 cc2=  .844329 lx= 10.09330 if=  72 il= 114 5/15/2020  n=  42 now=    7866 end=      24108      1643     23975 U=    50.42 T=  163.8 p1= 206.5 p2=    32.6 ed=   282 10/30/2020  x1=  72. x2= 114. y1=  1.82 y2=   .99 BEST
GP: Confirmed Guatemala 5/15/2020       114    7866    -        1643    -         3   282 10/30/2020
AAA2     1 Guatemala Confirmed cc1=  .996628 cc2=  .842325 lx= 10.17030 if=  73 il= 114 5/15/2020  n=  41 now=    7866 end=      26116      1643     23975 U=    52.28 T=  167.2 p1= 232.0 p2=    30.1 ed=   290 11/7/2020   x1=  73. x2= 114. y1=  1.80 y2=  1.02     
GP: Confirmed Guatemala 5/15/2020       114    7866    -        1643    -         3   290 11/7/2020 
AAA2     1 Guatemala Confirmed cc1=  .996375 cc2=  .840201 lx= 10.16030 if=  74 il= 114 5/15/2020  n=  40 now=    7866 end=      25856      1643     23975 U=    50.88 T=  165.6 p1= 228.7 p2=    30.4 ed=   285 11/2/2020   x1=  74. x2= 114. y1=  1.80 y2=  1.01     
GP: Confirmed Guatemala 5/15/2020       114    7866    -        1643    -         3   285 11/2/2020 
AAA2     1 Guatemala Confirmed cc1=  .996190 cc2=  .838076 lx= 10.32030 if=  75 il= 114 5/15/2020  n=  39 now=    7866 end=      30342      1643     23975 U=    53.17 T=  170.9 p1= 285.7 p2=    25.9 ed=   296 11/13/2020  x1=  75. x2= 114. y1=  1.80 y2=  1.07     
GP: Confirmed Guatemala 5/15/2020       114    7866    -        1643    -         3   296 11/13/2020
AAA2     1 Guatemala Confirmed cc1=  .995973 cc2=  .835844 lx= 10.48030 if=  76 il= 114 5/15/2020  n=  38 now=    7866 end=      35607      1643     23975 U=    55.02 T=  175.8 p1= 352.7 p2=    22.1 ed=   305 11/22/2020  x1=  76. x2= 114. y1=  1.81 y2=  1.12     
GP: Confirmed Guatemala 5/15/2020       114    7866    -        1643    -         3   305 11/22/2020
AAA2     1 Guatemala Confirmed cc1=  .995810 cc2=  .833588 lx= 10.76030 if=  77 il= 114 5/15/2020  n=  37 now=    7866 end=      47113      1643     23975 U=    58.83 T=  185.2 p1= 498.9 p2=    16.7 ed=   324 12/11/2020  x1=  77. x2= 114. y1=  1.84 y2=  1.21     
GP: Confirmed Guatemala 5/15/2020       114    7866    -        1643    -         3   324 12/11/2020
AAA2     1 Guatemala Confirmed cc1=  .995653 cc2=  .831254 lx= 10.97030 if=  78 il= 114 5/15/2020  n=  36 now=    7866 end=      58122      1643     23975 U=    61.29 T=  191.9 p1= 638.9 p2=    13.5 ed=   336 12/23/2020  x1=  78. x2= 114. y1=  1.86 y2=  1.27     
GP: Confirmed Guatemala 5/15/2020       114    7866    -        1643    -         3   336 12/23/2020
AAA2     1 Guatemala Confirmed cc1=  .995596 cc2=  .828929 lx= 10.97030 if=  79 il= 114 5/15/2020  n=  35 now=    7866 end=      58122      1643     23975 U=    64.53 T=  196.0 p1= 638.9 p2=    13.5 ed=   348 1/4/2021    x1=  79. x2= 114. y1=  1.81 y2=  1.27     
GP: Confirmed Guatemala 5/15/2020       114    7866    -        1643    -         3   348 1/4/2021  
AAA2     1 Guatemala Confirmed cc1=  .995230 cc2=  .826199 lx= 10.97030 if=  80 il= 114 5/15/2020  n=  34 now=    7866 end=      58122      1643     23975 U=    64.31 T=  195.8 p1= 638.9 p2=    13.5 ed=   347 1/3/2021    x1=  80. x2= 114. y1=  1.80 y2=  1.27     
GP: Confirmed Guatemala 5/15/2020       114    7866    -        1643    -         3   347 1/3/2021  
AAA2     1 Guatemala Confirmed cc1=  .994816 cc2=  .823318 lx= 10.97030 if=  81 il= 114 5/15/2020  n=  33 now=    7866 end=      58122      1643     23975 U=    64.95 T=  196.6 p1= 638.9 p2=    13.5 ed=   349 1/5/2021    x1=  81. x2= 114. y1=  1.78 y2=  1.27     
GP: Confirmed Guatemala 5/15/2020       114    7866    -        1643    -         3   349 1/5/2021  
AAA2     1 Guatemala Confirmed cc1=  .994446 cc2=  .820368 lx= 10.97030 if=  82 il= 114 5/15/2020  n=  32 now=    7866 end=      58122      1643     23975 U=    63.12 T=  194.3 p1= 638.9 p2=    13.5 ed=   343 12/30/2020  x1=  82. x2= 114. y1=  1.78 y2=  1.27     
GP: Confirmed Guatemala 5/15/2020       114    7866    -        1643    -         3   343 12/30/2020
AAA2     1 Guatemala Confirmed cc1=  .993907 cc2=  .817130 lx= 10.97030 if=  83 il= 114 5/15/2020  n=  31 now=    7866 end=      58122      1643     23975 U=    62.58 T=  193.6 p1= 638.9 p2=    13.5 ed=   341 12/28/2020  x1=  83. x2= 114. y1=  1.77 y2=  1.27     
GP: Confirmed Guatemala 5/15/2020       114    7866    -        1643    -         3   341 12/28/2020
AAA2     1 Guatemala Confirmed cc1=  .993313 cc2=  .813708 lx= 10.97030 if=  84 il= 114 5/15/2020  n=  30 now=    7866 end=      58122      1643     23975 U=    62.18 T=  193.1 p1= 638.9 p2=    13.5 ed=   339 12/26/2020  x1=  84. x2= 114. y1=  1.75 y2=  1.27     
GP: Confirmed Guatemala 5/15/2020       114    7866    -        1643    -         3   339 12/26/2020
AAA2     1 Guatemala Confirmed cc1=  .992670 cc2=  .810096 lx= 10.97030 if=  85 il= 114 5/15/2020  n=  29 now=    7866 end=      58122      1643     23975 U=    62.01 T=  192.8 p1= 638.9 p2=    13.5 ed=   339 12/26/2020  x1=  85. x2= 114. y1=  1.74 y2=  1.27     
GP: Confirmed Guatemala 5/15/2020       114    7866    -        1643    -         3   339 12/26/2020
AAA2     1 Guatemala Confirmed cc1=  .991956 cc2=  .806261 lx= 10.97030 if=  86 il= 114 5/15/2020  n=  28 now=    7866 end=      58122      1643     23975 U=    61.93 T=  192.7 p1= 638.9 p2=    13.5 ed=   338 12/25/2020  x1=  86. x2= 114. y1=  1.72 y2=  1.27     
GP: Confirmed Guatemala 5/15/2020       114    7866    -        1643    -         3   338 12/25/2020
AAA2     1 Guatemala Confirmed cc1=  .991150 cc2=  .802168 lx= 10.97030 if=  87 il= 114 5/15/2020  n=  27 now=    7866 end=      58122      1643     23975 U=    62.03 T=  192.9 p1= 638.9 p2=    13.5 ed=   339 12/26/2020  x1=  87. x2= 114. y1=  1.71 y2=  1.27     
GP: Confirmed Guatemala 5/15/2020       114    7866    -        1643    -         3   339 12/26/2020
AAA2     1 Guatemala Confirmed cc1=  .990205 cc2=  .797755 lx= 10.97030 if=  88 il= 114 5/15/2020  n=  26 now=    7866 end=      58122      1643     23975 U=    62.07 T=  192.9 p1= 638.9 p2=    13.5 ed=   339 12/26/2020  x1=  88. x2= 114. y1=  1.69 y2=  1.27     
GP: Confirmed Guatemala 5/15/2020       114    7866    -        1643    -         3   339 12/26/2020
AAA2     1 Guatemala Confirmed cc1=  .989100 cc2=  .792984 lx= 10.97030 if=  89 il= 114 5/15/2020  n=  25 now=    7866 end=      58122      1643     23975 U=    62.97 T=  194.1 p1= 638.9 p2=    13.5 ed=   342 12/29/2020  x1=  89. x2= 114. y1=  1.67 y2=  1.27     
GP: Confirmed Guatemala 5/15/2020       114    7866    -        1643    -         3   342 12/29/2020
AAA2     1 Guatemala Confirmed cc1=  .983203 cc2=  .770002 lx= 10.97030 if=  93 il= 114 5/15/2020  n=  21 now=    7866 end=      58122      1643     23975 U=    65.81 T=  197.7 p1= 638.9 p2=    13.5 ed=   352 1/8/2021    x1=  93. x2= 114. y1=  1.59 y2=  1.27     
GP: Confirmed Guatemala 5/15/2020       114    7866    -        1643    -         3   352 1/8/2021  
AAA2     1 Guatemala Confirmed cc1=  .981668 cc2=  .763450 lx= 10.97030 if=  94 il= 114 5/15/2020  n=  20 now=    7866 end=      58122      1643     23975 U=    66.78 T=  198.9 p1= 638.9 p2=    13.5 ed=   356 1/12/2021   x1=  94. x2= 114. y1=  1.57 y2=  1.27     
GP: Confirmed Guatemala 5/15/2020       114    7866    -        1643    -         3   356 1/12/2021 
AAA2     1 Guatemala Confirmed cc1=  .981287 cc2=  .757680 lx= 10.97030 if=  95 il= 114 5/15/2020  n=  19 now=    7866 end=      58122      1643     23975 U=    66.00 T=  197.9 p1= 638.9 p2=    13.5 ed=   353 1/9/2021    x1=  95. x2= 114. y1=  1.56 y2=  1.27     
GP: Confirmed Guatemala 5/15/2020       114    7866    -        1643    -         3   353 1/9/2021  
AAA2     1 Guatemala Confirmed cc1=  .981323 cc2=  .751907 lx= 10.97030 if=  96 il= 114 5/15/2020  n=  18 now=    7866 end=      58122      1643     23975 U=    65.32 T=  197.1 p1= 638.9 p2=    13.5 ed=   351 1/7/2021    x1=  96. x2= 114. y1=  1.55 y2=  1.27     
GP: Confirmed Guatemala 5/15/2020       114    7866    -        1643    -         3   351 1/7/2021  
AAA2     1 Guatemala Confirmed cc1=  .979148 cc2=  .711887 lx= 10.97030 if= 101 il= 114 5/15/2020  n=  13 now=    7866 end=      58122      1643     23975 U=    59.52 T=  189.7 p1= 638.9 p2=    13.5 ed=   330 12/17/2020  x1= 101. x2= 114. y1=  1.49 y2=  1.27     
GP: Confirmed Guatemala 5/15/2020       114    7866    -        1643    -         3   330 12/17/2020
AAA2     1 Guatemala Confirmed cc1=  .988600 cc2=  .687089 lx= 10.97030 if= 104 il= 114 5/15/2020  n=  10 now=    7866 end=      58122      1643     23975 U=    51.33 T=  179.3 p1= 638.9 p2=    13.5 ed=   300 11/17/2020  x1= 104. x2= 114. y1=  1.47 y2=  1.27     
GP: Confirmed Guatemala 5/15/2020       114    7866    -        1643    -         3   300 11/17/2020
AAA2     1 Guatemala Confirmed cc1=  .991034 cc2=  .674807 lx= 10.97030 if= 105 il= 114 5/15/2020  n=   9 now=    7866 end=      58122      1643     23975 U=    48.80 T=  176.1 p1= 638.9 p2=    13.5 ed=   291 11/8/2020   x1= 105. x2= 114. y1=  1.46 y2=  1.27     
