TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        4361.00000        8.38046
TAB:  US_Delaware_Sussex Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .998549 cc2=  .847793 lx=  8.57046 if=  71 il= 114 5/15/2020  n=  43 now=    4361 end=       5273      3565      5075 U=    18.67 T=   96.5 p1=  20.9 p2=    82.7 ed=   140 6/10/2020   x1=  71. x2= 114. y1=  1.37 y2=  -.94     
GP: Confirmed US_Delaware_Sussex 5/15/2020       114    4361     5273    3565     5075     7   140 6/10/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .998559 cc2=  .846060 lx=  8.56046 if=  72 il= 114 5/15/2020  n=  42 now=    4361 end=       5221      3565      5075 U=    18.28 T=   96.4 p1=  19.7 p2=    83.5 ed=   139 6/9/2020    x1=  72. x2= 114. y1=  1.33 y2=  -.96     
GP: Confirmed US_Delaware_Sussex 5/15/2020       114    4361     5221    3565     5075     7   139 6/9/2020  
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .998518 cc2=  .844215 lx=  8.55046 if=  73 il= 114 5/15/2020  n=  41 now=    4361 end=       5169      3565      5075 U=    17.79 T=   96.4 p1=  18.5 p2=    84.4 ed=   138 6/8/2020    x1=  73. x2= 114. y1=  1.31 y2=  -.99     
GP: Confirmed US_Delaware_Sussex 5/15/2020       114    4361     5169    3565     5075     7   138 6/8/2020  
AAA1     1 US_Delaware_Sussex Confirmed cc1=  .998414 cc2=  .842241 lx=  8.54046 if=  74 il= 114 5/15/2020  n=  40 now=    4361 end=       5117      3565      5075 U=    17.57 T=   96.1 p1=  17.3 p2=    85.2 ed=   137 6/7/2020    x1=  74. x2= 114. y1=  1.26 y2= -1.02 BEST
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .998415 cc2=  .842241 lx=  8.54346 if=  74 il= 114 5/15/2020  n=  40 now=    4361 end=       5117      3565      5075 U=    17.57 T=   96.1 p1=  17.3 p2=    85.2 ed=   137 6/7/2020    x1=  74. x2= 114. y1=  1.26 y2= -1.02 BEST
GP: Confirmed US_Delaware_Sussex 5/15/2020       114    4361     5117    3565     5075     7   137 6/7/2020  
AAA1     1 US_Delaware_Sussex Confirmed cc1=  .998300 cc2=  .840186 lx=  8.54046 if=  75 il= 114 5/15/2020  n=  39 now=    4361 end=       5117      3565      5075 U=    17.24 T=   96.5 p1=  17.3 p2=    85.2 ed=   137 6/7/2020    x1=  75. x2= 114. y1=  1.24 y2= -1.02 BEST
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .998300 cc2=  .840186 lx=  8.54046 if=  75 il= 114 5/15/2020  n=  39 now=    4361 end=       5117      3565      5075 U=    17.24 T=   96.5 p1=  17.3 p2=    85.2 ed=   137 6/7/2020    x1=  75. x2= 114. y1=  1.24 y2= -1.02 BEST
GP: Confirmed US_Delaware_Sussex 5/15/2020       114    4361     5117    3565     5075     7   137 6/7/2020  
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .998189 cc2=  .838061 lx=  8.55046 if=  76 il= 114 5/15/2020  n=  38 now=    4361 end=       5169      3565      5075 U=    17.64 T=   96.5 p1=  18.5 p2=    84.4 ed=   138 6/8/2020    x1=  76. x2= 114. y1=  1.16 y2=  -.99     
GP: Confirmed US_Delaware_Sussex 5/15/2020       114    4361     5169    3565     5075     7   138 6/8/2020  
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .998042 cc2=  .835821 lx=  8.55046 if=  77 il= 114 5/15/2020  n=  37 now=    4361 end=       5169      3565      5075 U=    17.95 T=   96.2 p1=  18.5 p2=    84.4 ed=   138 6/8/2020    x1=  77. x2= 114. y1=  1.07 y2=  -.99     
GP: Confirmed US_Delaware_Sussex 5/15/2020       114    4361     5169    3565     5075     7   138 6/8/2020  
AAA1     1 US_Delaware_Sussex Confirmed cc1=  .997933 cc2=  .833534 lx=  8.54046 if=  78 il= 114 5/15/2020  n=  36 now=    4361 end=       5117      3565      5075 U=    17.42 T=   96.3 p1=  17.3 p2=    85.2 ed=   137 6/7/2020    x1=  78. x2= 114. y1=  1.05 y2= -1.02 BEST
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .997933 cc2=  .833534 lx=  8.53846 if=  78 il= 114 5/15/2020  n=  36 now=    4361 end=       5117      3565      5075 U=    17.42 T=   96.3 p1=  17.3 p2=    85.2 ed=   137 6/7/2020    x1=  78. x2= 114. y1=  1.05 y2= -1.02 BEST
GP: Confirmed US_Delaware_Sussex 5/15/2020       114    4361     5117    3565     5075     7   137 6/7/2020  
AAA1     1 US_Delaware_Sussex Confirmed cc1=  .997756 cc2=  .831089 lx=  8.54046 if=  79 il= 114 5/15/2020  n=  35 now=    4361 end=       5117      3565      5075 U=    17.33 T=   96.4 p1=  17.3 p2=    85.2 ed=   137 6/7/2020    x1=  79. x2= 114. y1=  1.00 y2= -1.02 BEST
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .997756 cc2=  .831089 lx=  8.53846 if=  79 il= 114 5/15/2020  n=  35 now=    4361 end=       5117      3565      5075 U=    17.33 T=   96.4 p1=  17.3 p2=    85.2 ed=   137 6/7/2020    x1=  79. x2= 114. y1=  1.00 y2= -1.02 BEST
GP: Confirmed US_Delaware_Sussex 5/15/2020       114    4361     5117    3565     5075     7   137 6/7/2020  
AAA1     1 US_Delaware_Sussex Confirmed cc1=  .997559 cc2=  .828528 lx=  8.54046 if=  80 il= 114 5/15/2020  n=  34 now=    4361 end=       5117      3565      5075 U=    17.44 T=   96.3 p1=  17.3 p2=    85.2 ed=   137 6/7/2020    x1=  80. x2= 114. y1=   .93 y2= -1.02 BEST
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .997559 cc2=  .828528 lx=  8.53946 if=  80 il= 114 5/15/2020  n=  34 now=    4361 end=       5117      3565      5075 U=    17.44 T=   96.3 p1=  17.3 p2=    85.2 ed=   137 6/7/2020    x1=  80. x2= 114. y1=   .93 y2= -1.02 BEST
GP: Confirmed US_Delaware_Sussex 5/15/2020       114    4361     5117    3565     5075     7   137 6/7/2020  
AAA1     1 US_Delaware_Sussex Confirmed cc1=  .996867 cc2=  .820090 lx=  8.52046 if=  83 il= 114 5/15/2020  n=  31 now=    4361 end=       5016      3565      5075 U=    17.25 T=   95.5 p1=  15.0 p2=    86.9 ed=   136 6/6/2020    x1=  83. x2= 114. y1=   .72 y2= -1.07 BEST
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .996868 cc2=  .820090 lx=  8.52546 if=  83 il= 114 5/15/2020  n=  31 now=    4361 end=       5016      3565      5075 U=    17.25 T=   95.5 p1=  15.0 p2=    86.9 ed=   136 6/6/2020    x1=  83. x2= 114. y1=   .72 y2= -1.07 BEST
GP: Confirmed US_Delaware_Sussex 5/15/2020       114    4361     5016    3565     5075     7   136 6/6/2020  
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .996710 cc2=  .817105 lx=  8.51046 if=  84 il= 114 5/15/2020  n=  30 now=    4361 end=       4966      3565      5075 U=    16.73 T=   95.5 p1=  13.9 p2=    87.8 ed=   135 6/5/2020    x1=  84. x2= 114. y1=   .69 y2= -1.10     
GP: Confirmed US_Delaware_Sussex 5/15/2020       114    4361     4966    3565     5075     7   135 6/5/2020  
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .996427 cc2=  .813852 lx=  8.50046 if=  85 il= 114 5/15/2020  n=  29 now=    4361 end=       4917      3565      5075 U=    16.08 T=   95.8 p1=  12.7 p2=    88.7 ed=   133 6/3/2020    x1=  85. x2= 114. y1=   .67 y2= -1.13     
GP: Confirmed US_Delaware_Sussex 5/15/2020       114    4361     4917    3565     5075     7   133 6/3/2020  
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .996054 cc2=  .810359 lx=  8.51046 if=  86 il= 114 5/15/2020  n=  28 now=    4361 end=       4966      3565      5075 U=    16.48 T=   95.8 p1=  13.9 p2=    87.8 ed=   134 6/4/2020    x1=  86. x2= 114. y1=   .59 y2= -1.10     
GP: Confirmed US_Delaware_Sussex 5/15/2020       114    4361     4966    3565     5075     7   134 6/4/2020  
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .995618 cc2=  .806635 lx=  8.50046 if=  87 il= 114 5/15/2020  n=  27 now=    4361 end=       4917      3565      5075 U=    16.14 T=   95.7 p1=  12.7 p2=    88.7 ed=   133 6/3/2020    x1=  87. x2= 114. y1=   .54 y2= -1.13     
GP: Confirmed US_Delaware_Sussex 5/15/2020       114    4361     4917    3565     5075     7   133 6/3/2020  
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .995111 cc2=  .802661 lx=  8.51046 if=  88 il= 114 5/15/2020  n=  26 now=    4361 end=       4966      3565      5075 U=    16.31 T=   96.0 p1=  13.9 p2=    87.8 ed=   134 6/4/2020    x1=  88. x2= 114. y1=   .49 y2= -1.10     
GP: Confirmed US_Delaware_Sussex 5/15/2020       114    4361     4966    3565     5075     7   134 6/4/2020  
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .994532 cc2=  .798416 lx=  8.51046 if=  89 il= 114 5/15/2020  n=  25 now=    4361 end=       4966      3565      5075 U=    16.22 T=   96.1 p1=  13.9 p2=    87.8 ed=   134 6/4/2020    x1=  89. x2= 114. y1=   .44 y2= -1.10     
GP: Confirmed US_Delaware_Sussex 5/15/2020       114    4361     4966    3565     5075     7   134 6/4/2020  
AAA1     1 US_Delaware_Sussex Confirmed cc1=  .993235 cc2=  .789111 lx=  8.54046 if=  91 il= 114 5/15/2020  n=  23 now=    4361 end=       5117      3565      5075 U=    17.39 T=   96.3 p1=  17.3 p2=    85.2 ed=   137 6/7/2020    x1=  91. x2= 114. y1=   .31 y2= -1.02 BEST
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .993236 cc2=  .789111 lx=  8.53646 if=  91 il= 114 5/15/2020  n=  23 now=    4361 end=       5117      3565      5075 U=    17.39 T=   96.3 p1=  17.3 p2=    85.2 ed=   137 6/7/2020    x1=  91. x2= 114. y1=   .31 y2= -1.02 BEST
GP: Confirmed US_Delaware_Sussex 5/15/2020       114    4361     5117    3565     5075     7   137 6/7/2020  
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .994588 cc2=  .770982 lx=  9.09046 if=  95 il= 114 5/15/2020  n=  19 now=    4361 end=       8870      3565      5075 U=    33.98 T=  110.9 p1= 103.4 p2=    49.2 ed=   191 7/31/2020   x1=  95. x2= 114. y1=   .47 y2=  -.09     
GP: Confirmed US_Delaware_Sussex 5/15/2020       114    4361     8870    3565     5075     7   191 7/31/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .994179 cc2=  .764763 lx=  9.38046 if=  96 il= 114 5/15/2020  n=  18 now=    4361 end=      11854      3565      5075 U=    41.88 T=  121.7 p1= 171.8 p2=    36.8 ed=   220 8/29/2020   x1=  96. x2= 114. y1=   .61 y2=   .18     
GP: Confirmed US_Delaware_Sussex 5/15/2020       114    4361    11854    3565     5075     7   220 8/29/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .995381 cc2=  .759679 lx= 10.38046 if=  97 il= 114 5/15/2020  n=  17 now=    4361 end=      32223      3565      5075 U=    79.82 T=  177.0 p1= 638.9 p2=    13.5 ed=   365 1/21/2021   x1=  97. x2= 114. y1=  1.00 y2=   .79     
GP: Confirmed US_Delaware_Sussex 5/15/2020       114    4361    -        3565     5075     7   365 1/21/2021 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .995063 cc2=  .752527 lx= 10.38046 if=  98 il= 114 5/15/2020  n=  16 now=    4361 end=      32223      3565      5075 U=    78.62 T=  176.0 p1= 638.9 p2=    13.5 ed=   361 1/17/2021   x1=  98. x2= 114. y1=   .99 y2=   .79     
GP: Confirmed US_Delaware_Sussex 5/15/2020       114    4361    -        3565     5075     7   361 1/17/2021 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .994478 cc2=  .744478 lx= 10.38046 if=  99 il= 114 5/15/2020  n=  15 now=    4361 end=      32223      3565      5075 U=    76.71 T=  174.5 p1= 638.9 p2=    13.5 ed=   355 1/11/2021   x1=  99. x2= 114. y1=   .98 y2=   .79     
GP: Confirmed US_Delaware_Sussex 5/15/2020       114    4361    -        3565     5075     7   355 1/11/2021 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .993376 cc2=  .735177 lx= 10.27046 if= 100 il= 114 5/15/2020  n=  14 now=    4361 end=      28867      3565      5075 U=    73.06 T=  167.9 p1= 561.9 p2=    15.1 ed=   340 12/27/2020  x1= 100. x2= 114. y1=   .93 y2=   .74     
GP: Confirmed US_Delaware_Sussex 5/15/2020       114    4361    -        3565     5075     7   340 12/27/2020
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .990100 cc2=  .712750 lx=  9.46046 if= 102 il= 114 5/15/2020  n=  12 now=    4361 end=      12841      3565      5075 U=    47.24 T=  125.7 p1= 194.5 p2=    34.0 ed=   237 9/15/2020   x1= 102. x2= 114. y1=   .50 y2=   .25     
GP: Confirmed US_Delaware_Sussex 5/15/2020       114    4361    12841    3565     5075     7   237 9/15/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .985118 cc2=  .607153 lx= 10.38046 if= 108 il= 114 5/15/2020  n=   6 now=    4361 end=      32223      3565      5075 U=    78.06 T=  175.6 p1= 638.9 p2=    13.5 ed=   359 1/15/2021   x1= 108. x2= 114. y1=   .87 y2=   .79     
GP: Confirmed US_Delaware_Sussex 5/15/2020       114    4361    -        3565     5075     7   359 1/15/2021 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .990329 cc2=  .582080 lx= 10.38046 if= 109 il= 114 5/15/2020  n=   5 now=    4361 end=      32223      3565      5075 U=    71.57 T=  170.5 p1= 638.9 p2=    13.5 ed=   339 12/26/2020  x1= 109. x2= 114. y1=   .86 y2=   .79     
GP: Confirmed US_Delaware_Sussex 5/15/2020       114    4361    -        3565     5075     7   339 12/26/2020
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .998319 cc2=  .870282 lx=  8.74046 if=  55 il= 115 5/16/2020  n=  60 now=    4361 end=       6250      3658      5236 U=    21.49 T=  101.6 p1=  43.3 p2=    69.8 ed=   152 6/22/2020   x1=  55. x2= 115. y1=  2.17 y2=  -.62     
GP: Confirmed US_Delaware_Sussex 5/16/2020       115    4361     6250    3658     5236    11   152 6/22/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .998269 cc2=  .869170 lx=  8.75046 if=  56 il= 115 5/16/2020  n=  59 now=    4361 end=       6313      3658      5236 U=    21.26 T=  102.1 p1=  44.8 p2=    69.1 ed=   152 6/22/2020   x1=  56. x2= 115. y1=  2.17 y2=  -.61     
GP: Confirmed US_Delaware_Sussex 5/16/2020       115    4361     6313    3658     5236    11   152 6/22/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .998346 cc2=  .868157 lx=  8.78046 if=  57 il= 115 5/16/2020  n=  58 now=    4361 end=       6505      3658      5236 U=    22.39 T=  102.6 p1=  49.2 p2=    67.0 ed=   155 6/25/2020   x1=  57. x2= 115. y1=  2.04 y2=  -.55     
GP: Confirmed US_Delaware_Sussex 5/16/2020       115    4361     6505    3658     5236    11   155 6/25/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .998272 cc2=  .866965 lx=  8.79046 if=  58 il= 115 5/16/2020  n=  57 now=    4361 end=       6571      3658      5236 U=    23.19 T=  102.6 p1=  50.7 p2=    66.4 ed=   157 6/27/2020   x1=  58. x2= 115. y1=  1.92 y2=  -.53     
GP: Confirmed US_Delaware_Sussex 5/16/2020       115    4361     6571    3658     5236    11   157 6/27/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .998212 cc2=  .865758 lx=  8.77046 if=  59 il= 115 5/16/2020  n=  56 now=    4361 end=       6441      3658      5236 U=    22.67 T=  102.1 p1=  47.7 p2=    67.7 ed=   155 6/25/2020   x1=  59. x2= 115. y1=  1.90 y2=  -.57     
GP: Confirmed US_Delaware_Sussex 5/16/2020       115    4361     6441    3658     5236    11   155 6/25/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .998125 cc2=  .864494 lx=  8.77046 if=  60 il= 115 5/16/2020  n=  55 now=    4361 end=       6441      3658      5236 U=    22.84 T=  102.0 p1=  47.7 p2=    67.7 ed=   155 6/25/2020   x1=  60. x2= 115. y1=  1.84 y2=  -.57     
GP: Confirmed US_Delaware_Sussex 5/16/2020       115    4361     6441    3658     5236    11   155 6/25/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .998059 cc2=  .863219 lx=  8.76046 if=  61 il= 115 5/16/2020  n=  54 now=    4361 end=       6377      3658      5236 U=    22.91 T=  101.5 p1=  46.2 p2=    68.4 ed=   155 6/25/2020   x1=  61. x2= 115. y1=  1.77 y2=  -.59     
GP: Confirmed US_Delaware_Sussex 5/16/2020       115    4361     6377    3658     5236    11   155 6/25/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .998057 cc2=  .861974 lx=  8.74046 if=  62 il= 115 5/16/2020  n=  53 now=    4361 end=       6250      3658      5236 U=    22.58 T=  100.9 p1=  43.3 p2=    69.8 ed=   154 6/24/2020   x1=  62. x2= 115. y1=  1.72 y2=  -.62     
GP: Confirmed US_Delaware_Sussex 5/16/2020       115    4361     6250    3658     5236    11   154 6/24/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .998077 cc2=  .860717 lx=  8.72046 if=  63 il= 115 5/16/2020  n=  52 now=    4361 end=       6126      3658      5236 U=    22.03 T=  100.4 p1=  40.5 p2=    71.2 ed=   152 6/22/2020   x1=  63. x2= 115. y1=  1.70 y2=  -.66     
GP: Confirmed US_Delaware_Sussex 5/16/2020       115    4361     6126    3658     5236    11   152 6/22/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .998058 cc2=  .859383 lx=  8.70046 if=  64 il= 115 5/16/2020  n=  51 now=    4361 end=       6005      3658      5236 U=    21.35 T=  100.0 p1=  37.7 p2=    72.6 ed=   150 6/20/2020   x1=  64. x2= 115. y1=  1.69 y2=  -.70     
GP: Confirmed US_Delaware_Sussex 5/16/2020       115    4361     6005    3658     5236    11   150 6/20/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .997969 cc2=  .857941 lx=  8.69046 if=  65 il= 115 5/16/2020  n=  50 now=    4361 end=       5945      3658      5236 U=    21.30 T=   99.6 p1=  36.3 p2=    73.4 ed=   149 6/19/2020   x1=  65. x2= 115. y1=  1.63 y2=  -.72     
GP: Confirmed US_Delaware_Sussex 5/16/2020       115    4361     5945    3658     5236    11   149 6/19/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .997910 cc2=  .856488 lx=  8.68046 if=  66 il= 115 5/16/2020  n=  49 now=    4361 end=       5886      3658      5236 U=    21.59 T=   99.0 p1=  35.0 p2=    74.1 ed=   149 6/19/2020   x1=  66. x2= 115. y1=  1.53 y2=  -.74     
GP: Confirmed US_Delaware_Sussex 5/16/2020       115    4361     5886    3658     5236    11   149 6/19/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .998064 cc2=  .855207 lx=  8.66046 if=  67 il= 115 5/16/2020  n=  48 now=    4361 end=       5770      3658      5236 U=    21.02 T=   98.5 p1=  32.3 p2=    75.6 ed=   148 6/18/2020   x1=  67. x2= 115. y1=  1.50 y2=  -.79     
GP: Confirmed US_Delaware_Sussex 5/16/2020       115    4361     5770    3658     5236    11   148 6/18/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .998185 cc2=  .853847 lx=  8.64046 if=  68 il= 115 5/16/2020  n=  47 now=    4361 end=       5655      3658      5236 U=    20.64 T=   97.9 p1=  29.7 p2=    77.1 ed=   146 6/16/2020   x1=  68. x2= 115. y1=  1.45 y2=  -.83     
GP: Confirmed US_Delaware_Sussex 5/16/2020       115    4361     5655    3658     5236    11   146 6/16/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .998375 cc2=  .852510 lx=  8.62046 if=  69 il= 115 5/16/2020  n=  46 now=    4361 end=       5543      3658      5236 U=    20.01 T=   97.4 p1=  27.1 p2=    78.7 ed=   144 6/14/2020   x1=  69. x2= 115. y1=  1.42 y2=  -.88     
GP: Confirmed US_Delaware_Sussex 5/16/2020       115    4361     5543    3658     5236    11   144 6/14/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .998499 cc2=  .851057 lx=  8.60046 if=  70 il= 115 5/16/2020  n=  45 now=    4361 end=       5434      3658      5236 U=    19.48 T=   96.9 p1=  24.6 p2=    80.3 ed=   142 6/12/2020   x1=  70. x2= 115. y1=  1.38 y2=  -.93     
GP: Confirmed US_Delaware_Sussex 5/16/2020       115    4361     5434    3658     5236    11   142 6/12/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .998613 cc2=  .849542 lx=  8.58046 if=  71 il= 115 5/16/2020  n=  44 now=    4361 end=       5326      3658      5236 U=    18.75 T=   96.6 p1=  22.1 p2=    81.9 ed=   140 6/10/2020   x1=  71. x2= 115. y1=  1.37 y2=  -.98     
GP: Confirmed US_Delaware_Sussex 5/16/2020       115    4361     5326    3658     5236    11   140 6/10/2020 
AAA1     1 US_Delaware_Sussex Confirmed cc1=  .998615 cc2=  .847860 lx=  8.57046 if=  72 il= 115 5/16/2020  n=  43 now=    4361 end=       5273      3658      5236 U=    18.35 T=   96.5 p1=  20.9 p2=    82.7 ed=   139 6/9/2020    x1=  72. x2= 115. y1=  1.34 y2= -1.01 BEST
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .998615 cc2=  .847860 lx=  8.57146 if=  72 il= 115 5/16/2020  n=  43 now=    4361 end=       5273      3658      5236 U=    18.35 T=   96.5 p1=  20.9 p2=    82.7 ed=   139 6/9/2020    x1=  72. x2= 115. y1=  1.34 y2= -1.01 BEST
GP: Confirmed US_Delaware_Sussex 5/16/2020       115    4361     5273    3658     5236    11   139 6/9/2020  
AAA1     1 US_Delaware_Sussex Confirmed cc1=  .998569 cc2=  .846070 lx=  8.56046 if=  73 il= 115 5/16/2020  n=  42 now=    4361 end=       5221      3658      5236 U=    17.87 T=   96.5 p1=  19.7 p2=    83.5 ed=   138 6/8/2020    x1=  73. x2= 115. y1=  1.32 y2= -1.03 BEST
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .998569 cc2=  .846070 lx=  8.56346 if=  73 il= 115 5/16/2020  n=  42 now=    4361 end=       5221      3658      5236 U=    17.87 T=   96.5 p1=  19.7 p2=    83.5 ed=   138 6/8/2020    x1=  73. x2= 115. y1=  1.32 y2= -1.03 BEST
GP: Confirmed US_Delaware_Sussex 5/16/2020       115    4361     5221    3658     5236    11   138 6/8/2020  
AAA1     1 US_Delaware_Sussex Confirmed cc1=  .998469 cc2=  .844166 lx=  8.56046 if=  74 il= 115 5/16/2020  n=  41 now=    4361 end=       5221      3658      5236 U=    17.84 T=   96.6 p1=  19.7 p2=    83.5 ed=   138 6/8/2020    x1=  74. x2= 115. y1=  1.27 y2= -1.03 BEST
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .998469 cc2=  .844166 lx=  8.56146 if=  74 il= 115 5/16/2020  n=  41 now=    4361 end=       5221      3658      5236 U=    17.84 T=   96.6 p1=  19.7 p2=    83.5 ed=   138 6/8/2020    x1=  74. x2= 115. y1=  1.27 y2= -1.03 BEST
