TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       21533.00000        9.97734
TAB:  US_Michigan_Wayne Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .980250 cc2=  .678738 lx= 11.97734 if=  54 il=  64 3/26/2020  n=  10 now=   21533 end=     159108      1389      1988 U=    14.75 T=   87.0 p1= 638.9 p2=    13.5 ed=   121 5/22/2020   x1=  54. x2=  64. y1=  2.23 y2=  1.56     
GP: Confirmed US_Michigan_Wayne 3/26/2020        64   21533    -        1389     1988     2   121 5/22/2020 
AAA1     1 US_Michigan_Wayne Confirmed cc1=  .987949 cc2=  .634395 lx=  7.68734 if=  57 il=  64 3/26/2020  n=   7 now=   21533 end=       2180      1389      1988 U=     3.24 T=   61.4 p1= -89.9 p2=   987.8 ed=    69 3/31/2020   x1=  57. x2=  64. y1=  1.36 y2=  -.80 BEST
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .987949 cc2=  .634395 lx=  7.68934 if=  57 il=  64 3/26/2020  n=   7 now=   21533 end=       2180      1389      1988 U=     3.24 T=   61.4 p1= -89.9 p2=   987.8 ed=    69 3/31/2020   x1=  57. x2=  64. y1=  1.36 y2=  -.80 BEST
GP: Confirmed US_Michigan_Wayne 3/26/2020        64   21533     2180    1389     1988     2    69 3/31/2020 
AAA1     1 US_Michigan_Wayne Confirmed cc1=  .991267 cc2=  .613302 lx=  7.55734 if=  58 il=  64 3/26/2020  n=   6 now=   21533 end=       1914      1389      1988 U=     2.56 T=   61.1 p1= -91.1 p2=  1125.0 ed=    67 3/29/2020   x1=  58. x2=  64. y1=  1.21 y2= -1.14 BEST
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .991269 cc2=  .613302 lx=  7.55234 if=  58 il=  64 3/26/2020  n=   6 now=   21533 end=       1914      1389      1988 U=     2.56 T=   61.1 p1= -91.1 p2=  1125.0 ed=    67 3/29/2020   x1=  58. x2=  64. y1=  1.21 y2= -1.14 BEST
GP: Confirmed US_Michigan_Wayne 3/26/2020        64   21533     1914    1389     1988     2    67 3/29/2020 
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .985262 cc2=  .742727 lx= 11.97734 if=  49 il=  65 3/27/2020  n=  16 now=   21533 end=     159108      1810      2784 U=    16.26 T=   89.4 p1= 638.9 p2=    13.5 ed=   127 5/28/2020   x1=  49. x2=  65. y1=  2.48 y2=  1.50     
GP: Confirmed US_Michigan_Wayne 3/27/2020        65   21533    -        1810     2784     1   127 5/28/2020 
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .985883 cc2=  .735883 lx= 11.97734 if=  50 il=  65 3/27/2020  n=  15 now=   21533 end=     159108      1810      2784 U=    15.24 T=   87.8 p1= 638.9 p2=    13.5 ed=   123 5/24/2020   x1=  50. x2=  65. y1=  2.48 y2=  1.50     
GP: Confirmed US_Michigan_Wayne 3/27/2020        65   21533    -        1810     2784     1   123 5/24/2020 
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .983949 cc2=  .725750 lx= 11.97734 if=  51 il=  65 3/27/2020  n=  14 now=   21533 end=     159108      1810      2784 U=    15.14 T=   87.7 p1= 638.9 p2=    13.5 ed=   123 5/24/2020   x1=  51. x2=  65. y1=  2.42 y2=  1.50     
GP: Confirmed US_Michigan_Wayne 3/27/2020        65   21533    -        1810     2784     1   123 5/24/2020 
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .981649 cc2=  .714388 lx= 11.97734 if=  52 il=  65 3/27/2020  n=  13 now=   21533 end=     159108      1810      2784 U=    15.81 T=   88.7 p1= 638.9 p2=    13.5 ed=   126 5/27/2020   x1=  52. x2=  65. y1=  2.32 y2=  1.50     
GP: Confirmed US_Michigan_Wayne 3/27/2020        65   21533    -        1810     2784     1   126 5/27/2020 
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .982946 cc2=  .705596 lx= 11.97734 if=  53 il=  65 3/27/2020  n=  12 now=   21533 end=     159108      1810      2784 U=    15.12 T=   87.7 p1= 638.9 p2=    13.5 ed=   123 5/24/2020   x1=  53. x2=  65. y1=  2.29 y2=  1.50     
GP: Confirmed US_Michigan_Wayne 3/27/2020        65   21533    -        1810     2784     1   123 5/24/2020 
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .983284 cc2=  .694608 lx=  9.78734 if=  54 il=  65 3/27/2020  n=  11 now=   21533 end=      17806      1810      2784 U=     9.65 T=   73.0 p1= -17.3 p2=   120.9 ed=    95 4/26/2020   x1=  54. x2=  65. y1=  1.97 y2=   .83     
GP: Confirmed US_Michigan_Wayne 3/27/2020        65   21533    17806    1810     2784     1    95 4/26/2020 
AAA1     1 US_Michigan_Wayne Confirmed cc1=  .989788 cc2=  .656455 lx=  8.04734 if=  57 il=  65 3/27/2020  n=   8 now=   21533 end=       3125      1810      2784 U=     3.89 T=   62.6 p1= -85.5 p2=   689.1 ed=    71 4/2/2020    x1=  57. x2=  65. y1=  1.45 y2=  -.60 BEST
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .989788 cc2=  .656455 lx=  8.04934 if=  57 il=  65 3/27/2020  n=   8 now=   21533 end=       3125      1810      2784 U=     3.89 T=   62.6 p1= -85.5 p2=   689.1 ed=    71 4/2/2020    x1=  57. x2=  65. y1=  1.45 y2=  -.60 BEST
GP: Confirmed US_Michigan_Wayne 3/27/2020        65   21533     3125    1810     2784     1    71 4/2/2020  
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .999347 cc2=  .591099 lx= 10.67734 if=  60 il=  65 3/27/2020  n=   5 now=   21533 end=      43362      1810      2784 U=    14.26 T=   81.5 p1= 101.4 p2=    49.7 ed=   115 5/16/2020   x1=  60. x2=  65. y1=  1.51 y2=  1.16     
GP: Confirmed US_Michigan_Wayne 3/27/2020        65   21533    43362    1810     2784     1   115 5/16/2020 
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .987512 cc2=  .751809 lx= 11.97734 if=  49 il=  66 3/28/2020  n=  17 now=   21533 end=     159108      2316      4375 U=    16.33 T=   89.6 p1= 638.9 p2=    13.5 ed=   128 5/29/2020   x1=  49. x2=  66. y1=  2.48 y2=  1.44     
GP: Confirmed US_Michigan_Wayne 3/28/2020        66   21533    -        2316     4375     1   128 5/29/2020 
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .988025 cc2=  .745489 lx= 11.97734 if=  50 il=  66 3/28/2020  n=  16 now=   21533 end=     159108      2316      4375 U=    15.37 T=   88.2 p1= 638.9 p2=    13.5 ed=   124 5/25/2020   x1=  50. x2=  66. y1=  2.48 y2=  1.44     
GP: Confirmed US_Michigan_Wayne 3/28/2020        66   21533    -        2316     4375     1   124 5/25/2020 
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .986423 cc2=  .736423 lx= 11.97734 if=  51 il=  66 3/28/2020  n=  15 now=   21533 end=     159108      2316      4375 U=    15.29 T=   88.0 p1= 638.9 p2=    13.5 ed=   124 5/25/2020   x1=  51. x2=  66. y1=  2.42 y2=  1.44     
GP: Confirmed US_Michigan_Wayne 3/28/2020        66   21533    -        2316     4375     1   124 5/25/2020 
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .984496 cc2=  .726297 lx= 11.97734 if=  52 il=  66 3/28/2020  n=  14 now=   21533 end=     159108      2316      4375 U=    15.93 T=   89.0 p1= 638.9 p2=    13.5 ed=   126 5/27/2020   x1=  52. x2=  66. y1=  2.32 y2=  1.44     
GP: Confirmed US_Michigan_Wayne 3/28/2020        66   21533    -        2316     4375     1   126 5/27/2020 
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .985408 cc2=  .718147 lx= 10.70734 if=  53 il=  66 3/28/2020  n=  13 now=   21533 end=      44682      2316      4375 U=    12.15 T=   79.2 p1= 107.5 p2=    48.2 ed=   107 5/8/2020    x1=  53. x2=  66. y1=  2.16 y2=  1.09     
GP: Confirmed US_Michigan_Wayne 3/28/2020        66   21533    44682    2316     4375     1   107 5/8/2020  
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .986765 cc2=  .709414 lx=  9.28734 if=  54 il=  66 3/28/2020  n=  12 now=   21533 end=      10800      2316      4375 U=     8.20 T=   69.5 p1= -49.8 p2=   199.4 ed=    88 4/19/2020   x1=  54. x2=  66. y1=  1.89 y2=   .43     
GP: Confirmed US_Michigan_Wayne 3/28/2020        66   21533    10800    2316     4375     1    88 4/19/2020 
AAA1     1 US_Michigan_Wayne Confirmed cc1=  .990876 cc2=  .674648 lx=  8.38734 if=  57 il=  66 3/28/2020  n=   9 now=   21533 end=       4391      2316      4375 U=     4.56 T=   64.0 p1= -79.6 p2=   490.4 ed=    74 4/5/2020    x1=  57. x2=  66. y1=  1.53 y2=  -.45 BEST
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .990876 cc2=  .674648 lx=  8.38534 if=  57 il=  66 3/28/2020  n=   9 now=   21533 end=       4391      2316      4375 U=     4.56 T=   64.0 p1= -79.6 p2=   490.4 ed=    74 4/5/2020    x1=  57. x2=  66. y1=  1.53 y2=  -.45 BEST
GP: Confirmed US_Michigan_Wayne 3/28/2020        66   21533     4391    2316     4375     1    74 4/5/2020  
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .999431 cc2=  .621467 lx= 11.97734 if=  60 il=  66 3/28/2020  n=   6 now=   21533 end=     159108      2316      4375 U=    18.90 T=   93.3 p1= 638.9 p2=    13.5 ed=   137 6/7/2020    x1=  60. x2=  66. y1=  1.76 y2=  1.44     
GP: Confirmed US_Michigan_Wayne 3/28/2020        66   21533    -        2316     4375     1   137 6/7/2020  
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .999095 cc2=  .590846 lx= 11.97734 if=  61 il=  66 3/28/2020  n=   5 now=   21533 end=     159108      2316      4375 U=    18.79 T=   93.1 p1= 638.9 p2=    13.5 ed=   137 6/7/2020    x1=  61. x2=  66. y1=  1.71 y2=  1.44     
GP: Confirmed US_Michigan_Wayne 3/28/2020        66   21533    -        2316     4375     1   137 6/7/2020  
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .989022 cc2=  .759606 lx= 11.97734 if=  49 il=  67 3/29/2020  n=  18 now=   21533 end=     159108      2704      4375 U=    16.69 T=   90.5 p1= 638.9 p2=    13.5 ed=   129 5/30/2020   x1=  49. x2=  67. y1=  2.48 y2=  1.40     
GP: Confirmed US_Michigan_Wayne 3/29/2020        67   21533    -        2704     4375     1   129 5/30/2020 
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .989320 cc2=  .753618 lx= 11.97734 if=  50 il=  67 3/29/2020  n=  17 now=   21533 end=     159108      2704      4375 U=    15.77 T=   89.2 p1= 638.9 p2=    13.5 ed=   126 5/27/2020   x1=  50. x2=  67. y1=  2.48 y2=  1.40     
GP: Confirmed US_Michigan_Wayne 3/29/2020        67   21533    -        2704     4375     1   126 5/27/2020 
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .987852 cc2=  .745316 lx= 11.97734 if=  51 il=  67 3/29/2020  n=  16 now=   21533 end=     159108      2704      4375 U=    15.71 T=   89.1 p1= 638.9 p2=    13.5 ed=   126 5/27/2020   x1=  51. x2=  67. y1=  2.42 y2=  1.40     
GP: Confirmed US_Michigan_Wayne 3/29/2020        67   21533    -        2704     4375     1   126 5/27/2020 
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .986129 cc2=  .736129 lx= 11.14734 if=  52 il=  67 3/29/2020  n=  15 now=   21533 end=      69379      2704      4375 U=    14.17 T=   83.7 p1= 222.2 p2=    31.0 ed=   117 5/18/2020   x1=  52. x2=  67. y1=  2.24 y2=  1.18     
GP: Confirmed US_Michigan_Wayne 3/29/2020        67   21533    -        2704     4375     1   117 5/18/2020 
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .987633 cc2=  .729435 lx=  9.67734 if=  53 il=  67 3/29/2020  n=  14 now=   21533 end=      15952      2704      4375 U=     9.63 T=   72.5 p1= -25.9 p2=   135.0 ed=    95 4/26/2020   x1=  53. x2=  67. y1=  2.03 y2=   .57     
GP: Confirmed US_Michigan_Wayne 3/29/2020        67   21533    15952    2704     4375     1    95 4/26/2020 
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .989333 cc2=  .722071 lx=  9.09734 if=  54 il=  67 3/29/2020  n=  13 now=   21533 end=       8931      2704      4375 U=     7.70 T=   68.4 p1= -58.5 p2=   241.1 ed=    86 4/17/2020   x1=  54. x2=  67. y1=  1.87 y2=   .18     
GP: Confirmed US_Michigan_Wayne 3/29/2020        67   21533     8931    2704     4375     1    86 4/17/2020 
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .992859 cc2=  .691348 lx=  8.49734 if=  57 il=  67 3/29/2020  n=  10 now=   21533 end=       4901      2704      4375 U=     4.83 T=   64.5 p1= -77.2 p2=   439.4 ed=    75 4/6/2020    x1=  57. x2=  67. y1=  1.55 y2=  -.52     
GP: Confirmed US_Michigan_Wayne 3/29/2020        67   21533     4901    2704     4375     1    75 4/6/2020  
AAA1     1 US_Michigan_Wayne Confirmed cc1=  .991813 cc2=  .675585 lx=  8.41734 if=  58 il=  67 3/29/2020  n=   9 now=   21533 end=       4524      2704      4375 U=     4.28 T=   64.2 p1= -79.0 p2=   476.0 ed=    74 4/5/2020    x1=  58. x2=  67. y1=  1.44 y2=  -.66 BEST
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .991814 cc2=  .675585 lx=  8.42134 if=  58 il=  67 3/29/2020  n=   9 now=   21533 end=       4524      2704      4375 U=     4.28 T=   64.2 p1= -79.0 p2=   476.0 ed=    74 4/5/2020    x1=  58. x2=  67. y1=  1.44 y2=  -.66 BEST
GP: Confirmed US_Michigan_Wayne 3/29/2020        67   21533     4524    2704     4375     1    74 4/5/2020  
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .999354 cc2=  .645801 lx= 10.82734 if=  60 il=  67 3/29/2020  n=   7 now=   21533 end=      50379      2704      4375 U=    15.03 T=   83.1 p1= 134.0 p2=    42.7 ed=   118 5/19/2020   x1=  60. x2=  67. y1=  1.54 y2=  1.07     
GP: Confirmed US_Michigan_Wayne 3/29/2020        67   21533    50379    2704     4375     1   118 5/19/2020 
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .999034 cc2=  .621070 lx= 10.72734 if=  61 il=  67 3/29/2020  n=   6 now=   21533 end=      45585      2704      4375 U=    14.53 T=   82.1 p1= 111.7 p2=    47.2 ed=   116 5/17/2020   x1=  61. x2=  67. y1=  1.45 y2=  1.04     
GP: Confirmed US_Michigan_Wayne 3/29/2020        67   21533    45585    2704     4375     1   116 5/17/2020 
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .998565 cc2=  .590317 lx= 11.94734 if=  62 il=  67 3/29/2020  n=   5 now=   21533 end=     154406      2704      4375 U=    20.34 T=   95.4 p1= 617.1 p2=    13.9 ed=   143 6/13/2020   x1=  62. x2=  67. y1=  1.64 y2=  1.40     
GP: Confirmed US_Michigan_Wayne 3/29/2020        67   21533    -        2704     4375     1   143 6/13/2020 
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .990008 cc2=  .766402 lx= 11.97734 if=  49 il=  68 3/30/2020  n=  19 now=   21533 end=     159108      3195      5171 U=    16.96 T=   91.1 p1= 638.9 p2=    13.5 ed=   131 6/1/2020    x1=  49. x2=  68. y1=  2.48 y2=  1.36     
GP: Confirmed US_Michigan_Wayne 3/30/2020        68   21533    -        3195     5171     2   131 6/1/2020  
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .990075 cc2=  .760659 lx= 11.90734 if=  50 il=  68 3/30/2020  n=  18 now=   21533 end=     148351      3195      5171 U=    15.90 T=   89.4 p1= 588.9 p2=    14.5 ed=   126 5/27/2020   x1=  50. x2=  68. y1=  2.48 y2=  1.34     
GP: Confirmed US_Michigan_Wayne 3/30/2020        68   21533    -        3195     5171     2   126 5/27/2020 
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .988849 cc2=  .753147 lx= 10.89734 if=  51 il=  68 3/30/2020  n=  17 now=   21533 end=      54032      3195      5171 U=    13.25 T=   81.8 p1= 150.9 p2=    39.9 ed=   113 5/14/2020   x1=  51. x2=  68. y1=  2.32 y2=  1.04     
GP: Confirmed US_Michigan_Wayne 3/30/2020        68   21533    54032    3195     5171     2   113 5/14/2020 
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .987883 cc2=  .745348 lx= 10.02734 if=  52 il=  68 3/30/2020  n=  16 now=   21533 end=      22637      3195      5171 U=    11.14 T=   75.5 p1=   5.1 p2=    95.1 ed=   101 5/2/2020    x1=  52. x2=  68. y1=  2.11 y2=   .67     
GP: Confirmed US_Michigan_Wayne 3/30/2020        68   21533    22637    3195     5171     2   101 5/2/2020  
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .989677 cc2=  .739677 lx=  9.39734 if=  53 il=  68 3/30/2020  n=  15 now=   21533 end=      12056      3195      5171 U=     8.79 T=   70.5 p1= -44.0 p2=   178.6 ed=    91 4/22/2020   x1=  53. x2=  68. y1=  1.99 y2=   .28     
GP: Confirmed US_Michigan_Wayne 3/30/2020        68   21533    12056    3195     5171     2    91 4/22/2020 
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .991336 cc2=  .733137 lx=  9.05734 if=  54 il=  68 3/30/2020  n=  14 now=   21533 end=       8581      3195      5171 U=     7.48 T=   67.9 p1= -60.1 p2=   250.9 ed=    85 4/16/2020   x1=  54. x2=  68. y1=  1.86 y2=  -.01     
GP: Confirmed US_Michigan_Wayne 3/30/2020        68   21533     8581    3195     5171     2    85 4/16/2020 
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .994019 cc2=  .705344 lx=  8.63734 if=  57 il=  68 3/30/2020  n=  11 now=   21533 end=       5638      3195      5171 U=     5.13 T=   65.1 p1= -73.8 p2=   381.9 ed=    77 4/8/2020    x1=  57. x2=  68. y1=  1.58 y2=  -.57     
GP: Confirmed US_Michigan_Wayne 3/30/2020        68   21533     5638    3195     5171     2    77 4/8/2020  
AAA1     1 US_Michigan_Wayne Confirmed cc1=  .992967 cc2=  .691456 lx=  8.57734 if=  58 il=  68 3/30/2020  n=  10 now=   21533 end=       5309      3195      5171 U=     4.65 T=   64.9 p1= -75.3 p2=   405.6 ed=    75 4/6/2020    x1=  58. x2=  68. y1=  1.48 y2=  -.68 BEST
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .992968 cc2=  .691456 lx=  8.58134 if=  58 il=  68 3/30/2020  n=  10 now=   21533 end=       5309      3195      5171 U=     4.65 T=   64.9 p1= -75.3 p2=   405.6 ed=    75 4/6/2020    x1=  58. x2=  68. y1=  1.48 y2=  -.68 BEST
