TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        4834.00000        8.48343
TAB:  US_Washington_Yakima Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Washington_Yakima Confirmed cc1=  .963875 cc2=  .630542 lx= 10.48343 if=  55 il=  63 3/25/2020  n=   8 now=    4834 end=      35718        47         0 U=    27.49 T=  115.0 p1= 638.9 p2=    13.5 ed=   179 7/19/2020   x1=  55. x2=  63. y1=  2.18 y2=  1.89     
GP: Confirmed US_Washington_Yakima 3/25/2020        63    4834    -          47        0     0   179 7/19/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .954890 cc2=  .601337 lx= 10.48343 if=  56 il=  63 3/25/2020  n=   7 now=    4834 end=      35718        47         0 U=    27.74 T=  115.5 p1= 638.9 p2=    13.5 ed=   180 7/20/2020   x1=  56. x2=  63. y1=  2.14 y2=  1.89     
GP: Confirmed US_Washington_Yakima 3/25/2020        63    4834    -          47        0     0   180 7/20/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .956439 cc2=  .578475 lx= 10.48343 if=  57 il=  63 3/25/2020  n=   6 now=    4834 end=      35718        47         0 U=    23.77 T=  108.0 p1= 638.9 p2=    13.5 ed=   164 7/4/2020    x1=  57. x2=  63. y1=  2.14 y2=  1.89     
GP: Confirmed US_Washington_Yakima 3/25/2020        63    4834    -          47        0     0   164 7/4/2020  
AAA2     1 US_Washington_Yakima Confirmed cc1=  .936281 cc2=  .528033 lx= 10.48343 if=  58 il=  63 3/25/2020  n=   5 now=    4834 end=      35718        47         0 U=    23.84 T=  108.1 p1= 638.9 p2=    13.5 ed=   164 7/4/2020    x1=  58. x2=  63. y1=  2.10 y2=  1.89     
GP: Confirmed US_Washington_Yakima 3/25/2020        63    4834    -          47        0     0   164 7/4/2020  
AAA2     1 US_Washington_Yakima Confirmed cc1=  .968143 cc2=  .700882 lx= 10.48343 if=  51 il=  64 3/26/2020  n=  13 now=    4834 end=      35718        61         0 U=    30.28 T=  120.1 p1= 638.9 p2=    13.5 ed=   191 7/31/2020   x1=  51. x2=  64. y1=  2.28 y2=  1.85     
GP: Confirmed US_Washington_Yakima 3/26/2020        64    4834    -          61        0     0   191 7/31/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .961161 cc2=  .683811 lx= 10.48343 if=  52 il=  64 3/26/2020  n=  12 now=    4834 end=      35718        61         0 U=    33.71 T=  126.4 p1= 638.9 p2=    13.5 ed=   205 8/14/2020   x1=  52. x2=  64. y1=  2.21 y2=  1.85     
GP: Confirmed US_Washington_Yakima 3/26/2020        64    4834    -          61        0     0   205 8/14/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .968703 cc2=  .680028 lx= 10.48343 if=  53 il=  64 3/26/2020  n=  11 now=    4834 end=      35718        61         0 U=    30.90 T=  121.2 p1= 638.9 p2=    13.5 ed=   194 8/3/2020    x1=  53. x2=  64. y1=  2.21 y2=  1.85     
GP: Confirmed US_Washington_Yakima 3/26/2020        64    4834    -          61        0     0   194 8/3/2020  
AAA2     1 US_Washington_Yakima Confirmed cc1=  .971850 cc2=  .670338 lx= 10.48343 if=  54 il=  64 3/26/2020  n=  10 now=    4834 end=      35718        61         0 U=    28.09 T=  116.0 p1= 638.9 p2=    13.5 ed=   182 7/22/2020   x1=  54. x2=  64. y1=  2.21 y2=  1.85     
GP: Confirmed US_Washington_Yakima 3/26/2020        64    4834    -          61        0     0   182 7/22/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .968305 cc2=  .652077 lx= 10.48343 if=  55 il=  64 3/26/2020  n=   9 now=    4834 end=      35718        61         0 U=    27.18 T=  114.3 p1= 638.9 p2=    13.5 ed=   178 7/18/2020   x1=  55. x2=  64. y1=  2.18 y2=  1.85     
GP: Confirmed US_Washington_Yakima 3/26/2020        64    4834    -          61        0     0   178 7/18/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .963895 cc2=  .630562 lx= 10.48343 if=  56 il=  64 3/26/2020  n=   8 now=    4834 end=      35718        61         0 U=    27.35 T=  114.7 p1= 638.9 p2=    13.5 ed=   179 7/19/2020   x1=  56. x2=  64. y1=  2.14 y2=  1.85     
GP: Confirmed US_Washington_Yakima 3/26/2020        64    4834    -          61        0     0   179 7/19/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .968175 cc2=  .614622 lx= 10.48343 if=  57 il=  64 3/26/2020  n=   7 now=    4834 end=      35718        61         0 U=    23.93 T=  108.3 p1= 638.9 p2=    13.5 ed=   164 7/4/2020    x1=  57. x2=  64. y1=  2.14 y2=  1.85     
GP: Confirmed US_Washington_Yakima 3/26/2020        64    4834    -          61        0     0   164 7/4/2020  
AAA2     1 US_Washington_Yakima Confirmed cc1=  .958660 cc2=  .580695 lx= 10.48343 if=  58 il=  64 3/26/2020  n=   6 now=    4834 end=      35718        61         0 U=    24.02 T=  108.5 p1= 638.9 p2=    13.5 ed=   165 7/5/2020    x1=  58. x2=  64. y1=  2.10 y2=  1.85     
GP: Confirmed US_Washington_Yakima 3/26/2020        64    4834    -          61        0     0   165 7/5/2020  
AAA2     1 US_Washington_Yakima Confirmed cc1=  .955466 cc2=  .547217 lx= 10.48343 if=  59 il=  64 3/26/2020  n=   5 now=    4834 end=      35718        61         0 U=    23.02 T=  106.6 p1= 638.9 p2=    13.5 ed=   160 6/30/2020   x1=  59. x2=  64. y1=  2.07 y2=  1.85     
GP: Confirmed US_Washington_Yakima 3/26/2020        64    4834    -          61        0     0   160 6/30/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .973317 cc2=  .715118 lx= 10.48343 if=  51 il=  65 3/27/2020  n=  14 now=    4834 end=      35718        66        89 U=    31.69 T=  123.3 p1= 638.9 p2=    13.5 ed=   198 8/7/2020    x1=  51. x2=  65. y1=  2.28 y2=  1.84     
GP: Confirmed US_Washington_Yakima 3/27/2020        65    4834    -          66       89     1   198 8/7/2020  
AAA2     1 US_Washington_Yakima Confirmed cc1=  .968273 cc2=  .701012 lx= 10.48343 if=  52 il=  65 3/27/2020  n=  13 now=    4834 end=      35718        66        89 U=    35.29 T=  129.9 p1= 638.9 p2=    13.5 ed=   213 8/22/2020   x1=  52. x2=  65. y1=  2.21 y2=  1.84     
GP: Confirmed US_Washington_Yakima 3/27/2020        65    4834    -          66       89     1   213 8/22/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .975108 cc2=  .697758 lx= 10.48343 if=  53 il=  65 3/27/2020  n=  12 now=    4834 end=      35718        66        89 U=    32.57 T=  124.9 p1= 638.9 p2=    13.5 ed=   201 8/10/2020   x1=  53. x2=  65. y1=  2.21 y2=  1.84     
GP: Confirmed US_Washington_Yakima 3/27/2020        65    4834    -          66       89     1   201 8/10/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .978307 cc2=  .689631 lx= 10.48343 if=  54 il=  65 3/27/2020  n=  11 now=    4834 end=      35718        66        89 U=    29.86 T=  119.9 p1= 638.9 p2=    13.5 ed=   190 7/30/2020   x1=  54. x2=  65. y1=  2.21 y2=  1.84     
GP: Confirmed US_Washington_Yakima 3/27/2020        65    4834    -          66       89     1   190 7/30/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .976321 cc2=  .674810 lx= 10.48343 if=  55 il=  65 3/27/2020  n=  10 now=    4834 end=      35718        66        89 U=    29.11 T=  118.5 p1= 638.9 p2=    13.5 ed=   187 7/27/2020   x1=  55. x2=  65. y1=  2.18 y2=  1.84     
GP: Confirmed US_Washington_Yakima 3/27/2020        65    4834    -          66       89     1   187 7/27/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .973785 cc2=  .657558 lx= 10.48343 if=  56 il=  65 3/27/2020  n=   9 now=    4834 end=      35718        66        89 U=    29.52 T=  119.3 p1= 638.9 p2=    13.5 ed=   188 7/28/2020   x1=  56. x2=  65. y1=  2.14 y2=  1.84     
GP: Confirmed US_Washington_Yakima 3/27/2020        65    4834    -          66       89     1   188 7/28/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .977128 cc2=  .643795 lx= 10.48343 if=  57 il=  65 3/27/2020  n=   8 now=    4834 end=      35718        66        89 U=    26.24 T=  113.3 p1= 638.9 p2=    13.5 ed=   175 7/15/2020   x1=  57. x2=  65. y1=  2.14 y2=  1.84     
GP: Confirmed US_Washington_Yakima 3/27/2020        65    4834    -          66       89     1   175 7/15/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .970717 cc2=  .617163 lx= 10.48343 if=  58 il=  65 3/27/2020  n=   7 now=    4834 end=      35718        66        89 U=    26.69 T=  114.1 p1= 638.9 p2=    13.5 ed=   177 7/17/2020   x1=  58. x2=  65. y1=  2.10 y2=  1.84     
GP: Confirmed US_Washington_Yakima 3/27/2020        65    4834    -          66       89     1   177 7/17/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .967204 cc2=  .589239 lx= 10.48343 if=  59 il=  65 3/27/2020  n=   6 now=    4834 end=      35718        66        89 U=    26.13 T=  113.1 p1= 638.9 p2=    13.5 ed=   174 7/14/2020   x1=  59. x2=  65. y1=  2.07 y2=  1.84     
GP: Confirmed US_Washington_Yakima 3/27/2020        65    4834    -          66       89     1   174 7/14/2020 
AAA1     1 US_Washington_Yakima Confirmed cc1=  .970402 cc2=  .562153 lx=  4.66343 if=  60 il=  65 3/27/2020  n=   5 now=    4834 end=        105        66        89 U=     3.61 T=   62.3 p1= -97.8 p2=  4603.8 ed=    70 4/1/2020    x1=  60. x2=  65. y1=   .64 y2=  -.75 BEST
AAA2     1 US_Washington_Yakima Confirmed cc1=  .970402 cc2=  .562153 lx=  4.65843 if=  60 il=  65 3/27/2020  n=   5 now=    4834 end=        105        66        89 U=     3.61 T=   62.3 p1= -97.8 p2=  4603.8 ed=    70 4/1/2020    x1=  60. x2=  65. y1=   .64 y2=  -.75 BEST
GP: Confirmed US_Washington_Yakima 3/27/2020        65    4834      105      66       89     1    70 4/1/2020  
AAA2     1 US_Washington_Yakima Confirmed cc1=  .977544 cc2=  .727544 lx= 10.48343 if=  51 il=  66 3/28/2020  n=  15 now=    4834 end=      35718        82        89 U=    31.45 T=  122.8 p1= 638.9 p2=    13.5 ed=   196 8/5/2020    x1=  51. x2=  66. y1=  2.28 y2=  1.80     
GP: Confirmed US_Washington_Yakima 3/28/2020        66    4834    -          82       89     2   196 8/5/2020  
AAA2     1 US_Washington_Yakima Confirmed cc1=  .973859 cc2=  .715660 lx= 10.48343 if=  52 il=  66 3/28/2020  n=  14 now=    4834 end=      35718        82        89 U=    34.70 T=  128.6 p1= 638.9 p2=    13.5 ed=   210 8/19/2020   x1=  52. x2=  66. y1=  2.21 y2=  1.80     
GP: Confirmed US_Washington_Yakima 3/28/2020        66    4834    -          82       89     2   210 8/19/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .979953 cc2=  .712692 lx= 10.48343 if=  53 il=  66 3/28/2020  n=  13 now=    4834 end=      35718        82        89 U=    32.22 T=  124.1 p1= 638.9 p2=    13.5 ed=   200 8/9/2020    x1=  53. x2=  66. y1=  2.21 y2=  1.80     
GP: Confirmed US_Washington_Yakima 3/28/2020        66    4834    -          82       89     2   200 8/9/2020  
AAA2     1 US_Washington_Yakima Confirmed cc1=  .982964 cc2=  .705614 lx= 10.48343 if=  54 il=  66 3/28/2020  n=  12 now=    4834 end=      35718        82        89 U=    29.74 T=  119.7 p1= 638.9 p2=    13.5 ed=   189 7/29/2020   x1=  54. x2=  66. y1=  2.21 y2=  1.80     
GP: Confirmed US_Washington_Yakima 3/28/2020        66    4834    -          82       89     2   189 7/29/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .981833 cc2=  .693158 lx= 10.48343 if=  55 il=  66 3/28/2020  n=  11 now=    4834 end=      35718        82        89 U=    29.05 T=  118.4 p1= 638.9 p2=    13.5 ed=   186 7/26/2020   x1=  55. x2=  66. y1=  2.18 y2=  1.80     
GP: Confirmed US_Washington_Yakima 3/28/2020        66    4834    -          82       89     2   186 7/26/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .980282 cc2=  .678771 lx= 10.48343 if=  56 il=  66 3/28/2020  n=  10 now=    4834 end=      35718        82        89 U=    29.41 T=  119.1 p1= 638.9 p2=    13.5 ed=   188 7/28/2020   x1=  56. x2=  66. y1=  2.14 y2=  1.80     
GP: Confirmed US_Washington_Yakima 3/28/2020        66    4834    -          82       89     2   188 7/28/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .982799 cc2=  .666571 lx= 10.48343 if=  57 il=  66 3/28/2020  n=   9 now=    4834 end=      35718        82        89 U=    26.47 T=  113.8 p1= 638.9 p2=    13.5 ed=   176 7/16/2020   x1=  57. x2=  66. y1=  2.14 y2=  1.80     
GP: Confirmed US_Washington_Yakima 3/28/2020        66    4834    -          82       89     2   176 7/16/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .978192 cc2=  .644858 lx= 10.48343 if=  58 il=  66 3/28/2020  n=   8 now=    4834 end=      35718        82        89 U=    26.91 T=  114.6 p1= 638.9 p2=    13.5 ed=   178 7/18/2020   x1=  58. x2=  66. y1=  2.10 y2=  1.80     
GP: Confirmed US_Washington_Yakima 3/28/2020        66    4834    -          82       89     2   178 7/18/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .975590 cc2=  .622037 lx=  5.94343 if=  59 il=  66 3/28/2020  n=   7 now=    4834 end=        381        82        89 U=     8.89 T=   69.8 p1= -92.1 p2=  1268.8 ed=    90 4/21/2020   x1=  59. x2=  66. y1=  1.22 y2=   .43     
GP: Confirmed US_Washington_Yakima 3/28/2020        66    4834      381      82       89     2    90 4/21/2020 
AAA1     1 US_Washington_Yakima Confirmed cc1=  .981459 cc2=  .603494 lx=  4.89343 if=  60 il=  66 3/28/2020  n=   6 now=    4834 end=        133        82        89 U=     4.08 T=   63.1 p1= -97.2 p2=  3634.6 ed=    72 4/3/2020    x1=  60. x2=  66. y1=   .75 y2=  -.72 BEST
AAA2     1 US_Washington_Yakima Confirmed cc1=  .981459 cc2=  .603494 lx=  4.89643 if=  60 il=  66 3/28/2020  n=   6 now=    4834 end=        133        82        89 U=     4.08 T=   63.1 p1= -97.2 p2=  3634.6 ed=    72 4/3/2020    x1=  60. x2=  66. y1=   .75 y2=  -.72 BEST
GP: Confirmed US_Washington_Yakima 3/28/2020        66    4834      133      82       89     2    72 4/3/2020  
AAA1     1 US_Washington_Yakima Confirmed cc1=  .990507 cc2=  .582259 lx=  4.70343 if=  61 il=  66 3/28/2020  n=   5 now=    4834 end=        110        82        89 U=     2.67 T=   62.8 p1= -97.7 p2=  4394.5 ed=    69 3/31/2020   x1=  61. x2=  66. y1=   .66 y2= -1.21 BEST
AAA2     1 US_Washington_Yakima Confirmed cc1=  .990507 cc2=  .582259 lx=  4.70243 if=  61 il=  66 3/28/2020  n=   5 now=    4834 end=        110        82        89 U=     2.67 T=   62.8 p1= -97.7 p2=  4394.5 ed=    69 3/31/2020   x1=  61. x2=  66. y1=   .66 y2= -1.21 BEST
GP: Confirmed US_Washington_Yakima 3/28/2020        66    4834      110      82       89     2    69 3/31/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .976388 cc2=  .733852 lx= 10.48343 if=  51 il=  67 3/29/2020  n=  16 now=    4834 end=      35718       140         0 U=    28.12 T=  115.1 p1= 638.9 p2=    13.5 ed=   181 7/21/2020   x1=  51. x2=  67. y1=  2.28 y2=  1.71     
GP: Confirmed US_Washington_Yakima 3/29/2020        67    4834    -         140        0     0   181 7/21/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .973426 cc2=  .723426 lx= 10.48343 if=  52 il=  67 3/29/2020  n=  15 now=    4834 end=      35718       140         0 U=    30.26 T=  118.8 p1= 638.9 p2=    13.5 ed=   190 7/30/2020   x1=  52. x2=  67. y1=  2.21 y2=  1.71     
GP: Confirmed US_Washington_Yakima 3/29/2020        67    4834    -         140        0     0   190 7/30/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .979216 cc2=  .721018 lx= 10.48343 if=  53 il=  67 3/29/2020  n=  14 now=    4834 end=      35718       140         0 U=    28.25 T=  115.4 p1= 638.9 p2=    13.5 ed=   182 7/22/2020   x1=  53. x2=  67. y1=  2.21 y2=  1.71     
