TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       11803.00000        9.37611
TAB:  US_Massachusetts_Worcester Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed US_Massachusetts_Worcester 4/20/2020        89   11803     5979    3205     5886     9   115 5/16/2020 
AAA1     1 US_Massachusetts_Worcester Confirmed cc1=  .998861 cc2=  .832195 lx=  8.69611 if=  54 il=  89 4/20/2020  n=  35 now=   11803 end=       5979      3205      5886 U=    14.56 T=   82.1 p1= -49.3 p2=   197.4 ed=   116 5/17/2020   x1=  54. x2=  89. y1=  1.93 y2=  -.47 BEST
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .998861 cc2=  .832195 lx=  8.69711 if=  54 il=  89 4/20/2020  n=  35 now=   11803 end=       5979      3205      5886 U=    14.56 T=   82.1 p1= -49.3 p2=   197.4 ed=   116 5/17/2020   x1=  54. x2=  89. y1=  1.93 y2=  -.47 BEST
GP: Confirmed US_Massachusetts_Worcester 4/20/2020        89   11803     5979    3205     5886     9   116 5/17/2020 
AAA1     1 US_Massachusetts_Worcester Confirmed cc1=  .998928 cc2=  .829897 lx=  8.67611 if=  55 il=  89 4/20/2020  n=  34 now=   11803 end=       5861      3205      5886 U=    14.22 T=   81.8 p1= -50.3 p2=   201.4 ed=   115 5/16/2020   x1=  55. x2=  89. y1=  1.89 y2=  -.50 BEST
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .998928 cc2=  .829897 lx=  8.67311 if=  55 il=  89 4/20/2020  n=  34 now=   11803 end=       5861      3205      5886 U=    14.22 T=   81.8 p1= -50.3 p2=   201.4 ed=   115 5/16/2020   x1=  55. x2=  89. y1=  1.89 y2=  -.50 BEST
GP: Confirmed US_Massachusetts_Worcester 4/20/2020        89   11803     5861    3205     5886     9   115 5/16/2020 
AAA1     1 US_Massachusetts_Worcester Confirmed cc1=  .998941 cc2=  .827442 lx=  8.65611 if=  56 il=  89 4/20/2020  n=  33 now=   11803 end=       5745      3205      5886 U=    13.82 T=   81.6 p1= -51.3 p2=   205.4 ed=   114 5/15/2020   x1=  56. x2=  89. y1=  1.85 y2=  -.54 BEST
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .998941 cc2=  .827442 lx=  8.65511 if=  56 il=  89 4/20/2020  n=  33 now=   11803 end=       5745      3205      5886 U=    13.82 T=   81.6 p1= -51.3 p2=   205.4 ed=   114 5/15/2020   x1=  56. x2=  89. y1=  1.85 y2=  -.54 BEST
GP: Confirmed US_Massachusetts_Worcester 4/20/2020        89   11803     5745    3205     5886     9   114 5/15/2020 
AAA1     1 US_Massachusetts_Worcester Confirmed cc1=  .998873 cc2=  .824796 lx=  8.64611 if=  57 il=  89 4/20/2020  n=  32 now=   11803 end=       5687      3205      5886 U=    13.62 T=   81.4 p1= -51.8 p2=   207.5 ed=   113 5/14/2020   x1=  57. x2=  89. y1=  1.79 y2=  -.56 BEST
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .998873 cc2=  .824796 lx=  8.64411 if=  57 il=  89 4/20/2020  n=  32 now=   11803 end=       5687      3205      5886 U=    13.62 T=   81.4 p1= -51.8 p2=   207.5 ed=   113 5/14/2020   x1=  57. x2=  89. y1=  1.79 y2=  -.56 BEST
GP: Confirmed US_Massachusetts_Worcester 4/20/2020        89   11803     5687    3205     5886     9   113 5/14/2020 
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .998775 cc2=  .821998 lx=  8.63611 if=  58 il=  89 4/20/2020  n=  31 now=   11803 end=       5631      3205      5886 U=    13.41 T=   81.3 p1= -52.3 p2=   209.6 ed=   112 5/13/2020   x1=  58. x2=  89. y1=  1.74 y2=  -.57     
GP: Confirmed US_Massachusetts_Worcester 4/20/2020        89   11803     5631    3205     5886     9   112 5/13/2020 
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .998653 cc2=  .819047 lx=  8.63611 if=  59 il=  89 4/20/2020  n=  30 now=   11803 end=       5631      3205      5886 U=    13.21 T=   81.4 p1= -52.3 p2=   209.6 ed=   112 5/13/2020   x1=  59. x2=  89. y1=  1.70 y2=  -.57     
GP: Confirmed US_Massachusetts_Worcester 4/20/2020        89   11803     5631    3205     5886     9   112 5/13/2020 
AAA1     1 US_Massachusetts_Worcester Confirmed cc1=  .998573 cc2=  .815998 lx=  8.65611 if=  60 il=  89 4/20/2020  n=  29 now=   11803 end=       5745      3205      5886 U=    13.45 T=   81.8 p1= -51.3 p2=   205.4 ed=   113 5/14/2020   x1=  60. x2=  89. y1=  1.62 y2=  -.54 BEST
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .998573 cc2=  .815998 lx=  8.65511 if=  60 il=  89 4/20/2020  n=  29 now=   11803 end=       5745      3205      5886 U=    13.45 T=   81.8 p1= -51.3 p2=   205.4 ed=   113 5/14/2020   x1=  60. x2=  89. y1=  1.62 y2=  -.54 BEST
GP: Confirmed US_Massachusetts_Worcester 4/20/2020        89   11803     5745    3205     5886     9   113 5/14/2020 
AAA1     1 US_Massachusetts_Worcester Confirmed cc1=  .998484 cc2=  .812788 lx=  8.67611 if=  61 il=  89 4/20/2020  n=  28 now=   11803 end=       5861      3205      5886 U=    13.32 T=   82.3 p1= -50.3 p2=   201.4 ed=   113 5/14/2020   x1=  61. x2=  89. y1=  1.60 y2=  -.50 BEST
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .998484 cc2=  .812788 lx=  8.67411 if=  61 il=  89 4/20/2020  n=  28 now=   11803 end=       5861      3205      5886 U=    13.32 T=   82.3 p1= -50.3 p2=   201.4 ed=   113 5/14/2020   x1=  61. x2=  89. y1=  1.60 y2=  -.50 BEST
GP: Confirmed US_Massachusetts_Worcester 4/20/2020        89   11803     5861    3205     5886     9   113 5/14/2020 
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .998881 cc2=  .809898 lx=  8.74611 if=  62 il=  89 4/20/2020  n=  27 now=   11803 end=       6286      3205      5886 U=    14.29 T=   83.4 p1= -46.7 p2=   187.8 ed=   117 5/18/2020   x1=  62. x2=  89. y1=  1.49 y2=  -.40     
GP: Confirmed US_Massachusetts_Worcester 4/20/2020        89   11803     6286    3205     5886     9   117 5/18/2020 
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .999140 cc2=  .806690 lx=  8.81611 if=  63 il=  89 4/20/2020  n=  26 now=   11803 end=       6741      3205      5886 U=    15.55 T=   84.4 p1= -42.9 p2=   175.1 ed=   121 5/22/2020   x1=  63. x2=  89. y1=  1.38 y2=  -.30     
GP: Confirmed US_Massachusetts_Worcester 4/20/2020        89   11803     6741    3205     5886     9   121 5/22/2020 
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .999060 cc2=  .802944 lx=  8.83611 if=  64 il=  89 4/20/2020  n=  25 now=   11803 end=       6878      3205      5886 U=    15.78 T=   84.7 p1= -41.7 p2=   171.6 ed=   121 5/22/2020   x1=  64. x2=  89. y1=  1.31 y2=  -.27     
GP: Confirmed US_Massachusetts_Worcester 4/20/2020        89   11803     6878    3205     5886     9   121 5/22/2020 
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .998978 cc2=  .798978 lx=  8.86611 if=  65 il=  89 4/20/2020  n=  24 now=   11803 end=       7087      3205      5886 U=    16.25 T=   85.2 p1= -40.0 p2=   166.5 ed=   123 5/24/2020   x1=  65. x2=  89. y1=  1.25 y2=  -.23     
GP: Confirmed US_Massachusetts_Worcester 4/20/2020        89   11803     7087    3205     5886     9   123 5/24/2020 
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .998852 cc2=  .794728 lx=  8.87611 if=  66 il=  89 4/20/2020  n=  23 now=   11803 end=       7158      3205      5886 U=    16.64 T=   85.4 p1= -39.4 p2=   164.9 ed=   124 5/25/2020   x1=  66. x2=  89. y1=  1.16 y2=  -.22     
GP: Confirmed US_Massachusetts_Worcester 4/20/2020        89   11803     7158    3205     5886     9   124 5/25/2020 
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .998734 cc2=  .790219 lx=  8.84611 if=  67 il=  89 4/20/2020  n=  22 now=   11803 end=       6947      3205      5886 U=    16.13 T=   84.9 p1= -41.1 p2=   169.9 ed=   122 5/23/2020   x1=  67. x2=  89. y1=  1.11 y2=  -.26     
GP: Confirmed US_Massachusetts_Worcester 4/20/2020        89   11803     6947    3205     5886     9   122 5/23/2020 
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .998558 cc2=  .785358 lx=  8.83611 if=  68 il=  89 4/20/2020  n=  21 now=   11803 end=       6878      3205      5886 U=    15.86 T=   84.7 p1= -41.7 p2=   171.6 ed=   122 5/23/2020   x1=  68. x2=  89. y1=  1.05 y2=  -.27     
GP: Confirmed US_Massachusetts_Worcester 4/20/2020        89   11803     6878    3205     5886     9   122 5/23/2020 
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .998350 cc2=  .780132 lx=  8.85611 if=  69 il=  89 4/20/2020  n=  20 now=   11803 end=       7017      3205      5886 U=    15.77 T=   85.2 p1= -40.5 p2=   168.2 ed=   122 5/23/2020   x1=  69. x2=  89. y1=  1.02 y2=  -.24     
GP: Confirmed US_Massachusetts_Worcester 4/20/2020        89   11803     7017    3205     5886     9   122 5/23/2020 
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .998443 cc2=  .774836 lx=  8.97611 if=  70 il=  89 4/20/2020  n=  19 now=   11803 end=       7911      3205      5886 U=    17.70 T=   87.2 p1= -33.0 p2=   149.2 ed=   128 5/29/2020   x1=  70. x2=  89. y1=   .97 y2=  -.10     
GP: Confirmed US_Massachusetts_Worcester 4/20/2020        89   11803     7911    3205     5886     9   128 5/29/2020 
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .997947 cc2=  .762244 lx=  9.07611 if=  72 il=  89 4/20/2020  n=  17 now=   11803 end=       8743      3205      5886 U=    19.88 T=   89.1 p1= -25.9 p2=   135.0 ed=   135 6/5/2020    x1=  72. x2=  89. y1=   .86 y2=   .00     
GP: Confirmed US_Massachusetts_Worcester 4/20/2020        89   11803     8743    3205     5886     9   135 6/5/2020  
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .997944 cc2=  .755408 lx=  8.93611 if=  73 il=  89 4/20/2020  n=  16 now=   11803 end=       7601      3205      5886 U=    17.84 T=   86.4 p1= -35.6 p2=   155.3 ed=   128 5/29/2020   x1=  73. x2=  89. y1=   .75 y2=  -.15     
GP: Confirmed US_Massachusetts_Worcester 4/20/2020        89   11803     7601    3205     5886     9   128 5/29/2020 
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .998065 cc2=  .748065 lx=  8.80611 if=  74 il=  89 4/20/2020  n=  15 now=   11803 end=       6674      3205      5886 U=    15.59 T=   84.2 p1= -43.5 p2=   176.9 ed=   120 5/21/2020   x1=  74. x2=  89. y1=   .65 y2=  -.31     
GP: Confirmed US_Massachusetts_Worcester 4/20/2020        89   11803     6674    3205     5886     9   120 5/21/2020 
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .997821 cc2=  .739622 lx=  8.74611 if=  75 il=  89 4/20/2020  n=  14 now=   11803 end=       6286      3205      5886 U=    14.54 T=   83.3 p1= -46.7 p2=   187.8 ed=   117 5/18/2020   x1=  75. x2=  89. y1=   .57 y2=  -.40     
GP: Confirmed US_Massachusetts_Worcester 4/20/2020        89   11803     6286    3205     5886     9   117 5/18/2020 
AAA1     1 US_Massachusetts_Worcester Confirmed cc1=  .997397 cc2=  .730136 lx=  8.70611 if=  76 il=  89 4/20/2020  n=  13 now=   11803 end=       6039      3205      5886 U=    13.67 T=   82.8 p1= -48.8 p2=   195.4 ed=   115 5/16/2020   x1=  76. x2=  89. y1=   .49 y2=  -.46 BEST
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .997397 cc2=  .730136 lx=  8.70511 if=  76 il=  89 4/20/2020  n=  13 now=   11803 end=       6039      3205      5886 U=    13.67 T=   82.8 p1= -48.8 p2=   195.4 ed=   115 5/16/2020   x1=  76. x2=  89. y1=   .49 y2=  -.46 BEST
GP: Confirmed US_Massachusetts_Worcester 4/20/2020        89   11803     6039    3205     5886     9   115 5/16/2020 
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .996770 cc2=  .719419 lx=  8.72611 if=  77 il=  89 4/20/2020  n=  12 now=   11803 end=       6161      3205      5886 U=    13.80 T=   83.1 p1= -47.8 p2=   191.6 ed=   115 5/16/2020   x1=  77. x2=  89. y1=   .44 y2=  -.43     
GP: Confirmed US_Massachusetts_Worcester 4/20/2020        89   11803     6161    3205     5886     9   115 5/16/2020 
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .996339 cc2=  .707664 lx=  8.90611 if=  78 il=  89 4/20/2020  n=  11 now=   11803 end=       7376      3205      5886 U=    16.57 T=   86.0 p1= -37.5 p2=   160.0 ed=   125 5/26/2020   x1=  78. x2=  89. y1=   .48 y2=  -.18     
GP: Confirmed US_Massachusetts_Worcester 4/20/2020        89   11803     7376    3205     5886     9   125 5/26/2020 
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .996483 cc2=  .694972 lx=  9.67611 if=  79 il=  89 4/20/2020  n=  10 now=   11803 end=      15932      3205      5886 U=    29.50 T=  102.9 p1=  35.0 p2=    74.1 ed=   172 7/12/2020   x1=  79. x2=  89. y1=   .81 y2=   .47     
GP: Confirmed US_Massachusetts_Worcester 4/20/2020        89   11803    15932    3205     5886     9   172 7/12/2020 
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .995567 cc2=  .679339 lx= 10.83611 if=  80 il=  89 4/20/2020  n=   9 now=   11803 end=      50823      3205      5886 U=    48.40 T=  138.2 p1= 330.6 p2=    23.2 ed=   252 9/30/2020   x1=  80. x2=  89. y1=  1.20 y2=  1.02     
GP: Confirmed US_Massachusetts_Worcester 4/20/2020        89   11803    -        3205     5886     9   252 9/30/2020 
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .994385 cc2=  .661052 lx= 11.37611 if=  81 il=  89 4/20/2020  n=   8 now=   11803 end=      87213      3205      5886 U=    61.91 T=  163.0 p1= 638.9 p2=    13.5 ed=   309 11/26/2020  x1=  81. x2=  89. y1=  1.32 y2=  1.20     
GP: Confirmed US_Massachusetts_Worcester 4/20/2020        89   11803    -        3205     5886     9   309 11/26/2020
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .994099 cc2=  .640545 lx= 10.26611 if=  82 il=  89 4/20/2020  n=   7 now=   11803 end=      28741      3205      5886 U=    40.90 T=  121.1 p1= 143.5 p2=    41.1 ed=   217 8/26/2020   x1=  82. x2=  89. y1=   .96 y2=   .79     
GP: Confirmed US_Massachusetts_Worcester 4/20/2020        89   11803    28741    3205     5886     9   217 8/26/2020 
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .994294 cc2=  .616329 lx=  8.43611 if=  83 il=  89 4/20/2020  n=   6 now=   11803 end=       4610      3205      5886 U=     8.80 T=   80.1 p1= -60.9 p2=   256.0 ed=   100 5/1/2020    x1=  83. x2=  89. y1=  -.33 y2= -1.01     
GP: Confirmed US_Massachusetts_Worcester 4/20/2020        89   11803     4610    3205     5886     9   100 5/1/2020  
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .997424 cc2=  .589175 lx=  8.22611 if=  84 il=  89 4/20/2020  n=   5 now=   11803 end=       3737      3205      5886 U=     4.52 T=   80.5 p1= -68.3 p2=   315.8 ed=    91 4/22/2020   x1=  84. x2=  89. y1=  -.77 y2= -1.87     
GP: Confirmed US_Massachusetts_Worcester 4/20/2020        89   11803     3737    3205     5886     9    91 4/22/2020 
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .998066 cc2=  .845567 lx=  8.84611 if=  48 il=  90 4/21/2020  n=  42 now=   11803 end=       6947      3341      5967 U=    16.86 T=   84.7 p1= -41.1 p2=   169.9 ed=   124 5/25/2020   x1=  48. x2=  90. y1=  2.18 y2=  -.31     
GP: Confirmed US_Massachusetts_Worcester 4/21/2020        90   11803     6947    3341     5967     6   124 5/25/2020 
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .998535 cc2=  .844232 lx=  8.80611 if=  49 il=  90 4/21/2020  n=  41 now=   11803 end=       6674      3341      5967 U=    16.12 T=   84.1 p1= -43.5 p2=   176.9 ed=   122 5/23/2020   x1=  49. x2=  90. y1=  2.18 y2=  -.37     
GP: Confirmed US_Massachusetts_Worcester 4/21/2020        90   11803     6674    3341     5967     6   122 5/23/2020 
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .998785 cc2=  .842612 lx=  8.76611 if=  50 il=  90 4/21/2020  n=  40 now=   11803 end=       6413      3341      5967 U=    15.39 T=   83.4 p1= -45.7 p2=   184.0 ed=   119 5/20/2020   x1=  50. x2=  90. y1=  2.17 y2=  -.43     
GP: Confirmed US_Massachusetts_Worcester 4/21/2020        90   11803     6413    3341     5967     6   119 5/20/2020 
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .998839 cc2=  .840725 lx=  8.74611 if=  51 il=  90 4/21/2020  n=  39 now=   11803 end=       6286      3341      5967 U=    15.33 T=   83.0 p1= -46.7 p2=   187.8 ed=   119 5/20/2020   x1=  51. x2=  90. y1=  2.09 y2=  -.46     
GP: Confirmed US_Massachusetts_Worcester 4/21/2020        90   11803     6286    3341     5967     6   119 5/20/2020 
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .999029 cc2=  .838901 lx=  8.71611 if=  52 il=  90 4/21/2020  n=  38 now=   11803 end=       6100      3341      5967 U=    14.67 T=   82.6 p1= -48.3 p2=   193.5 ed=   117 5/18/2020   x1=  52. x2=  90. y1=  2.08 y2=  -.51     
GP: Confirmed US_Massachusetts_Worcester 4/21/2020        90   11803     6100    3341     5967     6   117 5/18/2020 
AAA1     1 US_Massachusetts_Worcester Confirmed cc1=  .999030 cc2=  .836808 lx=  8.69611 if=  53 il=  90 4/21/2020  n=  37 now=   11803 end=       5979      3341      5967 U=    14.12 T=   82.4 p1= -49.3 p2=   197.4 ed=   115 5/16/2020   x1=  53. x2=  90. y1=  2.08 y2=  -.54 BEST
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .999030 cc2=  .836808 lx=  8.69911 if=  53 il=  90 4/21/2020  n=  37 now=   11803 end=       5979      3341      5967 U=    14.12 T=   82.4 p1= -49.3 p2=   197.4 ed=   115 5/16/2020   x1=  53. x2=  90. y1=  2.08 y2=  -.54 BEST
GP: Confirmed US_Massachusetts_Worcester 4/21/2020        90   11803     5979    3341     5967     6   115 5/16/2020 
AAA1     1 US_Massachusetts_Worcester Confirmed cc1=  .998949 cc2=  .834550 lx=  8.70611 if=  54 il=  90 4/21/2020  n=  36 now=   11803 end=       6039      3341      5967 U=    14.65 T=   82.3 p1= -48.8 p2=   195.4 ed=   116 5/17/2020   x1=  54. x2=  90. y1=  1.93 y2=  -.52 BEST
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .998950 cc2=  .834550 lx=  8.70111 if=  54 il=  90 4/21/2020  n=  36 now=   11803 end=       6039      3341      5967 U=    14.65 T=   82.3 p1= -48.8 p2=   195.4 ed=   116 5/17/2020   x1=  54. x2=  90. y1=  1.93 y2=  -.52 BEST
GP: Confirmed US_Massachusetts_Worcester 4/21/2020        90   11803     6039    3341     5967     6   116 5/17/2020 
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .999011 cc2=  .832344 lx=  8.67611 if=  55 il=  90 4/21/2020  n=  35 now=   11803 end=       5861      3341      5967 U=    14.21 T=   81.8 p1= -50.3 p2=   201.4 ed=   115 5/16/2020   x1=  55. x2=  90. y1=  1.89 y2=  -.58     
GP: Confirmed US_Massachusetts_Worcester 4/21/2020        90   11803     5861    3341     5967     6   115 5/16/2020 
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .999022 cc2=  .829991 lx=  8.66611 if=  56 il=  90 4/21/2020  n=  34 now=   11803 end=       5802      3341      5967 U=    13.91 T=   81.7 p1= -50.8 p2=   203.4 ed=   114 5/15/2020   x1=  56. x2=  90. y1=  1.85 y2=  -.59     
GP: Confirmed US_Massachusetts_Worcester 4/21/2020        90   11803     5802    3341     5967     6   114 5/15/2020 
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .998960 cc2=  .827461 lx=  8.65611 if=  57 il=  90 4/21/2020  n=  33 now=   11803 end=       5745      3341      5967 U=    13.71 T=   81.6 p1= -51.3 p2=   205.4 ed=   113 5/14/2020   x1=  57. x2=  90. y1=  1.79 y2=  -.61     
GP: Confirmed US_Massachusetts_Worcester 4/21/2020        90   11803     5745    3341     5967     6   113 5/14/2020 
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .998871 cc2=  .824793 lx=  8.64611 if=  58 il=  90 4/21/2020  n=  32 now=   11803 end=       5687      3341      5967 U=    13.49 T=   81.5 p1= -51.8 p2=   207.5 ed=   113 5/14/2020   x1=  58. x2=  90. y1=  1.74 y2=  -.63     
GP: Confirmed US_Massachusetts_Worcester 4/21/2020        90   11803     5687    3341     5967     6   113 5/14/2020 
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .998762 cc2=  .821985 lx=  8.64611 if=  59 il=  90 4/21/2020  n=  31 now=   11803 end=       5687      3341      5967 U=    13.31 T=   81.6 p1= -51.8 p2=   207.5 ed=   113 5/14/2020   x1=  59. x2=  90. y1=  1.70 y2=  -.63     
GP: Confirmed US_Massachusetts_Worcester 4/21/2020        90   11803     5687    3341     5967     6   113 5/14/2020 
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .998696 cc2=  .819091 lx=  8.66611 if=  60 il=  90 4/21/2020  n=  30 now=   11803 end=       5802      3341      5967 U=    13.55 T=   82.0 p1= -50.8 p2=   203.4 ed=   113 5/14/2020   x1=  60. x2=  90. y1=  1.62 y2=  -.59     
GP: Confirmed US_Massachusetts_Worcester 4/21/2020        90   11803     5802    3341     5967     6   113 5/14/2020 
AAA1     1 US_Massachusetts_Worcester Confirmed cc1=  .998623 cc2=  .816049 lx=  8.68611 if=  61 il=  90 4/21/2020  n=  29 now=   11803 end=       5920      3341      5967 U=    13.44 T=   82.5 p1= -49.8 p2=   199.4 ed=   114 5/15/2020   x1=  61. x2=  90. y1=  1.60 y2=  -.56 BEST
