TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        9751.00000        9.18513
TAB:  Czechia Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Czechia Confirmed cc1=  .991528 cc2=  .724267 lx= 11.18512 if=  39 il=  52 3/14/2020  n=  13 now=    9751 end=      72050       189       540 U=    24.58 T=   95.8 p1= 638.9 p2=    13.5 ed=   153 6/23/2020   x1=  39. x2=  52. y1=  2.31 y2=  1.78     
GP: Confirmed Czechia 3/14/2020        52    9751    -         189      540     1   153 6/23/2020 
AAA2     1 Czechia Confirmed cc1=  .991313 cc2=  .713963 lx= 11.18512 if=  40 il=  52 3/14/2020  n=  12 now=    9751 end=      72050       189       540 U=    22.69 T=   92.4 p1= 638.9 p2=    13.5 ed=   145 6/15/2020   x1=  40. x2=  52. y1=  2.31 y2=  1.78     
GP: Confirmed Czechia 3/14/2020        52    9751    -         189      540     1   145 6/15/2020 
AAA2     1 Czechia Confirmed cc1=  .988948 cc2=  .700273 lx= 11.18512 if=  41 il=  52 3/14/2020  n=  11 now=    9751 end=      72050       189       540 U=    23.06 T=   93.1 p1= 638.9 p2=    13.5 ed=   147 6/17/2020   x1=  41. x2=  52. y1=  2.26 y2=  1.78     
GP: Confirmed Czechia 3/14/2020        52    9751    -         189      540     1   147 6/17/2020 
AAA2     1 Czechia Confirmed cc1=  .985730 cc2=  .684219 lx= 11.18512 if=  42 il=  52 3/14/2020  n=  10 now=    9751 end=      72050       189       540 U=    23.44 T=   93.8 p1= 638.9 p2=    13.5 ed=   149 6/19/2020   x1=  42. x2=  52. y1=  2.21 y2=  1.78     
GP: Confirmed Czechia 3/14/2020        52    9751    -         189      540     1   149 6/19/2020 
AAA2     1 Czechia Confirmed cc1=  .982085 cc2=  .665857 lx= 11.18512 if=  43 il=  52 3/14/2020  n=   9 now=    9751 end=      72050       189       540 U=    23.62 T=   94.1 p1= 638.9 p2=    13.5 ed=   149 6/19/2020   x1=  43. x2=  52. y1=  2.16 y2=  1.78     
GP: Confirmed Czechia 3/14/2020        52    9751    -         189      540     1   149 6/19/2020 
AAA2     1 Czechia Confirmed cc1=  .978967 cc2=  .645633 lx= 11.18512 if=  44 il=  52 3/14/2020  n=   8 now=    9751 end=      72050       189       540 U=    24.00 T=   94.8 p1= 638.9 p2=    13.5 ed=   151 6/21/2020   x1=  44. x2=  52. y1=  2.12 y2=  1.78     
GP: Confirmed Czechia 3/14/2020        52    9751    -         189      540     1   151 6/21/2020 
AAA2     1 Czechia Confirmed cc1=  .981522 cc2=  .627969 lx= 11.18512 if=  45 il=  52 3/14/2020  n=   7 now=    9751 end=      72050       189       540 U=    21.42 T=   90.2 p1= 638.9 p2=    13.5 ed=   140 6/10/2020   x1=  45. x2=  52. y1=  2.11 y2=  1.78     
GP: Confirmed Czechia 3/14/2020        52    9751    -         189      540     1   140 6/10/2020 
AAA2     1 Czechia Confirmed cc1=  .974763 cc2=  .596798 lx=  9.36513 if=  46 il=  52 3/14/2020  n=   6 now=    9751 end=      11674       189       540 U=    16.50 T=   75.4 p1=  19.7 p2=    83.5 ed=   114 5/15/2020   x1=  46. x2=  52. y1=  1.78 y2=  1.42     
GP: Confirmed Czechia 3/14/2020        52    9751    11674     189      540     1   114 5/15/2020 
AAA1     1 Czechia Confirmed cc1=  .983807 cc2=  .575558 lx=  6.53513 if=  47 il=  52 3/14/2020  n=   5 now=    9751 end=        688       189       540 U=     5.72 T=   53.5 p1= -92.9 p2=  1417.3 ed=    66 3/28/2020   x1=  47. x2=  52. y1=  1.13 y2=   .26 BEST
AAA2     1 Czechia Confirmed cc1=  .983807 cc2=  .575558 lx=  6.53613 if=  47 il=  52 3/14/2020  n=   5 now=    9751 end=        688       189       540 U=     5.72 T=   53.5 p1= -92.9 p2=  1417.3 ed=    66 3/28/2020   x1=  47. x2=  52. y1=  1.13 y2=   .26 BEST
GP: Confirmed Czechia 3/14/2020        52    9751      688     189      540     1    66 3/28/2020 
AAA2     1 Czechia Confirmed cc1=  .992614 cc2=  .734415 lx= 11.18512 if=  39 il=  53 3/15/2020  n=  14 now=    9751 end=      72050       253       900 U=    24.17 T=   94.9 p1= 638.9 p2=    13.5 ed=   151 6/21/2020   x1=  39. x2=  53. y1=  2.31 y2=  1.73     
GP: Confirmed Czechia 3/15/2020        53    9751    -         253      900     1   151 6/21/2020 
AAA2     1 Czechia Confirmed cc1=  .992672 cc2=  .725411 lx= 11.18512 if=  40 il=  53 3/15/2020  n=  13 now=    9751 end=      72050       253       900 U=    22.44 T=   91.9 p1= 638.9 p2=    13.5 ed=   144 6/14/2020   x1=  40. x2=  53. y1=  2.31 y2=  1.73     
GP: Confirmed Czechia 3/15/2020        53    9751    -         253      900     1   144 6/14/2020 
AAA2     1 Czechia Confirmed cc1=  .990832 cc2=  .713482 lx= 11.18512 if=  41 il=  53 3/15/2020  n=  12 now=    9751 end=      72050       253       900 U=    22.76 T=   92.4 p1= 638.9 p2=    13.5 ed=   146 6/16/2020   x1=  41. x2=  53. y1=  2.26 y2=  1.73     
GP: Confirmed Czechia 3/15/2020        53    9751    -         253      900     1   146 6/16/2020 
AAA2     1 Czechia Confirmed cc1=  .988514 cc2=  .699839 lx= 11.18512 if=  42 il=  53 3/15/2020  n=  11 now=    9751 end=      72050       253       900 U=    23.06 T=   92.9 p1= 638.9 p2=    13.5 ed=   147 6/17/2020   x1=  42. x2=  53. y1=  2.21 y2=  1.73     
GP: Confirmed Czechia 3/15/2020        53    9751    -         253      900     1   147 6/17/2020 
AAA2     1 Czechia Confirmed cc1=  .986177 cc2=  .684665 lx= 11.18512 if=  43 il=  53 3/15/2020  n=  10 now=    9751 end=      72050       253       900 U=    23.18 T=   93.1 p1= 638.9 p2=    13.5 ed=   147 6/17/2020   x1=  43. x2=  53. y1=  2.16 y2=  1.73     
GP: Confirmed Czechia 3/15/2020        53    9751    -         253      900     1   147 6/17/2020 
AAA2     1 Czechia Confirmed cc1=  .984555 cc2=  .668327 lx= 11.18512 if=  44 il=  53 3/15/2020  n=   9 now=    9751 end=      72050       253       900 U=    23.46 T=   93.6 p1= 638.9 p2=    13.5 ed=   148 6/18/2020   x1=  44. x2=  53. y1=  2.12 y2=  1.73     
GP: Confirmed Czechia 3/15/2020        53    9751    -         253      900     1   148 6/18/2020 
AAA2     1 Czechia Confirmed cc1=  .987100 cc2=  .653767 lx= 11.18512 if=  45 il=  53 3/15/2020  n=   8 now=    9751 end=      72050       253       900 U=    21.21 T=   89.7 p1= 638.9 p2=    13.5 ed=   139 6/9/2020    x1=  45. x2=  53. y1=  2.11 y2=  1.73     
GP: Confirmed Czechia 3/15/2020        53    9751    -         253      900     1   139 6/9/2020  
AAA2     1 Czechia Confirmed cc1=  .983246 cc2=  .629693 lx=  9.50513 if=  46 il=  53 3/15/2020  n=   7 now=    9751 end=      13428       253       900 U=    16.50 T=   75.8 p1=  37.7 p2=    72.6 ed=   114 5/15/2020   x1=  46. x2=  53. y1=  1.80 y2=  1.38     
GP: Confirmed Czechia 3/15/2020        53    9751    13428     253      900     1   114 5/15/2020 
AAA2     1 Czechia Confirmed cc1=  .989421 cc2=  .611456 lx=  7.21513 if=  47 il=  53 3/15/2020  n=   6 now=    9751 end=       1359       253       900 U=     7.41 T=   56.8 p1= -86.1 p2=   717.5 ed=    74 4/5/2020    x1=  47. x2=  53. y1=  1.33 y2=   .52     
GP: Confirmed Czechia 3/15/2020        53    9751     1359     253      900     1    74 4/5/2020  
AAA1     1 Czechia Confirmed cc1=  .984713 cc2=  .576465 lx=  6.73513 if=  48 il=  53 3/15/2020  n=   5 now=    9751 end=        841       253       900 U=     5.42 T=   54.0 p1= -91.4 p2=  1159.5 ed=    66 3/28/2020   x1=  48. x2=  53. y1=  1.11 y2=   .18 BEST
AAA2     1 Czechia Confirmed cc1=  .984713 cc2=  .576465 lx=  6.73613 if=  48 il=  53 3/15/2020  n=   5 now=    9751 end=        841       253       900 U=     5.42 T=   54.0 p1= -91.4 p2=  1159.5 ed=    66 3/28/2020   x1=  48. x2=  53. y1=  1.11 y2=   .18 BEST
GP: Confirmed Czechia 3/15/2020        53    9751      841     253      900     1    66 3/28/2020 
AAA2     1 Czechia Confirmed cc1=  .993897 cc2=  .743897 lx= 11.18512 if=  39 il=  54 3/16/2020  n=  15 now=    9751 end=      72050       298       900 U=    24.65 T=   96.0 p1= 638.9 p2=    13.5 ed=   154 6/24/2020   x1=  39. x2=  54. y1=  2.31 y2=  1.70     
GP: Confirmed Czechia 3/16/2020        54    9751    -         298      900     2   154 6/24/2020 
AAA2     1 Czechia Confirmed cc1=  .994049 cc2=  .735850 lx= 11.18512 if=  40 il=  54 3/16/2020  n=  14 now=    9751 end=      72050       298       900 U=    23.00 T=   93.2 p1= 638.9 p2=    13.5 ed=   147 6/17/2020   x1=  40. x2=  54. y1=  2.31 y2=  1.70     
GP: Confirmed Czechia 3/16/2020        54    9751    -         298      900     2   147 6/17/2020 
AAA2     1 Czechia Confirmed cc1=  .992671 cc2=  .725410 lx= 11.18512 if=  41 il=  54 3/16/2020  n=  13 now=    9751 end=      72050       298       900 U=    23.35 T=   93.8 p1= 638.9 p2=    13.5 ed=   148 6/18/2020   x1=  41. x2=  54. y1=  2.26 y2=  1.70     
GP: Confirmed Czechia 3/16/2020        54    9751    -         298      900     2   148 6/18/2020 
AAA2     1 Czechia Confirmed cc1=  .990986 cc2=  .713636 lx= 11.18512 if=  42 il=  54 3/16/2020  n=  12 now=    9751 end=      72050       298       900 U=    23.70 T=   94.4 p1= 638.9 p2=    13.5 ed=   150 6/20/2020   x1=  42. x2=  54. y1=  2.21 y2=  1.70     
GP: Confirmed Czechia 3/16/2020        54    9751    -         298      900     2   150 6/20/2020 
AAA2     1 Czechia Confirmed cc1=  .989359 cc2=  .700684 lx= 11.18512 if=  43 il=  54 3/16/2020  n=  11 now=    9751 end=      72050       298       900 U=    23.87 T=   94.6 p1= 638.9 p2=    13.5 ed=   150 6/20/2020   x1=  43. x2=  54. y1=  2.16 y2=  1.70     
GP: Confirmed Czechia 3/16/2020        54    9751    -         298      900     2   150 6/20/2020 
AAA2     1 Czechia Confirmed cc1=  .988279 cc2=  .686767 lx= 11.18512 if=  44 il=  54 3/16/2020  n=  10 now=    9751 end=      72050       298       900 U=    24.21 T=   95.2 p1= 638.9 p2=    13.5 ed=   152 6/22/2020   x1=  44. x2=  54. y1=  2.12 y2=  1.70     
GP: Confirmed Czechia 3/16/2020        54    9751    -         298      900     2   152 6/22/2020 
AAA2     1 Czechia Confirmed cc1=  .990043 cc2=  .673815 lx= 10.24513 if=  45 il=  54 3/16/2020  n=   9 now=    9751 end=      28145       298       900 U=    19.02 T=   82.8 p1= 188.6 p2=    34.6 ed=   127 5/28/2020   x1=  45. x2=  54. y1=  1.99 y2=  1.51     
GP: Confirmed Czechia 3/16/2020        54    9751    28145     298      900     2   127 5/28/2020 
AAA2     1 Czechia Confirmed cc1=  .987888 cc2=  .654555 lx=  8.10513 if=  46 il=  54 3/16/2020  n=   8 now=    9751 end=       3311       298       900 U=    12.07 T=   64.6 p1= -66.0 p2=   294.5 ed=    93 4/24/2020   x1=  46. x2=  54. y1=  1.54 y2=   .88     
GP: Confirmed Czechia 3/16/2020        54    9751     3311     298      900     2    93 4/24/2020 
AAA1     1 Czechia Confirmed cc1=  .992829 cc2=  .639276 lx=  6.97513 if=  47 il=  54 3/16/2020  n=   7 now=    9751 end=       1069       298       900 U=     6.87 T=   55.7 p1= -89.0 p2=   912.2 ed=    71 4/2/2020    x1=  47. x2=  54. y1=  1.26 y2=   .25 BEST
AAA2     1 Czechia Confirmed cc1=  .992829 cc2=  .639276 lx=  6.97413 if=  47 il=  54 3/16/2020  n=   7 now=    9751 end=       1069       298       900 U=     6.87 T=   55.7 p1= -89.0 p2=   912.2 ed=    71 4/2/2020    x1=  47. x2=  54. y1=  1.26 y2=   .25 BEST
GP: Confirmed Czechia 3/16/2020        54    9751     1069     298      900     2    71 4/2/2020  
AAA1     1 Czechia Confirmed cc1=  .990440 cc2=  .612476 lx=  6.65513 if=  48 il=  54 3/16/2020  n=   6 now=    9751 end=        776       298       900 U=     5.35 T=   53.8 p1= -92.0 p2=  1256.6 ed=    66 3/28/2020   x1=  48. x2=  54. y1=  1.08 y2=  -.04 BEST
AAA2     1 Czechia Confirmed cc1=  .990440 cc2=  .612476 lx=  6.65313 if=  48 il=  54 3/16/2020  n=   6 now=    9751 end=        776       298       900 U=     5.35 T=   53.8 p1= -92.0 p2=  1256.6 ed=    66 3/28/2020   x1=  48. x2=  54. y1=  1.08 y2=  -.04 BEST
GP: Confirmed Czechia 3/16/2020        54    9751      776     298      900     2    66 3/28/2020 
AAA2     1 Czechia Confirmed cc1=  .986974 cc2=  .578726 lx=  8.73513 if=  49 il=  54 3/16/2020  n=   5 now=    9751 end=       6217       298       900 U=    15.17 T=   70.9 p1= -36.2 p2=   156.8 ed=   106 5/7/2020    x1=  49. x2=  54. y1=  1.44 y2=  1.11     
GP: Confirmed Czechia 3/16/2020        54    9751     6217     298      900     2   106 5/7/2020  
AAA2     1 Czechia Confirmed cc1=  .994791 cc2=  .752256 lx= 11.18512 if=  39 il=  55 3/17/2020  n=  16 now=    9751 end=      72050       396      1981 U=    24.18 T=   94.9 p1= 638.9 p2=    13.5 ed=   151 6/21/2020   x1=  39. x2=  55. y1=  2.31 y2=  1.65     
GP: Confirmed Czechia 3/17/2020        55    9751    -         396     1981     2   151 6/21/2020 
AAA2     1 Czechia Confirmed cc1=  .995033 cc2=  .745033 lx= 11.18512 if=  40 il=  55 3/17/2020  n=  15 now=    9751 end=      72050       396      1981 U=    22.66 T=   92.4 p1= 638.9 p2=    13.5 ed=   145 6/15/2020   x1=  40. x2=  55. y1=  2.31 y2=  1.65     
GP: Confirmed Czechia 3/17/2020        55    9751    -         396     1981     2   145 6/15/2020 
AAA2     1 Czechia Confirmed cc1=  .993967 cc2=  .735769 lx= 11.18512 if=  41 il=  55 3/17/2020  n=  14 now=    9751 end=      72050       396      1981 U=    22.96 T=   92.9 p1= 638.9 p2=    13.5 ed=   147 6/17/2020   x1=  41. x2=  55. y1=  2.26 y2=  1.65     
GP: Confirmed Czechia 3/17/2020        55    9751    -         396     1981     2   147 6/17/2020 
AAA2     1 Czechia Confirmed cc1=  .992726 cc2=  .725465 lx= 11.18512 if=  42 il=  55 3/17/2020  n=  13 now=    9751 end=      72050       396      1981 U=    23.23 T=   93.3 p1= 638.9 p2=    13.5 ed=   148 6/18/2020   x1=  42. x2=  55. y1=  2.21 y2=  1.65     
GP: Confirmed Czechia 3/17/2020        55    9751    -         396     1981     2   148 6/18/2020 
AAA2     1 Czechia Confirmed cc1=  .991619 cc2=  .714268 lx= 11.18512 if=  43 il=  55 3/17/2020  n=  12 now=    9751 end=      72050       396      1981 U=    23.35 T=   93.5 p1= 638.9 p2=    13.5 ed=   148 6/18/2020   x1=  43. x2=  55. y1=  2.16 y2=  1.65     
GP: Confirmed Czechia 3/17/2020        55    9751    -         396     1981     2   148 6/18/2020 
AAA2     1 Czechia Confirmed cc1=  .990996 cc2=  .702321 lx= 11.18512 if=  44 il=  55 3/17/2020  n=  11 now=    9751 end=      72050       396      1981 U=    23.59 T=   93.9 p1= 638.9 p2=    13.5 ed=   149 6/19/2020   x1=  44. x2=  55. y1=  2.12 y2=  1.65     
GP: Confirmed Czechia 3/17/2020        55    9751    -         396     1981     2   149 6/19/2020 
AAA2     1 Czechia Confirmed cc1=  .992535 cc2=  .691023 lx=  9.95513 if=  45 il=  55 3/17/2020  n=  10 now=    9751 end=      21059       396      1981 U=    17.61 T=   79.3 p1= 116.0 p2=    46.3 ed=   120 5/21/2020   x1=  45. x2=  55. y1=  1.95 y2=  1.38     
GP: Confirmed Czechia 3/17/2020        55    9751    21059     396     1981     2   120 5/21/2020 
AAA2     1 Czechia Confirmed cc1=  .991122 cc2=  .674894 lx=  8.60513 if=  46 il=  55 3/17/2020  n=   9 now=    9751 end=       5459       396      1981 U=    13.26 T=   67.8 p1= -44.0 p2=   178.6 ed=    99 4/30/2020   x1=  46. x2=  55. y1=  1.64 y2=   .96     
GP: Confirmed Czechia 3/17/2020        55    9751     5459     396     1981     2    99 4/30/2020 
AAA1     1 Czechia Confirmed cc1=  .994345 cc2=  .661012 lx=  7.59513 if=  47 il=  55 3/17/2020  n=   8 now=    9751 end=       1988       396      1981 U=     8.45 T=   59.0 p1= -79.6 p2=   490.5 ed=    78 4/9/2020    x1=  47. x2=  55. y1=  1.43 y2=   .48 BEST
AAA2     1 Czechia Confirmed cc1=  .994345 cc2=  .661012 lx=  7.59313 if=  47 il=  55 3/17/2020  n=   8 now=    9751 end=       1988       396      1981 U=     8.45 T=   59.0 p1= -79.6 p2=   490.5 ed=    78 4/9/2020    x1=  47. x2=  55. y1=  1.43 y2=   .48 BEST
GP: Confirmed Czechia 3/17/2020        55    9751     1988     396     1981     2    78 4/9/2020  
AAA2     1 Czechia Confirmed cc1=  .992208 cc2=  .638655 lx=  7.38513 if=  48 il=  55 3/17/2020  n=   7 now=    9751 end=       1611       396      1981 U=     7.28 T=   57.5 p1= -83.5 p2=   605.3 ed=    74 4/5/2020    x1=  48. x2=  55. y1=  1.30 y2=   .34     
GP: Confirmed Czechia 3/17/2020        55    9751     1611     396     1981     2    74 4/5/2020  
AAA2     1 Czechia Confirmed cc1=  .991781 cc2=  .613817 lx= 10.95512 if=  49 il=  55 3/17/2020  n=   6 now=    9751 end=      57246       396      1981 U=    23.16 T=   92.2 p1= 487.1 p2=    17.0 ed=   146 6/16/2020   x1=  49. x2=  55. y1=  1.86 y2=  1.60     
